Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
5454,Operations Management,Project Management,5hrs 13min,Project Management,https://www.youtube.com/watch?v=gnkjcRDQkw0,Module 1: Introduction to Project Management,1,12th,English/Hindi
5455,Operations Management,Project Management,,Lecture 01: Introduction to Project Management - I,https://www.youtube.com/watch?v=uEREF70j-yI,Module 1: Introduction to Project Management,1,12th,English/Hindi
5456,Operations Management,Project Management,,Lecture 02 : Introduction to Project Management - II,https://www.youtube.com/watch?v=RK_LCJO4BJY,Module 1: Introduction to Project Management,1,12th,English/Hindi
5457,Operations Management,Project Management,,Lecture 03 : Agile Project Management,https://www.youtube.com/watch?v=zyGfLajeWmw,Module 1: Introduction to Project Management,1,12th,English/Hindi
5458,Operations Management,Project Management,,Lecture 04 : Project Selection Models,https://www.youtube.com/watch?v=ewhTgzIQG84,Module 2: Agile Project Management & Selection,2,12th,English/Hindi
5459,Operations Management,Project Management,,Lecture 05 : Examples of Project Selection Models,https://www.youtube.com/watch?v=jB6ugjuQ5pI,Module 2: Agile Project Management & Selection,2,12th,English/Hindi
5460,Operations Management,Project Management,,Lecture 06 : Project Manager,https://www.youtube.com/watch?v=xkNzWk5C13E,Module 2: Agile Project Management & Selection,2,12th,English/Hindi
5461,Operations Management,Project Management,,Lecture 07 : Attributes of Effective Project Manager,https://www.youtube.com/watch?v=NNgmd_3653E,Module 3: The Project Manager & Stakeholders,3,12th,English/Hindi
5462,Operations Management,Project Management,,Lecture 08 :  Managing for Stakeholders,https://www.youtube.com/watch?v=onh8xKhGepc,Module 3: The Project Manager & Stakeholders,3,12th,English/Hindi
5463,Operations Management,Project Management,,Lecture 09 : Resolving Conflicts,https://www.youtube.com/watch?v=3MuVM4ZBtws,Module 3: The Project Manager & Stakeholders,3,12th,English/Hindi
5464,Operations Management,Project Management,,Lecture 10 : Negotiation,https://www.youtube.com/watch?v=-G4dLGYKFGc,Module 4: Organizational Structures & Teams,4,12th,English/Hindi
5465,Operations Management,Project Management,,Lecture 11 : Project in the Organization structure,https://www.youtube.com/watch?v=DeOsIgShzmI,Module 4: Organizational Structures & Teams,4,12th,English/Hindi
5466,Operations Management,Project Management,,Lecture 12 : Human factors and the Project Team,https://www.youtube.com/watch?v=krixPaDSz98,Module 4: Organizational Structures & Teams,4,12th,English/Hindi
5467,Operations Management,Project Management,,Lecture 13 : Traditional Project Activity Planning,https://www.youtube.com/watch?v=bsUa1iFTzBM,Module 5: Project Planning & Coordination,5,12th,English/Hindi
