Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
4660,Petroleum Engineering,Natural Gas Engineering,12hrs 15min,Natural Gas Engineering [Introduction Video],https://www.youtube.com/watch?v=mAc4MKilelA,Module 1: Introduction to Natural Gas Engineering,1
4661,Petroleum Engineering,Natural Gas Engineering,,Lec 1: Introduction to Natural Gas - I,https://www.youtube.com/watch?v=nrx413rX-3g,Module 1: Introduction to Natural Gas Engineering,1
4662,Petroleum Engineering,Natural Gas Engineering,,Lec 2: Introduction to Natural Gas - II,https://www.youtube.com/watch?v=ZO3A_Fq-f68,Module 1: Introduction to Natural Gas Engineering,1
4663,Petroleum Engineering,Natural Gas Engineering,,Lec 3: Introduction to Natural Gas - III,https://www.youtube.com/watch?v=rgCUaQdfeBw,Module 1: Introduction to Natural Gas Engineering,1
4664,Petroleum Engineering,Natural Gas Engineering,,Lec 4: Properties of Natural Gas-I,https://www.youtube.com/watch?v=hiBbtYVQPBU,Module 2: Properties and Reservoir Characteristics,2
4665,Petroleum Engineering,Natural Gas Engineering,,Lec 5: Properties of Natural Gas-II,https://www.youtube.com/watch?v=zqgIrKdJOYs,Module 2: Properties and Reservoir Characteristics,2
4666,Petroleum Engineering,Natural Gas Engineering,,Lec 6: Properties of Reservoir,https://www.youtube.com/watch?v=cUK8TXQuzh4,Module 2: Properties and Reservoir Characteristics,2
4667,Petroleum Engineering,Natural Gas Engineering,,Lec 7: Inflow Performance Relationship (IPR)-I,https://www.youtube.com/watch?v=uhrwY2Dzrek,Module 3: Production and Well Performance,3
4668,Petroleum Engineering,Natural Gas Engineering,,Lec 8: Inflow Performance Relationship (IPR)-II,https://www.youtube.com/watch?v=-Hfs8XbUKos,Module 3: Production and Well Performance,3
4669,Petroleum Engineering,Natural Gas Engineering,,Lec 9: Gas Well Testing,https://www.youtube.com/watch?v=bVAPd1hYA3M,Module 3: Production and Well Performance,3
4670,Petroleum Engineering,Natural Gas Engineering,,Lec 10: Wellbore Performance Relationship (WPR),https://www.youtube.com/watch?v=WC1Tnqz7Mek,Module 4: Gas Flow and Processing,4
4671,Petroleum Engineering,Natural Gas Engineering,,Lec 11: Choke Performance Relationship (CPR),https://www.youtube.com/watch?v=ui7oQHIharU,Module 4: Gas Flow and Processing,4
4672,Petroleum Engineering,Natural Gas Engineering,,Lec 12: Nodal Analysis,https://www.youtube.com/watch?v=WxVznkp3FGg,Module 4: Gas Flow and Processing,4
4673,Petroleum Engineering,Natural Gas Engineering,,Lec 13: Natural Gas Separation - I,https://www.youtube.com/watch?v=qlaRFcvzQKA,Module 5: Natural Gas Treatment and Processing,5
4674,Petroleum Engineering,Natural Gas Engineering,,Lec 14: Natural Gas Separation - II,https://www.youtube.com/watch?v=9Q08pjFVISs,Module 5: Natural Gas Treatment and Processing,5
4675,Petroleum Engineering,Natural Gas Engineering,,Lec 15: Dehydration of Natural Gas,https://www.youtube.com/watch?v=5nTkArHe4bY,Module 5: Natural Gas Treatment and Processing,5
4676,Petroleum Engineering,Natural Gas Engineering,,Lec 16: Sweeting of Natural Gas,https://www.youtube.com/watch?v=9e-0U4q_YJs,Module 5: Natural Gas Treatment and Processing,5
4677,Petroleum Engineering,Natural Gas Engineering,,Lec 17: Compressor Design,https://www.youtube.com/watch?v=BecuwC4QDLA,"Module 6: Compression, Measurement, and Transportation",6
4678,Petroleum Engineering,Natural Gas Engineering,,Lec 18: Measurement of Natural Gas,https://www.youtube.com/watch?v=nabnn1GOp9o,"Module 6: Compression, Measurement, and Transportation",6
4679,Petroleum Engineering,Natural Gas Engineering,,Lec 19: Transportation of Natural Gas - I,https://www.youtube.com/watch?v=kXkRnCrizc0,"Module 6: Compression, Measurement, and Transportation",6
4680,Petroleum Engineering,Natural Gas Engineering,,Lec 20: Transportation of Natural Gas - II,https://www.youtube.com/watch?v=QWAi-N3SMuo,Module 7: Unconventional Gas and Course Conclusion,7
4681,Petroleum Engineering,Natural Gas Engineering,,Lec 21: Unconventional production of Natural Gas,https://www.youtube.com/watch?v=55g8byjYbPk,Module 7: Unconventional Gas and Course Conclusion,7
4682,Petroleum Engineering,Natural Gas Engineering,,Lec 22: Review: Concluding Remarks,https://www.youtube.com/watch?v=wsxuv59t7Xo,Module 7: Unconventional Gas and Course Conclusion,7
