Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
11442,Human Resources,Employee Engagement,3hrs 21min,What Makes Gallup’s Q12 the Best Employee Engagement Survey?,https://www.youtube.com/watch?v=RFlDM8a_9mk,Module 1: Understanding Employee Engagement
11443,Human Resources,Employee Engagement,,Why is Employee Engagement Important?,https://www.youtube.com/watch?v=KZjKY9I6UYE,Module 1: Understanding Employee Engagement
11444,Human Resources,Employee Engagement,,What Is Gallup’s Q12 Employee Engagement Survey,https://www.youtube.com/watch?v=VMYAuk1fdtQ,Module 1: Understanding Employee Engagement
11445,Human Resources,Employee Engagement,,Why Work Expectations are Integral to Employee Engagement,https://www.youtube.com/watch?v=6_t6JPGkqZY,Module 2: The Impact of Work Environment and Resources
11446,Human Resources,Employee Engagement,,How Work Equipment and Materials Impact Employee Engagement,https://www.youtube.com/watch?v=XMwR3sqIph4,Module 2: The Impact of Work Environment and Resources
11447,Human Resources,Employee Engagement,,Why Recognition Improves Employee Engagement,https://www.youtube.com/watch?v=oUnSQZKLn_E,Module 3: Fostering a Positive and Supportive Workplace
11448,Human Resources,Employee Engagement,,How Gallup’s Q12 Survey Drives Organizational Performance,https://www.youtube.com/watch?v=2-UjtG688y8,Module 3: Fostering a Positive and Supportive Workplace
11449,Human Resources,Employee Engagement,,How to Give Your Employees the Opportunity to Use Their Strengths,https://www.youtube.com/watch?v=FmqnYmbW68s,Module 3: Fostering a Positive and Supportive Workplace
11450,Human Resources,Employee Engagement,,How Caring for Employees Improves Employee Engagement,https://www.youtube.com/watch?v=wiRbcuJoAPc,Module 4: Empowering Employees for Growth and Development
11451,Human Resources,Employee Engagement,,Why Encouraging Employee Development Boosts Engagement,https://www.youtube.com/watch?v=GzcBO7svAkY,Module 4: Empowering Employees for Growth and Development
11452,Human Resources,Employee Engagement,,How Listening to Employees' Opinions Can Grow Engagement,https://www.youtube.com/watch?v=6DAX9tMn5Xw,Module 4: Empowering Employees for Growth and Development
11453,Human Resources,Employee Engagement,,How to Connect Your Employee's Role to the Company Mission,https://www.youtube.com/watch?v=O7Cx49nr5v8,Module 5: Aligning Work with Purpose and Growth
11454,Human Resources,Employee Engagement,,How a Culture of Quality Work Boosts Employee Engagement,https://www.youtube.com/watch?v=DTVcgWddaBo,Module 5: Aligning Work with Purpose and Growth
11455,Human Resources,Employee Engagement,,Why Having a Best Friend at Work Improves Engagement,https://www.youtube.com/watch?v=asFTR-ueP9I,Module 5: Aligning Work with Purpose and Growth
11456,Human Resources,Employee Engagement,,How Progress Reviews with Employees Can Improve Engagement,https://www.youtube.com/watch?v=06llMDVSvhQ,Module 6: Performance Management and Continuous Improvement
11457,Human Resources,Employee Engagement,,How Continuous Learning for Employees Boosts Engagement,https://www.youtube.com/watch?v=uX0zyaj5kKk,Module 6: Performance Management and Continuous Improvement
11458,Human Resources,Employee Engagement,,Gallup Access Platform Demo,https://www.youtube.com/watch?v=xKhlHyPxDcM,Module 7: Gallup Access Platform Demo
