Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
2991,Chemical Engineering,Chemical Engineering Thermodynamics,23hrs 21min,Chemical Engineering Thermodynamics [Intro Video],https://www.youtube.com/watch?v=aDXBo0FtALA,Module 1: Introduction to Chemical Engineering Thermodynamics,1
2992,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 1: Introduction,https://www.youtube.com/watch?v=zXa2cMyFoZ0,Module 1: Introduction to Chemical Engineering Thermodynamics,1
2993,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 2: First law for closed systems,https://www.youtube.com/watch?v=6fap22clD14,Module 1: Introduction to Chemical Engineering Thermodynamics,1
2994,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 3: First law for open systems,https://www.youtube.com/watch?v=nsIMQP0QhpE,Module 1: Introduction to Chemical Engineering Thermodynamics,1
2995,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 4: Simple processes,https://www.youtube.com/watch?v=G5e2ypBqbHA,Module 2: First Law of Thermodynamics,2
2996,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 5: Processes involving liquids and ideal gases,https://www.youtube.com/watch?v=fACwXkNU4gE,Module 2: First Law of Thermodynamics,2
2997,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 6: Temperature dependency of Cp in an ideal gas,https://www.youtube.com/watch?v=ltqI07QwE8I,Module 2: First Law of Thermodynamics,2
2998,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 7: Efficiency of Heat engines and Statement of Second Law,https://www.youtube.com/watch?v=ZZO6RYBzi8w,Module 2: First Law of Thermodynamics,2
2999,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 8: Entropy,https://www.youtube.com/watch?v=i-bo0DoWgqA,Module 3: Second Law of Thermodynamics and Entropy,3
3000,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 9: Lost Work,https://www.youtube.com/watch?v=vbCo_WGh3Vc,Module 3: Second Law of Thermodynamics and Entropy,3
3001,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 10: Maxwell's Relations,https://www.youtube.com/watch?v=RXo9SShMHvE,Module 3: Second Law of Thermodynamics and Entropy,3
3002,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 11: Thermodynamic Diagrams,https://www.youtube.com/watch?v=tcNjoPtcErU,Module 4: Thermodynamic Properties and Relations,4
3003,Chemical Engineering,Chemical Engineering Thermodynamics,,"Lec 12: Thermodynamic Tables, Residual Properties",https://www.youtube.com/watch?v=3kvZ94fRFbo,Module 4: Thermodynamic Properties and Relations,4
3004,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 13: Virial Equation of State,https://www.youtube.com/watch?v=othw5tKsK2I,Module 4: Thermodynamic Properties and Relations,4
3005,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 14: Residual property relations from EoS,https://www.youtube.com/watch?v=bGzWl-g7wro,Module 4: Thermodynamic Properties and Relations,4
3006,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 15: Cubic Equation of State,https://www.youtube.com/watch?v=7O14oeHLaFM,Module 5: Equations of State and Residual Properties,5
3007,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 16: Cubic Equation of State,https://www.youtube.com/watch?v=xLrT2eA8360,Module 5: Equations of State and Residual Properties,5
3008,Chemical Engineering,Chemical Engineering Thermodynamics,,Lec 17: Thermodynamic Tables,https://www.youtube.com/watch?v=o6tm6YASsPk,Module 5: Equations of State and Residual Properties,5
