Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
7090,Anthropology,Anthropology of Religion,0hrs 792min,Anthropology of Religion 1.1: Why Study Religion,https://www.youtube.com/watch?v=qUwhbH9uAcI,Module 1: Introduction to the Anthropology of Religion,Anthropology of Religion 1.1: Why Study Religion
7091,Anthropology,Anthropology of Religion,,Anthropology of Religion 1.2: Why Study Religion? (Continued),https://www.youtube.com/watch?v=tNgZmPczwV8,Module 1: Introduction to the Anthropology of Religion,Anthropology of Religion 1.2: Why Study Religion? (Continued)
7092,Anthropology,Anthropology of Religion,,Anthropology of Religion 1.3: Religious Literacy,https://www.youtube.com/watch?v=r39HhJ6u44s,Module 1: Introduction to the Anthropology of Religion,Anthropology of Religion 1.3: Religious Literacy
7093,Anthropology,Anthropology of Religion,,Anthropology of Religion 1.4: The Anthropological Approach to Religion in this Course,https://www.youtube.com/watch?v=KjlRdXphuis,Module 1: Introduction to the Anthropology of Religion,Anthropology of Religion 1.4: The Anthropological Approach to Religion in this Course
7094,Anthropology,Anthropology of Religion,,Anthropology of Religion 1.5: Anthropological Approach to Religion (Continued),https://www.youtube.com/watch?v=OoZTfxYdxl8,Module 1: Introduction to the Anthropology of Religion,Anthropology of Religion 1.5: Anthropological Approach to Religion (Continued)
7095,Anthropology,Anthropology of Religion,,Anthropology of Religion 2.1: The Global Religious Landscape (Introduction),https://www.youtube.com/watch?v=-WhdlWc2OEQ,Module 2: The Global Religious Landscape,Anthropology of Religion 2.1: The Global Religious Landscape (Introduction)
7096,Anthropology,Anthropology of Religion,,"Anthropology of Religion 2.2: ""World Religions"", ""Indigenous Religions"", ""Other Religions""",https://www.youtube.com/watch?v=BDmVpBCZt8w,Module 2: The Global Religious Landscape,"Anthropology of Religion 2.2: ""World Religions"", ""Indigenous Religions"", ""Other Religions"""
7097,Anthropology,Anthropology of Religion,,Anthropology of Religion 2.3,https://www.youtube.com/watch?v=jG8-gYaSvRw,Module 2: The Global Religious Landscape,Anthropology of Religion 2.3
7098,Anthropology,Anthropology of Religion,,Anthropology of Religion 3.1: Introduction to 'Lenses' in the Study of Religion,https://www.youtube.com/watch?v=IBGkTHaG01U,Module 3: Lenses in the Study of Religion,Anthropology of Religion 3.1: Introduction to 'Lenses' in the Study of Religion
7099,Anthropology,Anthropology of Religion,,"Anthropology of Religion 3.2: What is theory, why does it matter?",https://www.youtube.com/watch?v=jq2y7JogDUo,Module 3: Lenses in the Study of Religion,"Anthropology of Religion 3.2: What is theory, why does it matter?"
7100,Anthropology,Anthropology of Religion,,ANTH 490C Module 3 Part 3,https://www.youtube.com/watch?v=Xeb_O0foG6M,Module 3: Lenses in the Study of Religion,ANTH 490C Module 3 Part 3
