Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
5179,Supply Chain Management,Supply Chain Risk Management,4hrs 11min,Impact Analysis and Mitigation of ICT Supply Chain Threats,https://www.youtube.com/watch?v=3MJBYrQA1tg,Module 1: Understanding ICT Supply Chain Threats,1
5180,Supply Chain Management,Supply Chain Risk Management,,Understanding Supply Chain Threats,https://www.youtube.com/watch?v=pq40KJVOoJg,Module 1: Impact Analysis and Mitigation of ICT Supply Chain Threats,1
5181,Supply Chain Management,Supply Chain Risk Management,,Supply Chain Essentials,https://www.youtube.com/watch?v=XMuIG7s1DE0,Module 1: Mitigating Supply Chain Threats,1
5182,Supply Chain Management,Supply Chain Risk Management,,Assessing ICT Trustworthiness - Supply Chain Integrity Month,https://www.youtube.com/watch?v=IOnO4tsL2fE,Module 1: Supply Chain Essentials,1
5183,Supply Chain Management,Supply Chain Risk Management,,Building Collective Supply Chain Resilience,https://www.youtube.com/watch?v=ZrzrvvGOpdE,Module 2: Assessing ICT Trustworthiness,2
5184,Supply Chain Management,Supply Chain Risk Management,,ICT Supply Chain: Lessons Learned During the COVID-19 Pandemic,https://www.youtube.com/watch?v=07-WWpqPWcM,Module 2: Evaluating Vendor and Supplier Trustworthiness,2
5185,Supply Chain Management,Supply Chain Risk Management,,Evaluating Vendor and Supplier Trustworthiness,https://www.youtube.com/watch?v=bf_M_47BNkw,Module 2: Assessing ICT Trustworthiness - Supply Chain Integrity Month,2
5186,Supply Chain Management,Supply Chain Risk Management,,Securing Small and Medium-Sized Business Supply Chains: A Resource Handbook to Reduce ICT Risks,https://www.youtube.com/watch?v=VwmCCUrw5k0,Module 2: ICT Supply Chain Risk Management Task Force,2
5187,Supply Chain Management,Supply Chain Risk Management,,ICT Supply Chain Risk Management Task Force,https://www.youtube.com/watch?v=FTEVs6dDkxs,Module 3: Building Collective Supply Chain Resilience,3
5188,Supply Chain Management,Supply Chain Risk Management,,Assessing ICT Trustworthiness,https://www.youtube.com/watch?v=Bj10qYmc-hY,Module 3: ICT Supply Chain: Lessons Learned During the COVID-19 Pandemic,3
5189,Supply Chain Management,Supply Chain Risk Management,,Mitigating Supply Chain Threats,https://www.youtube.com/watch?v=H6MgOr_8NDE,Module 3: Supply Chain Essentials,3
5190,Supply Chain Management,Supply Chain Risk Management,,Supply Chain Essentials,https://www.youtube.com/watch?v=qvFfoHxfBqY,Module 4: Securing Small and Medium-Sized Business Supply Chains: A Resource Handbook to Reduce ICT Risks,4
5191,Supply Chain Management,Supply Chain Risk Management,,CISA Webinar: Securing and Enhancing the ICT Supply Chain,https://www.youtube.com/watch?v=u9xhHZDhZAk,Module 4: CISA Webinar: Securing Small and Medium-Sized Business Supply Chains,4
5192,Supply Chain Management,Supply Chain Risk Management,,CISA Webinar: Securing Small and Medium-Sized Business Supply Chains,https://www.youtube.com/watch?v=lyb5MIYLAME,Module 5: CISA Webinar: Securing and Enhancing the ICT Supply Chain,5
5193,Supply Chain Management,Supply Chain Risk Management,,CISA's Information and Communications Technology - Supply Chain Risk Management Webinar with ASL,https://www.youtube.com/watch?v=qGecnDcaePQ,Module 5: CISA's Information and Communications Technology - Supply Chain Risk Management Webinar with ASL,5
