Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
4402,Electrical Engineering,Digital Electronics,22hrs 8min,What is Signal?,https://www.youtube.com/watch?v=M0mx8S05v60,Module 1: Introduction to Digital Signals,12th,English/Hindi
4403,Electrical Engineering,Digital Electronics,,What is an Analog Signal?,https://www.youtube.com/watch?v=F5h3z8p9dPg,Module 1: Introduction to Digital Signals,12th,English/Hindi
4404,Electrical Engineering,Digital Electronics,,What is Digital Signal?,https://www.youtube.com/watch?v=jRL9ag3riJY,Module 1: Introduction to Digital Signals,12th,English/Hindi
4405,Electrical Engineering,Digital Electronics,,Need of Digital Signals,https://www.youtube.com/watch?v=izBaDRyqnBk,Module 1: Introduction to Digital Signals,12th,English/Hindi
4406,Electrical Engineering,Digital Electronics,,Introduction to Digital Electronics,https://www.youtube.com/watch?v=2xXErGeeb_Q,Module 2: Boolean Algebra and Logic Simplification,12th,English/Hindi
4407,Electrical Engineering,Digital Electronics,,Switch and Bits Intuition,https://www.youtube.com/watch?v=RF9I6UzI4Rc,Module 2: Boolean Algebra and Logic Simplification,12th,English/Hindi
4408,Electrical Engineering,Digital Electronics,,Introduction to Boolean Algebra (Part 1),https://www.youtube.com/watch?v=WW-NPtIzHwk,Module 2: Boolean Algebra and Logic Simplification,12th,English/Hindi
4409,Electrical Engineering,Digital Electronics,,Introduction to Boolean Algebra (Part 2),https://www.youtube.com/watch?v=OjWmVCG8PLA,Module 2: Boolean Algebra and Logic Simplification,12th,English/Hindi
4410,Electrical Engineering,Digital Electronics,,Boolean Algebra Examples (Part 1),https://www.youtube.com/watch?v=k04ksfLBuak,Module 3: Boolean Algebra and Logic Simplification,12th,English/Hindi
4411,Electrical Engineering,Digital Electronics,,Boolean Algebra Examples (Part 2),https://www.youtube.com/watch?v=uPBYaCarXDM,Module 3: Boolean Algebra and Logic Simplification,12th,English/Hindi
4412,Electrical Engineering,Digital Electronics,,Redundancy Theorem (Boolean Algebra Trick),https://www.youtube.com/watch?v=3pbH9IhxwOg,Module 3: Boolean Algebra and Logic Simplification,12th,English/Hindi
4413,Electrical Engineering,Digital Electronics,,Sum of Products (Part 1) | SOP Form,https://www.youtube.com/watch?v=xnLBbOYYnHM,Module 3: Boolean Algebra and Logic Simplification,12th,English/Hindi
4414,Electrical Engineering,Digital Electronics,,Sum of Products (Part 2) | SOP Form,https://www.youtube.com/watch?v=NGgNoa0_zns,Module 4: Boolean Algebra and Logic Simplification,12th,English/Hindi
4415,Electrical Engineering,Digital Electronics,,Product of Sums (Part 1) | POS Form,https://www.youtube.com/watch?v=nXsiLPJfDZ4,Module 4: Boolean Algebra and Logic Simplification,12th,English/Hindi
4416,Electrical Engineering,Digital Electronics,,Product of Sums (Part 2) | POS Form,https://www.youtube.com/watch?v=ihTH1C6qCYI,Module 4: Boolean Algebra and Logic Simplification,12th,English/Hindi
4417,Electrical Engineering,Digital Electronics,,SOP and POS Form Examples,https://www.youtube.com/watch?v=K2cpJex0o_A,Module 4: Boolean Algebra and Logic Simplification,12th,English/Hindi
4418,Electrical Engineering,Digital Electronics,,Minimal to Canonical Form Conversion (Part 1),https://www.youtube.com/watch?v=Km5pTz67uGc,Module 5: Boolean Algebra and Logic Simplification,12th,English/Hindi
4419,Electrical Engineering,Digital Electronics,,Minimal to Canonical Form Conversion (Part 2),https://www.youtube.com/watch?v=f0trF1LtYZ4,Module 5: Boolean Algebra and Logic Simplification,12th,English/Hindi
4420,Electrical Engineering,Digital Electronics,,Examples & Tricks (SOP and POS Forms),https://www.youtube.com/watch?v=KBlYNYpFtIs,Module 5: Boolean Algebra and Logic Simplification,12th,English/Hindi
