Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
2278,Mechanical Engineering,Robotics by Prof. D K Pratihar,20hrs 12min,Robotics by Prof  D K Pratihar,https://www.youtube.com/watch?v=rYWJdZ5qg6M,Module 1: Introduction to Robots and Robotics,1
2279,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 01: Introduction to Robots and Robotics,https://www.youtube.com/watch?v=xrwz9IxpMJg,Module 1: Introduction to Robots and Robotics,1
2280,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 02: Introduction to Robots and Robotics (Contd.),https://www.youtube.com/watch?v=j8vYClEnyk0,Module 1: Introduction to Robots and Robotics,1
2281,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 03: Introduction to Robots and Robotics (Contd.),https://www.youtube.com/watch?v=o0NLi-wJS1I,Module 1: Introduction to Robots and Robotics,1
2282,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 04: Introduction to Robots and Robotics (Contd.),https://www.youtube.com/watch?v=MH26PuRNMXM,Module 2: Robot Kinematics,2
2283,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 05:  Introduction to Robots and Robotics (Contd.),https://www.youtube.com/watch?v=Ra-R0ZCdkPc,Module 2: Robot Kinematics,2
2284,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 06: Introduction to Robots and Robotics (Contd.),https://www.youtube.com/watch?v=8lCTkf-qjA0,Module 2: Robot Kinematics,2
2285,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 07: Introduction to Robots and Robotics (Contd.),https://www.youtube.com/watch?v=KMqWSypAuEg,Module 2: Robot Kinematics,2
2286,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 08: Introduction to Robots and Robotics (Contd.),https://www.youtube.com/watch?v=nLRoK6Hyj0w,Module 3: Robot Dynamics,3
2287,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 09: Introduction to Robots and Robotics (Contd.),https://www.youtube.com/watch?v=uMxmBVX1pAQ,Module 3: Robot Dynamics,3
2288,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 10: Introduction to Robots and Robotics (Contd.),https://www.youtube.com/watch?v=xKzAqwpT06A,Module 3: Robot Dynamics,3
2289,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 11: Robots Kinematics,https://www.youtube.com/watch?v=wcy0Y3Jgf14,Module 3: Robot Dynamics,3
2290,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 12: Robots Kinematics,https://www.youtube.com/watch?v=9Xyy24mbLQ0,Module 4: Sensors and Robot Vision,4
2291,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 13: Robot Kinematics (Contd.),https://www.youtube.com/watch?v=kw64yS6vH14,Module 4: Sensors and Robot Vision,4
2292,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 14: Robot Kinematics (Contd.),https://www.youtube.com/watch?v=6Wb0rmIvIlI,Module 4: Sensors and Robot Vision,4
2293,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 15: Robot Kinematics (Contd.),https://www.youtube.com/watch?v=AbRhzpReb2Q,Module 4: Sensors and Robot Vision,4
2294,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 16: Robot Kinematics (Contd.),https://www.youtube.com/watch?v=h4_2xAPj3y0,Module 5: Robot Motion Planning and Intelligent Robots,5
2295,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 17: Robot Kinematics (Contd.),https://www.youtube.com/watch?v=Zh55IM043rY,Module 5: Robot Motion Planning and Intelligent Robots,5
2296,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 18: Robots kinematics (Contd.),https://www.youtube.com/watch?v=iENLo_dxCZI,Module 5: Robot Motion Planning and Intelligent Robots,5
2297,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 19: Robots kinematics (Contd.),https://www.youtube.com/watch?v=NibHkkg2CQU,Module 5: Robot Motion Planning and Intelligent Robots,5
2298,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 20: Robots kinematics (Contd.),https://www.youtube.com/watch?v=93xncDTKqT4,Module 6: Biped Walking and Summary,6
2299,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 21: Trajectory Planning,https://www.youtube.com/watch?v=zSvCAW-mowg,Module 6: Biped Walking and Summary,6
2300,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 22: Trajectory Planning (Contd.),https://www.youtube.com/watch?v=OVGH_e0kjSE,Module 6: Biped Walking and Summary,6
2301,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 23: Singularity Checking,https://www.youtube.com/watch?v=kpBvK8V0jP4,Module 6: Biped Walking and Summary,6
2302,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 24: Robot Dynamics,https://www.youtube.com/watch?v=B67ug1yx13E,Module 6: Biped Walking and Summary,6
2303,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 25: Robot Dynamics (Contd.),https://www.youtube.com/watch?v=mXxEp5Q6dA8,Module 6: Biped Walking and Summary,6
2304,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 26: Robot Dynamics (Contd.),https://www.youtube.com/watch?v=thGicrIgtv0,Module 6: Biped Walking and Summary,6
2305,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 27: Robot Dynamics (Contd.),https://www.youtube.com/watch?v=irfHrA4fSDw,Module 6: Biped Walking and Summary,6
2306,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 28: Robot Dynamics (Contd.),https://www.youtube.com/watch?v=O6ZbUDSFg_o,Module 6: Biped Walking and Summary,6
2307,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 29: Robot Dynamics (Contd.),https://www.youtube.com/watch?v=kpiF_f_AntI,Module 6: Biped Walking and Summary,6
2308,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 30: Control Scheme,https://www.youtube.com/watch?v=-22P7xIIkcg,Module 6: Biped Walking and Summary,6
2309,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 31: Sensors,https://www.youtube.com/watch?v=sCTgZv33tuA,Module 6: Biped Walking and Summary,6
2310,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 32: Sensors (Contd.),https://www.youtube.com/watch?v=T6kGQrnUYD8,Module 6: Biped Walking and Summary,6
2311,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 33: Sensors (Contd.),https://www.youtube.com/watch?v=NcK9vlcdvZs,Module 6: Biped Walking and Summary,6
2312,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 34: Robot Vision,https://www.youtube.com/watch?v=rYaTu3Y2DMY,Module 6: Biped Walking and Summary,6
2313,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 35: Robot Vision (Contd.),https://www.youtube.com/watch?v=HITCMaNCFQ8,Module 6: Biped Walking and Summary,6
2314,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 36: Robot Vision (Contd.),https://www.youtube.com/watch?v=HQgU76ZOP0o,Module 6: Biped Walking and Summary,6
2315,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 37: Robot Motion Planning,https://www.youtube.com/watch?v=gjUT15gm_yg,Module 6: Biped Walking and Summary,6
2316,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 38: Robot Motion Planning (Contd.),https://www.youtube.com/watch?v=FQl1jAcnefI,Module 6: Biped Walking and Summary,6
2317,Mechanical Engineering,Robotics by Prof. D K Pratihar,,Lecture 39: Robot Motion Planning (Contd.),https://www.youtube.com/watch?v=HV6MUEa_Ygg,Module 6: Biped Walking and Summary,6
