Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
3211,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,0hrs 1620min,Human Physiology and Anatomy in Nutrition | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=ljhNTku26Bk,Module 1: Introduction to Human Biology,1
3212,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Importance of Cells as Structural & Functional Unit of Life Part 1 | DIPLOMA | NEET | Rakhi Ma'am,https://www.youtube.com/watch?v=4pGz_roacVo,"Module 2: Tissues, Systems, and Their Functions",1
3213,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Importance of Cells as Structural and Functional Unit of Life Part 2 |  DIPLOMA | NEET | Rakhi Ma'am,https://www.youtube.com/watch?v=P09zKA0_7JM,Module 3: Blood and Circulation,1
3214,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Different Types of Body Tissue and Their Functions Part I DIPLOMA | NEET | Rakhi Ma'am,https://www.youtube.com/watch?v=l7tKbWCIe-A,Module 4: Digestion and Nutrition,1
3215,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Different Types of Body Tissue and Their Functions Part 2 |  DIPLOMA | NEET | Rakhi Ma'am,https://www.youtube.com/watch?v=t0iS3DQcSWk,Module 5: Respiration and Circulation,2
3216,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,"Understanding Membranes, Glands, and Body Fluids in Human Body | DIPLOMA | NEET | Rakhi Rana Ma'am",https://www.youtube.com/watch?v=gF82VzOnRHU,Module 6:  Musculoskeletal System,2
3217,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Blood Components and their Functions in the Human Body | DIPLOMA | NEET | Rakhi Ma'am,https://www.youtube.com/watch?v=Ld8yXqsTKFo,Module 7: Endocrine and Nervous Systems,2
3218,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Red Blood Cells and Hemoglobin in the Human Body  | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=3BKhIQihjw0,Module 8: Excretion and Homeostasis,3
3219,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Platelets and White Blood Cells in the Human Body | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=UN3s2MqBjsE,Module 9: Introduction to Nutrition and Dietetics,3
3220,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Blood Clotting and Blood Groups in the Human Body | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=fB1vjEvp49s,Module 10: Macronutrients and Digestion,4
3221,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Lymphatic System and Lymph in the Human Body | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=0N02N8oE1_8,Module 11: Micronutrients and Hydration,4
3222,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Introduction to the Digestive System | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=i7YEchvlPSY,Module 12: Food Science and Preparation,5
3223,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Digestive System PART II | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=23mZaVWvV34,Module 13: Nutrition Programs and Agencies,5
3224,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Digestive System PART III | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=4-m2zmhT5nE,Module 14: Balanced Diet and Dietary Modifications,6
3225,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,The Liver: Your Body's Accessory Digestive Organ | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=Ilv-JrT0n5g,Module 15:  Food Regulations and Career Paths,6
3226,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Role of the Gallbladder and Pancreas in Digestion | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=b-axr0XV4cI,Module 15:  Food Regulations and Career Paths,6
3227,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Circulatory System: Key Functions and Components | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=VDKUu7xpvNU,Module 15:  Food Regulations and Career Paths,6
3228,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Circulatory System: Key Functions and Components II | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=tMOB175-qbs,Module 15:  Food Regulations and Career Paths,6
3229,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Circulatory System: Key Functions and Components III | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=onuNfapx0g4,Module 15:  Food Regulations and Career Paths,6
3230,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,The Respiratory System  | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=GXn1nn0zK38,Module 15:  Food Regulations and Career Paths,6
3231,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,The Respiratory System | MECHANISM | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=Zwh4UQMJl4w,Module 15:  Food Regulations and Career Paths,6
3232,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,The Respiratory System III | Transport of Gases | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=RXfQZvDNwV0,Module 15:  Food Regulations and Career Paths,6
3233,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,The Skeletal System | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=MWjN5UcIQrg,Module 15:  Food Regulations and Career Paths,6
3234,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Joints of the Skeleton: The Key to Mobility and Flexibility | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=wUXdICGe3ks,Module 15:  Food Regulations and Career Paths,6
3235,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Structure of Muscle | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=KasAVL3l51o,Module 15:  Food Regulations and Career Paths,6
3236,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Muscle Contraction and Relaxation | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=2PuMHTk5MyU,Module 15:  Food Regulations and Career Paths,6
3237,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Master gland of our body | Endocrine System | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=Fcc3GWb7ZwY,Module 15:  Food Regulations and Career Paths,6
3238,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Endocrine System | THE END | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=vthxinAQAUM,Module 15:  Food Regulations and Career Paths,6
3239,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Endocrine System 2 | THE END | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=kfVcwi_Yn14,Module 15:  Food Regulations and Career Paths,6
3240,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Nervous System: How Our Body's Communication Network  | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=q8vinAMv9eE,Module 15:  Food Regulations and Career Paths,6
3241,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,central nervous system (CNS) | DIPLOMA | NEET | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=5EE68DY-0n0,Module 15:  Food Regulations and Career Paths,6
3242,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Excretory System System | DIPLOMA | NEET | Rakhi Rana Ma'a,https://www.youtube.com/watch?v=dcad1I0k34Y,Module 15:  Food Regulations and Career Paths,6
3243,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Starting Our Nutrition Lecture Series  | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=xHajTRzk10U,Module 15:  Food Regulations and Career Paths,6
3244,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Nutrition Intro: Healthy and Balanced Lifestyle | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=jQdwHNwhSCk,Module 15:  Food Regulations and Career Paths,6
