Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
2987,Culinary Arts,Baking School: Fundamentals,0hrs 371min,MISE EN PLACE | preparing yourself for successful baking,https://www.youtube.com/watch?v=62MOCMyPce0,Module 1: Setting Up for Success,1
2988,Culinary Arts,Baking School: Fundamentals,,ESSENTIAL BAKING EQUIPMENT & THEIR USES | necessary baking equipment for your kitchen,https://www.youtube.com/watch?v=J3CkrJ9vPJQ,Module 1: Setting Up for Success,2
2989,Culinary Arts,Baking School: Fundamentals,,"BASIC BAKING TERMINOLOGY | folding, proofing, ferment, scoring, and more...",https://www.youtube.com/watch?v=TB1uVhXONmQ,Module 1: Setting Up for Success,3
2990,Culinary Arts,Baking School: Fundamentals,,"HOW TO APPROACH A NEW RECIPE | reading a recipe, understanding a new recipe",https://www.youtube.com/watch?v=CEVDoHlQOMc,Module 2: Core Baking Principles,4
2991,Culinary Arts,Baking School: Fundamentals,,"HOW TO MEASURE FOR BAKING | weight vs volume measurements, measuring flour properly",https://www.youtube.com/watch?v=QjmgQL0k5Dk,Module 2: Core Baking Principles,5
2992,Culinary Arts,Baking School: Fundamentals,,"THE FUNCTION OF SUGAR IN BAKING | varieties of sugar, sugar's role in baking",https://www.youtube.com/watch?v=jKFILK2ktTk,Module 2: Core Baking Principles,6
2993,Culinary Arts,Baking School: Fundamentals,,THE FUNCTION OF FLOUR IN BAKING | varieties of flour,https://www.youtube.com/watch?v=OoCqGDn1Daw,Module 2: Core Baking Principles,7
2994,Culinary Arts,Baking School: Fundamentals,,"ALL ABOUT GLUTEN | what is gluten?, why does gluten matter in baking?",https://www.youtube.com/watch?v=PCRytLrxs9c,Module 3: Understanding Key Ingredients,8
2995,Culinary Arts,Baking School: Fundamentals,,"ALL ABOUT LEAVENING | baking soda, baking powder, yeast, and steam",https://www.youtube.com/watch?v=g2DbJ-lKcE8,Module 3: Understanding Key Ingredients,9
2996,Culinary Arts,Baking School: Fundamentals,,"THE FUNCTION OF EGGS IN BAKING | whole eggs, egg whites, egg yolks",https://www.youtube.com/watch?v=N4UOxLGnFfY,Module 3: Understanding Key Ingredients,10
2997,Culinary Arts,Baking School: Fundamentals,,"THE FUNCTION OF FAT IN BAKING | butter, shortening, lard, oil",https://www.youtube.com/watch?v=LouNnXUmANs,Module 3: Understanding Key Ingredients,11
2998,Culinary Arts,Baking School: Fundamentals,,INGREDIENT TEMPERATURE GUIDELINES FOR BAKING | room temperature ingredients vs cold ingredients,https://www.youtube.com/watch?v=e4H7h4Bz9-Q,Module 4: Ingredient Functions and Techniques,12
