Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
4527,Human Resource Management,TRAINING AND DEVELOPMENT,56hrs 9min,METHODS OF TRAINING/ OFF THE JOB TRAINING & ON THE JOB TRAINING,https://www.youtube.com/watch?v=HSxGVOS73jE,Module 1: Introduction to Training and Development,1,12th,English/Hindi
4528,Human Resource Management,TRAINING AND DEVELOPMENT,,TRAINING VS DEVELOPMENT/ DIFFERENCE BETWEEN TRAINING & DEVELOPMENT,https://www.youtube.com/watch?v=LHx7DmsUL_4,Module 1: The Role of Training and Development,1,12th,English/Hindi
4529,Human Resource Management,TRAINING AND DEVELOPMENT,,SUMMATIVE EVLAUATION VS FORMATIVE EVLAUATION,https://www.youtube.com/watch?v=DV5Bpw4jCPo,Module 1: Training: A Conceptual Framework,1,12th,English/Hindi
4530,Human Resource Management,TRAINING AND DEVELOPMENT,,TRAINING INPUTS/INPUTS IN TRAINING,https://www.youtube.com/watch?v=wuhQ_GIGwPs,Module 1: Training and Development Paper for BBA,1,12th,English/Hindi
4531,Human Resource Management,TRAINING AND DEVELOPMENT,,QUESTIONNAIRES as data collected method,https://www.youtube.com/watch?v=pRqOtWyJNe0,Module 2: Identifying Training Needs,2,12th,English/Hindi
4532,Human Resource Management,TRAINING AND DEVELOPMENT,,HOW  CAN EFFECTIVE TRAINERS BE DEVELOPED?/ DEFINITION OF TRAINING/TRAINING & DEVELOPMENT,https://www.youtube.com/watch?v=RF6rbw4ALdw,Module 2: Factors Determining Training and Development Needs,2,12th,English/Hindi
4533,Human Resource Management,TRAINING AND DEVELOPMENT,,KIRKPATRICK MODEL OF TRAINING EVALUATION,https://www.youtube.com/watch?v=3WFtH0hQzc0,Module 2: Training Needs Assessment: Methods and Techniques,2,12th,English/Hindi
4534,Human Resource Management,TRAINING AND DEVELOPMENT,,Training and Development paper  for BBA sem iv #shorts,https://www.youtube.com/watch?v=Wzcfn3QQ3Jk,Module 2: Training Needs Assessment Training and Development,2,12th,English/Hindi
4535,Human Resource Management,TRAINING AND DEVELOPMENT,,TRAINING CYCLE/ TRAINING PROCESS,https://www.youtube.com/watch?v=Vo_5KOySVts,Module 3: Designing Training and Development Programs,3,12th,English/Hindi
4536,Human Resource Management,TRAINING AND DEVELOPMENT,,TRAINING EVALUATION,https://www.youtube.com/watch?v=IOfp6Kw3p6U,Module 3: Designing and Developing Training Programmes,3,12th,English/Hindi
