Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
3422,Medicine,Clinical Medicine,208hrs 15min,Brown Sequard Syndrome | Internal Medicine 💊,https://www.youtube.com/watch?v=nTvPn3UzpFk,Module 1: Hematologic Disorders Part 1,1,12th,English/Hindi
3423,Medicine,Clinical Medicine,,Leukemia | Causes and Symptoms | Part 1/3,https://www.youtube.com/watch?v=TERow_uBIu8,Module 1: Hematologic Disorders Part 1,1,12th,English/Hindi
3424,Medicine,Clinical Medicine,,Leukemia | Causes and Symptoms | Part 2/3,https://www.youtube.com/watch?v=2yfzeYX88po,Module 1: Hematologic Disorders Part 1,1,12th,English/Hindi
3425,Medicine,Clinical Medicine,,Leukemia | Causes and Symptoms | Part 3/3,https://www.youtube.com/watch?v=t1dxHrW6bfA,Module 1: Hematologic Disorders Part 1,1,12th,English/Hindi
3426,Medicine,Clinical Medicine,,HIV | AIDS | Symptoms and Treatment | Part 1/7,https://www.youtube.com/watch?v=RuvGAnMRtJ8,Module 2: Immunodeficiency Disorders Part 1,2,12th,English/Hindi
3427,Medicine,Clinical Medicine,,Myasthenia Gravis | Symptoms and Treatment | Part 1🩺,https://www.youtube.com/watch?v=3qN-vBuMDOw,Module 2: Immunodeficiency Disorders Part 1,2,12th,English/Hindi
3428,Medicine,Clinical Medicine,,Acute Pyogenic Bacterial Meningitis Part 1 🩺,https://www.youtube.com/watch?v=JX2Rt7sgUbg,Module 2: Immunodeficiency Disorders Part 1,2,12th,English/Hindi
3429,Medicine,Clinical Medicine,,HIV | AIDS | Symptoms and Treatment | Part 2/7,https://www.youtube.com/watch?v=1DKlOpxsyK0,Module 2: Immunodeficiency Disorders Part 1,2,12th,English/Hindi
3430,Medicine,Clinical Medicine,,Trigeminal Neuralgia | Causes and Treatment | Part 1,https://www.youtube.com/watch?v=rr6RaM4NjhQ,Module 2: Immunodeficiency Disorders Part 1,2,12th,English/Hindi
3431,Medicine,Clinical Medicine,,HIV | AIDS | Symptoms and Treatment | Part 3/7,https://www.youtube.com/watch?v=Eyn9PYngSgc,Module 2: Immunodeficiency Disorders Part 1,2,12th,English/Hindi
3432,Medicine,Clinical Medicine,,HIV - AIDS - Symptoms and Treatment - Part 5/7,https://www.youtube.com/watch?v=ZF_NkL64g7A,Module 2: Immunodeficiency Disorders Part 1,2,12th,English/Hindi
3433,Medicine,Clinical Medicine,,HIV | AIDS | Symptoms and Treatment | Part 6/7,https://www.youtube.com/watch?v=rOdBTJA_-d4,Module 2: Immunodeficiency Disorders Part 1,2,12th,English/Hindi
3434,Medicine,Clinical Medicine,,HIV | AIDS | Symptoms and Treatment | Part 4/7,https://www.youtube.com/watch?v=yK7Dwxk9dkQ,Module 2: Immunodeficiency Disorders Part 1,2,12th,English/Hindi
3435,Medicine,Clinical Medicine,,Myasthenia Gravis | Symptoms and Treatment | Part 2🩺,https://www.youtube.com/watch?v=38WB4WC7FQw,Module 3: Neurological Disorders Part 1,3,12th,English/Hindi
3436,Medicine,Clinical Medicine,,HIV | AIDS | Symptoms and Treatment | Part 7/7,https://www.youtube.com/watch?v=ksFrBnSwnvQ,Module 3: Neurological Disorders Part 1,3,12th,English/Hindi
