Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
3646,Medicine,Pediatrics (Full lectures),63hrs 3min,Status Epilepticus in children,https://www.youtube.com/watch?v=_VXi1O6TmFU,Module 1: Status Epilepticus in children & Dehydration in children,1,12th,English/Hindi
3647,Medicine,Pediatrics (Full lectures),,Dehydration in children,https://www.youtube.com/watch?v=ZkxoT28icQE,Module 1: Malnutrition || Part 1 & Malnutrition || Part 2,1,12th,English/Hindi
3648,Medicine,Pediatrics (Full lectures),,Malnutrition || Part 1,https://www.youtube.com/watch?v=ble5ltshRhc,Module 2: Neonatal resuscitation & Necrotizing enterocolitis,2,12th,English/Hindi
3649,Medicine,Pediatrics (Full lectures),,Malnutrition || Part 2,https://www.youtube.com/watch?v=w_9UjkqrEsY,Module 2: Diabetic ketoacidosis in children || DKA in children,2,12th,English/Hindi
3650,Medicine,Pediatrics (Full lectures),,Neonatal resuscitation,https://www.youtube.com/watch?v=8GGJ1gIKihw,Module 3: Aspirin and Salicylate poisoning in Children & The under-five card & clinic,3,12th,English/Hindi
3651,Medicine,Pediatrics (Full lectures),,Necrotizing enterocolitis,https://www.youtube.com/watch?v=M7lVZnpDG5I,"Module 3: Assessing Level of consciousness in CHILDREN (PGCS, Blantyre coma scale, AVPU scale)",3,12th,English/Hindi
3652,Medicine,Pediatrics (Full lectures),,Diabetic ketoacidosis in children || DKA in children,https://www.youtube.com/watch?v=YvYtVf8dZHA,Module 4: Growth & Development & Hydrocephalus,4,12th,English/Hindi
3653,Medicine,Pediatrics (Full lectures),,Aspirin and Salicylate poisoning in Children,https://www.youtube.com/watch?v=UzhrwXN5Khw,Module 4: Neonatal Sepsis & Pediatric Hypoglycemia,4,12th,English/Hindi
3654,Medicine,Pediatrics (Full lectures),,The under-five card & clinic,https://www.youtube.com/watch?v=1HIpisTOokY,Module 5: Enteric Fever (Salmonellosis) & Prematurity,5,12th,English/Hindi
3655,Medicine,Pediatrics (Full lectures),,"Assessing Level of consciousness in CHILDREN (PGCS, Blantyre coma scale, AVPU scale)",https://www.youtube.com/watch?v=6ftfqE4RNo4,Module 5: Pediatric history & Down Syndrome,5,12th,English/Hindi
