Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
10871,Graphic Design,Drawing Basics | Proko,18hrs 4min,Learning How to Draw,https://www.youtube.com/watch?v=tx5kJvI14Jg,Module 1: Welcome to Drawing Basics,1
10872,Graphic Design,Drawing Basics | Proko,,Intro to Drawing Basics,https://www.youtube.com/watch?v=2szSyXx8cZQ,Module 1: Learning How to Draw,1
10873,Graphic Design,Drawing Basics | Proko,,Ultimate Guide to Sketchbooks and Paper,https://www.youtube.com/watch?v=Bkd2mjB-8eI,Module 1: Intro to Drawing Basics,1
10874,Graphic Design,Drawing Basics | Proko,,5 Pencil Sharpening Techniques for Pros,https://www.youtube.com/watch?v=rWUYuDlXUoY,Module 1: Ultimate Guide to Sketchbooks and Paper,1
10875,Graphic Design,Drawing Basics | Proko,,Improve Shape Design by Simplifying,https://www.youtube.com/watch?v=X2yunBkdQfE,Module 2: Mastering Pencils,2
10876,Graphic Design,Drawing Basics | Proko,,Simple Trick to Improve Your Shading,https://www.youtube.com/watch?v=t1Oy4EYjlT8,Module 2: 5 Pencil Sharpening Techniques for Pros,2
10877,Graphic Design,Drawing Basics | Proko,,13 Types of Lines and How to Use Them,https://www.youtube.com/watch?v=mysAqNK6CHI,Module 2: Improve Shape Design by Simplifying,2
10878,Graphic Design,Drawing Basics | Proko,,How to Draw Confident Lines - The Tapered Stroke,https://www.youtube.com/watch?v=xZYpXKqY4iA,Module 2: Simple Trick to Improve Your Shading,2
10879,Graphic Design,Drawing Basics | Proko,,Learning to Sketch from Imagination,https://www.youtube.com/watch?v=-Ww0BXehQ5E,Module 3: The Power of Lines,3
10880,Graphic Design,Drawing Basics | Proko,,Too Tense with Your Sketches? Here’s How to Stay Loose,https://www.youtube.com/watch?v=6mUELtAliPU,Module 3: 13 Types of Lines and How to Use Them,3
10881,Graphic Design,Drawing Basics | Proko,,6 Habits for Good Line Quality,https://www.youtube.com/watch?v=lTslVOUJ0jI,Module 3: How to Draw Confident Lines - The Tapered Stroke,3
10882,Graphic Design,Drawing Basics | Proko,,How to Draw with Line Weight,https://www.youtube.com/watch?v=7m3wGbPMSUY,Module 3: 6 Habits for Good Line Quality,3
10883,Graphic Design,Drawing Basics | Proko,,Line Weight Communicates So Much More Than You Think,https://www.youtube.com/watch?v=KF32FMVvIxk,Module 4: Line Weight and Sketching,4
10884,Graphic Design,Drawing Basics | Proko,,Doing THIS Made My Line Quality Improve Drastically,https://www.youtube.com/watch?v=ULvovwwAFLk,Module 4: How to Draw with Line Weight,4
10885,Graphic Design,Drawing Basics | Proko,,7 Ways Simple Shapes Can Improve Your Drawings,https://www.youtube.com/watch?v=Uigc8ofhDuo,Module 4: Line Weight Communicates So Much More Than You Think,4
10886,Graphic Design,Drawing Basics | Proko,,How to Draw Accurate Proportions,https://www.youtube.com/watch?v=1J7RQvKnWf4,Module 4: Doing THIS Made My Line Quality Improve Drastically,4
10887,Graphic Design,Drawing Basics | Proko,,Shape Hacks - How to Draw Interesting Shapes,https://www.youtube.com/watch?v=ID8r0OhiYe0,Module 5: Mastering Shapes,5
10888,Graphic Design,Drawing Basics | Proko,,THIS Improves Your Gesture Drawing,https://www.youtube.com/watch?v=2fl5LYouyoY,Module 5: 7 Ways Simple Shapes Can Improve Your Drawings,5
10889,Graphic Design,Drawing Basics | Proko,,3 Basic Shapes and Their IMPACT on Your Art,https://www.youtube.com/watch?v=h9qGMVRdn4Q,Module 5: How to Draw Accurate Proportions,5
10890,Graphic Design,Drawing Basics | Proko,,Draw ANY Pose From ANY Angle,https://www.youtube.com/watch?v=QNYZ_NsTc24,Module 5: Shape Hacks - How to Draw Interesting Shapes,5
10891,Graphic Design,Drawing Basics | Proko,,How to Draw Arms and Legs From Any Angle,https://www.youtube.com/watch?v=FyZYTVn0zYU,Module 6: Gesture Drawing and 3D Forms,6
10892,Graphic Design,Drawing Basics | Proko,,The Easy Way to Draw Hard Poses,https://www.youtube.com/watch?v=c_0xzTOAjs0,Module 6: THIS Improves Your Gesture Drawing,6
10893,Graphic Design,Drawing Basics | Proko,,Thinking in 3D,https://www.youtube.com/watch?v=oUIkswy_sXo,Module 6: 3 Basic Shapes and Their IMPACT on Your Art,6
10894,Graphic Design,Drawing Basics | Proko,,Perspective for Beginners,https://www.youtube.com/watch?v=BYlW8XC0MlI,Module 6: Draw ANY Pose From ANY Angle,6
10895,Graphic Design,Drawing Basics | Proko,,Two-Point Perspective Drawing Made Simple,https://www.youtube.com/watch?v=9-Y4K4hqZwo,Module 7: Anatomy and Poses,7
10896,Graphic Design,Drawing Basics | Proko,,How to Draw 3D Heads with Perspective,https://www.youtube.com/watch?v=HleWk-vemLs,Module 7: How to Draw Arms and Legs From Any Angle,7
10897,Graphic Design,Drawing Basics | Proko,,X-ray Perspective Drawing Techniques,https://www.youtube.com/watch?v=QonjtiJdk7w,Module 7: The Easy Way to Draw Hard Poses,7
10898,Graphic Design,Drawing Basics | Proko,,The Truth About Perspective,https://www.youtube.com/watch?v=50XAa3AOihc,Module 7: Thinking in 3D,7
10899,Graphic Design,Drawing Basics | Proko,,How to Draw Cylinders and Ellipses,https://www.youtube.com/watch?v=PdtDtGBu-Dc,Module 8: Perspective Fundamentals,8
10900,Graphic Design,Drawing Basics | Proko,,An Easier Way to Draw Perspective,https://www.youtube.com/watch?v=ZMuoU_NWmlE,Module 8: Perspective for Beginners,8
10901,Graphic Design,Drawing Basics | Proko,,4 Weeks to Better Perspective Drawing,https://www.youtube.com/watch?v=HxHkZZims3c,Module 8: Two-Point Perspective Drawing Made Simple,8
10902,Graphic Design,Drawing Basics | Proko,,6 Ways to Add Gesture to Perspective,https://www.youtube.com/watch?v=FdDGB3J85Kg,Module 8: How to Draw 3D Heads with Perspective,8
