Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
9694,International Relations,Globalization Playlist,0hrs 711min,Globalization I - The Upside: Crash Course World History #41,https://www.youtube.com/watch?v=5SnR-e0S6Ic,Module 1: Introduction to Globalization,1
9695,International Relations,Globalization Playlist,,Globalization II - Good or Bad?: Crash Course World History #42,https://www.youtube.com/watch?v=s_iwrt7D5OA,Module 1: Introduction to Globalization,2
9696,International Relations,Globalization Playlist,,Dear Future Generations: Sorry (2024),https://www.youtube.com/watch?v=eRLJscAlk1M,Module 1: Introduction to Globalization,3
9697,International Relations,Globalization Playlist,,"The ""Cost"" Of Globalization",https://www.youtube.com/watch?v=v0CdoXp8x44,Module 1: Introduction to Globalization,4
9698,International Relations,Globalization Playlist,,The Story of Stuff,https://www.youtube.com/watch?v=9GorqroigqM,Module 2: Consequences and Concerns of Globalization,5
9699,International Relations,Globalization Playlist,,25 Sobering Statistics On Global Poverty That Might Upset You,https://www.youtube.com/watch?v=zwIEZDMDBo4,Module 2: Consequences and Concerns of Globalization,6
9700,International Relations,Globalization Playlist,,Global Wealth Inequality  -  What you never knew you never knew (See description for 2017 updates),https://www.youtube.com/watch?v=uWSxzjyMNpU,Module 2: Consequences and Concerns of Globalization,7
9701,International Relations,Globalization Playlist,,Globalization and Trade and Poverty: Crash Course Economics #16,https://www.youtube.com/watch?v=9MpVjxxpExM,Module 2: Consequences and Concerns of Globalization,8
9702,International Relations,Globalization Playlist,,Who are the Winners and Losers of Globalization?,https://www.youtube.com/watch?v=bjh-vt6xtfo,Module 3: Perspectives on Globalization and Poverty,9
9703,International Relations,Globalization Playlist,,Who Really Wins From Globalization?  (Pros and Cons of Globalization),https://www.youtube.com/watch?v=ovFjvcd6q1w,Module 3: Perspectives on Globalization and Poverty,10
9704,International Relations,Globalization Playlist,,The Problem with Globalization,https://www.youtube.com/watch?v=uZXJYE0ZY0s,Module 3: Perspectives on Globalization and Poverty,11
9705,International Relations,Globalization Playlist,,Globalization explained (explainity® explainer video),https://www.youtube.com/watch?v=JJ0nFD19eT8,Module 3: Perspectives on Globalization and Poverty,12
9706,International Relations,Globalization Playlist,,Poverty & Our Response to It: Crash Course Philosophy #44,https://www.youtube.com/watch?v=D5sknLy7Smo,Module 4: Addressing Global Challenges,13
9707,International Relations,Globalization Playlist,,School strike for climate - save the world by changing the rules | Greta Thunberg | TEDxStockholm,https://www.youtube.com/watch?v=EAmmUIEsN9A,Module 4: Addressing Global Challenges,14
