Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
11233,Human Resources,TRAINING AND DEVELOPMENT,56hrs 9min,METHODS OF TRAINING/ OFF THE JOB TRAINING & ON THE JOB TRAINING,https://www.youtube.com/watch?v=HSxGVOS73jE,Module 1: Introduction to Training and Development
11234,Human Resources,TRAINING AND DEVELOPMENT,,TRAINING VS DEVELOPMENT/ DIFFERENCE BETWEEN TRAINING & DEVELOPMENT,https://www.youtube.com/watch?v=LHx7DmsUL_4,Module 1: Introduction to Training and Development
11235,Human Resources,TRAINING AND DEVELOPMENT,,SUMMATIVE EVLAUATION VS FORMATIVE EVLAUATION,https://www.youtube.com/watch?v=DV5Bpw4jCPo,Module 1: Introduction to Training and Development
11236,Human Resources,TRAINING AND DEVELOPMENT,,TRAINING INPUTS/INPUTS IN TRAINING,https://www.youtube.com/watch?v=wuhQ_GIGwPs,Module 1: Introduction to Training and Development
11237,Human Resources,TRAINING AND DEVELOPMENT,,QUESTIONNAIRES as data collected method,https://www.youtube.com/watch?v=pRqOtWyJNe0,Module 2: Training Needs Assessment and Design
11238,Human Resources,TRAINING AND DEVELOPMENT,,HOW  CAN EFFECTIVE TRAINERS BE DEVELOPED?/ DEFINITION OF TRAINING/TRAINING & DEVELOPMENT,https://www.youtube.com/watch?v=RF6rbw4ALdw,Module 2: Training Needs Assessment and Design
11239,Human Resources,TRAINING AND DEVELOPMENT,,KIRKPATRICK MODEL OF TRAINING EVALUATION,https://www.youtube.com/watch?v=3WFtH0hQzc0,Module 2: Training Needs Assessment and Design
11240,Human Resources,TRAINING AND DEVELOPMENT,,Training and Development paper  for BBA sem iv #shorts,https://www.youtube.com/watch?v=Wzcfn3QQ3Jk,Module 2: Training Needs Assessment and Design
11241,Human Resources,TRAINING AND DEVELOPMENT,,TRAINING CYCLE/ TRAINING PROCESS,https://www.youtube.com/watch?v=Vo_5KOySVts,Module 3: Training Delivery and Methods
11242,Human Resources,TRAINING AND DEVELOPMENT,,TRAINING EVALUATION,https://www.youtube.com/watch?v=IOfp6Kw3p6U,Module 3: Training Delivery and Methods
11243,Human Resources,TRAINING AND DEVELOPMENT,,METHODS OF INDUCTION TRAINING/ TRAINING & DEVELOPMENT,https://www.youtube.com/watch?v=1JJZQCAeSD4,Module 3: Training Delivery and Methods
11244,Human Resources,TRAINING AND DEVELOPMENT,,DESIGNING OF TRAINING & DEVELOPMENT PROGRAMME,https://www.youtube.com/watch?v=zm5t7-aXCas,Module 3: Training Delivery and Methods
11245,Human Resources,TRAINING AND DEVELOPMENT,,FACTORS DETERMINING  THE TRAINING AND DEVELOPMENT,https://www.youtube.com/watch?v=OhFUwXvg7gg,Module 4: Training Evaluation and Enhancement
11246,Human Resources,TRAINING AND DEVELOPMENT,,IDENTIFICATION OF TRAINING NEEDS/TRAINING NEEDS ASSESSMENT,https://www.youtube.com/watch?v=6-_7d8SutCw,Module 4: Training Evaluation and Enhancement
11247,Human Resources,TRAINING AND DEVELOPMENT,,ROLE OF TRAINING & DEVELOPMENT,https://www.youtube.com/watch?v=ZcVH5ILL3sg,Module 4: Training Evaluation and Enhancement
