Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
9211,Fashion Design,Fashion,38hrs 8min,How To Dress Well For Indian Men - Fashion Bhaiyya is Back,https://www.youtube.com/watch?v=FKXJybKxlBw,Module 1: Basics of Dressing Well,1
9212,Fashion Design,Fashion,,7 Office Dressing Tips For Men I Ranveer Allahbadia Men’s Fashion Guide,https://www.youtube.com/watch?v=KFHyyop4cBw,Module 1: Basics of Dressing Well,1
9213,Fashion Design,Fashion,,7 SMARTEST Summer Fashion Trends For Indian Men | Summer Fashion Guide | Ranveer Allahbadia,https://www.youtube.com/watch?v=0VX1kMSLQkE,Module 1: Basics of Dressing Well,1
9214,Fashion Design,Fashion,,12 Best Winter Dressing Tips For Me I Winter Men's Fashion Trends | Ranveer Allahbadia,https://www.youtube.com/watch?v=sURAVsudLbo,Module 1: Basics of Dressing Well,1
9215,Fashion Design,Fashion,,9 Shirt Style Tips for Men - What To Wear I Ranveer Allahbadia I Men's Fashion,https://www.youtube.com/watch?v=aka_iy49R4U,Module 2: Summer Fashion Essentials,2
9216,Fashion Design,Fashion,,Top 8 Tricks To Look Smart & Sexy In Tshirt | Men's Fashion | Ranveer Allahbadia,https://www.youtube.com/watch?v=754S6yIJMmo,Module 2: Summer Fashion Essentials,2
9217,Fashion Design,Fashion,,How To Dress Well As A Skinny Man | Style Tips For Slim Guys | Ranveer Allahbadia,https://www.youtube.com/watch?v=S_A0Yoqlex4,Module 2: Summer Fashion Essentials,2
9218,Fashion Design,Fashion,,Top 4 Color Matching Rules For Indian Men | Men's Fashion | Ranveer Allahbadia,https://www.youtube.com/watch?v=yZ7WT05iuqw,Module 3: Winter Wear Mastery,3
9219,Fashion Design,Fashion,,Top 10 AFFORDABLE Shoes For Men | Ranveer Allahbadia,https://www.youtube.com/watch?v=K0igKdzXdp0,Module 3: Winter Wear Mastery,3
9220,Fashion Design,Fashion,,Top 9 Stylish Pants For Boys | Men's Fashion | Ranveer Allahbadia,https://www.youtube.com/watch?v=Xo1_g1rCcDg,Module 3: Winter Wear Mastery,3
9221,Fashion Design,Fashion,,7 Fashion Tricks To Look Muscular | Ranveer Allahbadia,https://www.youtube.com/watch?v=8Jxo46BBrlI,Module 4: Mastering Shirts & T-shirts,4
9222,Fashion Design,Fashion,,10 Fashion Mistakes | Men's Fashion | Ranveer Allahbadia,https://www.youtube.com/watch?v=2LBgYTaQ3gA,Module 4: Mastering Shirts & T-shirts,4
9223,Fashion Design,Fashion,,How To Dress Well For INDIAN Men In Hindi | Men's Style India | Ranveer Allahbadia,https://www.youtube.com/watch?v=PiIG0S9Oq2c,Module 4: Mastering Shirts & T-shirts,4
9224,Fashion Design,Fashion,,5 HOTTEST Fashion Trends You Should Know About | Ranveer Allahbadia,https://www.youtube.com/watch?v=sgKsu2poApk,Module 5: Body Type Styling,5
9225,Fashion Design,Fashion,,Top 5 Most Attractive Outfit For Men | Men's Fashion | BeerBiceps हिंदी,https://www.youtube.com/watch?v=i3hADfjRcw4,Module 5: Body Type Styling,5
9226,Fashion Design,Fashion,,Top 6 Latest Indian Fashion Trends | Men's Fashion | Ranveer Allahbadia,https://www.youtube.com/watch?v=cdA_SR7sN5A,Module 5: Body Type Styling,5
9227,Fashion Design,Fashion,,Smart College Fashion Tips For Indian Students | Ranveer Allahbadia,https://www.youtube.com/watch?v=pj-v2Uf2zY8,Module 6: Color Matching & Accessorizing,6
9228,Fashion Design,Fashion,,Formal Shoe Collection In India | Men's Office Shoes | Ranveer Allahbadia Fashion,https://www.youtube.com/watch?v=jwQh1cwRgn4,Module 6: Color Matching & Accessorizing,6
9229,Fashion Design,Fashion,,Latest Sneakers For Men | Sneakers Collection | Ranveer Allahbadia Fashion,https://www.youtube.com/watch?v=iaaFKuoZ-5s,Module 6: Color Matching & Accessorizing,6
9230,Fashion Design,Fashion,,Budget Friendly Fashion Tips - Kam Paiso Me Jyada STYLISH Dikhein | Ranveer Allahbadia Fashion,https://www.youtube.com/watch?v=6pBrNLkM3Jw,Module 7: Footwear Essentials,7
9231,Fashion Design,Fashion,,10 Fashion Tips for Men's Indian Ethnic Outfits I Fashion | Ranveer Allahbadia,https://www.youtube.com/watch?v=x-sHC-sWNDU,Module 7: Footwear Essentials,7
9232,Fashion Design,Fashion,,13 Clothes Care Hacks That Indians MUST KNOW | Ranveer Allahbadia Fashion,https://www.youtube.com/watch?v=OFV4L4miZKM,Module 7: Footwear Essentials,7
9233,Fashion Design,Fashion,,Best Linen Shirts For Men | Summer Fashion Tips | Ranveer Allahbadia,https://www.youtube.com/watch?v=sdeGwYAOSiU,Module 8: Style Hacks & Common Mistakes,8
9234,Fashion Design,Fashion,,Top 5 Jackets For Men In India | Winter Fashion | Ranveer Allahbadia,https://www.youtube.com/watch?v=Ar7sREpJiUc,Module 8: Style Hacks & Common Mistakes,8
9235,Fashion Design,Fashion,,"Best 7 Tattoo Tips For Beginners I Tattoo Types, Ideas & Mistakes I Ranveer Allahbadia",https://www.youtube.com/watch?v=aMjLnyz5Tu4,Module 8: Style Hacks & Common Mistakes,8
9236,Fashion Design,Fashion,,8 Common Winter Fashion Mistakes You Do | Ranveer Allahbadia,https://www.youtube.com/watch?v=QRI7hL94hZk,Module 9: Indian Ethnic Wear,9
9237,Fashion Design,Fashion,,Best Kurta For Eid | Eid Fashion | Ranveer Allahbadia,https://www.youtube.com/watch?v=l_tP6Xr6-i8,Module 9: Indian Ethnic Wear,9
9238,Fashion Design,Fashion,,6 Farewell Party Outfit Ideas | Ranveer Allahbadia Fashion,https://www.youtube.com/watch?v=hvKFl001klk,Module 9: Indian Ethnic Wear,9
9239,Fashion Design,Fashion,,9 Fashion Tricks For Fat & Chubby Men | Ranveer Allahbadia Men's Style,https://www.youtube.com/watch?v=8lo9fKM9YQI,Module 10: Clothing Care & Maintenance,10
9240,Fashion Design,Fashion,,Pants For Men To Look Smart & Sexy | Men's Fashion | Ranveer Allahbadia,https://www.youtube.com/watch?v=8iywNgGbzfY,Module 10: Clothing Care & Maintenance,10
9241,Fashion Design,Fashion,,Bollywood's 5 सबसे STYLISH MEN | Ranveer Allahbadia Fashion,https://www.youtube.com/watch?v=PL2VqqiElgg,Module 10: Clothing Care & Maintenance,10
9242,Fashion Design,Fashion,,Top 6 Fashion Tips & Tricks For Men | Look Sexy In 10 Minutes | Ranveer Allahbadia,https://www.youtube.com/watch?v=0CYhObH7jwY,Module 11: Occasion-Specific Dressing,11
9243,Fashion Design,Fashion,,Top 7 Trendy Loafers For Men I Men_s Fashion Guide I Ranveer Allahbadia,https://www.youtube.com/watch?v=SYPSKRJT0Ck,Module 11: Occasion-Specific Dressing,11
9244,Fashion Design,Fashion,,Polo Tshirts For Men | Ranveer Allahbadia,https://www.youtube.com/watch?v=BfeFzsGB6vI,Module 11: Occasion-Specific Dressing,11
9245,Fashion Design,Fashion,,Top 4 Wedding Clothes For Men | Men's Fashion | Ranveer Allahbadia,https://www.youtube.com/watch?v=8tMTfOVOG8Q,Module 12: Advanced Styling & Trends,12
9246,Fashion Design,Fashion,,How To Tie A Tie In Hindi | Ranveer Allahbadia,https://www.youtube.com/watch?v=0Cq20znn20g,Module 12: Advanced Styling & Trends,12
9247,Fashion Design,Fashion,,5 Sexy Tie Hacks For Men | Men's Fashion | Ranveer Allahbadia,https://www.youtube.com/watch?v=R_qr8D5rL2w,Module 12: Advanced Styling & Trends,12
9248,Fashion Design,Fashion,,5 SEXIEST Winter Fashion Trends | Ranveer Allahbadia,https://www.youtube.com/watch?v=G2Z01AEye3I,Module 13: Building a Stylish Wardrobe,13
9249,Fashion Design,Fashion,,5 BEST Clothes Brands In India - How To Dress Well For Indian Men | Ranveer Allahbadia,https://www.youtube.com/watch?v=UDB_I7F2Sgk,Module 13: Building a Stylish Wardrobe,13
9250,Fashion Design,Fashion,,10 Fashion Mistakes You Should Never Do | Ranveer Allahbadia,https://www.youtube.com/watch?v=JToyyulNC8s,Module 13: Building a Stylish Wardrobe,13
9251,Fashion Design,Fashion,,5 Fashion Tips That Changed My Life | Ranveer Allahbadia,https://www.youtube.com/watch?v=o_Ptn6Vwe1I,Module 14: Personal Style Development,14
9252,Fashion Design,Fashion,,Top 5 Sneakers Shoes For Men | Shoes For Men | Ranveer Allahbadia,https://www.youtube.com/watch?v=HZATGvCDYLM,Module 14: Personal Style Development,14
