Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
12230,Library Science,Information And Cyber Security,16hrs 8min,"Security Goals : Confidentiality,Integrity,Availability Explained in Hindi",https://www.youtube.com/watch?v=CrLRFn5O_F8,Module 1: Introduction to Security,1
12231,Library Science,Information And Cyber Security,,Elements Of Information Security ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=lvARQKJnwp0,Module 1: Introduction to Security,1
12232,Library Science,Information And Cyber Security,,Security Policy ll Information And Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=cMOWZkYVleg,Module 1: Introduction to Security,1
12233,Library Science,Information And Cyber Security,,Security Attacks : Active and Passive Attack ll Passive Attack Types Explained in Hindi,https://www.youtube.com/watch?v=szHSgMWYSiQ,Module 1: Introduction to Security,1
12234,Library Science,Information And Cyber Security,,Security Attacks : Types Of Active Attacks Explained in Hindi,https://www.youtube.com/watch?v=tSkh7zqbQwg,Module 2: Security Attacks,2
12235,Library Science,Information And Cyber Security,,Active Attack Vs Passive Attack ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=mjaY0ExSmFU,Module 2: Security Attacks,2
12236,Library Science,Information And Cyber Security,,Security Mechanisms ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=KOv4csT0W1s,Module 2: Security Attacks,2
12237,Library Science,Information And Cyber Security,,Security Services ll Categories ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=THSF3aiww7E,Module 2: Security Attacks,2
12238,Library Science,Information And Cyber Security,,Basics Of Network Security ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=BdDd_Ez4iZs,Module 3: Security Mechanisms and Services,3
12239,Library Science,Information And Cyber Security,,Network Security Model ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=V0d5VdTIz_c,Module 3: Security Mechanisms and Services,3
12240,Library Science,Information And Cyber Security,,Symmetric Key Cryptography ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=fKFKThuUdnI,Module 3: Security Mechanisms and Services,3
