Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
7854,Architecture,Compact Homes,31hrs 19min,"1,500 sq. ft. | Compact House ""Ambara"" in Bengaluru, Karnataka | Wright Inspires (Home Tour).",https://www.youtube.com/watch?v=nUwm5Yz39xY,"Module 1: Compact Homes Under 1,500 sq. ft.",1,12th,English/Hindi
7855,Architecture,Compact Homes,,"1,100 sq.ft Compact House in Janakpuri, New Delhi by Architects Collaborative (Home Tour).",https://www.youtube.com/watch?v=A8GcfUfe-qc,"Module 1: Compact Homes Under 1,500 sq. ft.",1,12th,English/Hindi
7856,Architecture,Compact Homes,,This Tiny House Built on a 354 sq. ft Plot is a Space Saving Marvel (Home Tour).,https://www.youtube.com/watch?v=w8uHSLIYk-A,"Module 1: Compact Homes Under 1,500 sq. ft.",1,12th,English/Hindi
7857,Architecture,Compact Homes,,"1,315 sq. ft. Compact Wall to Wall House in Chennai, Tamil Nadu | MOAD (Home Tour).",https://www.youtube.com/watch?v=I7erKrd1YiA,"Module 1: Compact Homes Under 1,500 sq. ft.",1,12th,English/Hindi
7858,Architecture,Compact Homes,,"1,917 sq. ft. | Compact Multi-unit House in Safdarjung, New Delhi | AKDA (Home Tour).",https://www.youtube.com/watch?v=lak5pV372BQ,"Module 2: Compact Homes 1,500-2,000 sq. ft.",2,12th,English/Hindi
7859,Architecture,Compact Homes,,"A 2,000 sq.ft Compact Pondicherry Home With A Central Watercourt (Home Tour).",https://www.youtube.com/watch?v=cVoJSVb_b-M,"Module 2: Compact Homes 1,500-2,000 sq. ft.",2,12th,English/Hindi
7860,Architecture,Compact Homes,,"1,420 sq. ft. | Compact House in New Delhi | 'Portrait in Concrete' Home Tour by Studio Archohm",https://www.youtube.com/watch?v=2nPtwsExmpE,"Module 2: Compact Homes 1,500-2,000 sq. ft.",2,12th,English/Hindi
7861,Architecture,Compact Homes,,"1,615 sq. ft. | Compact Play House in Ahmedabad, Gujarat | UA Design (Home Tour).",https://www.youtube.com/watch?v=VoWcJpwUb6s,"Module 2: Compact Homes 1,500-2,000 sq. ft.",2,12th,English/Hindi
7862,Architecture,Compact Homes,,"1,500 sq.ft. Compact Earthy Cove House, Panshet, Maharashtra | Red Brick Studio (Home Tour).",https://www.youtube.com/watch?v=p1ZY55Z6VOY,"Module 3: Compact Homes 2,000-2,500 sq. ft.",3,12th,English/Hindi
7863,Architecture,Compact Homes,,"2,042 sq. ft. Compact House Samruddhi in Surat, Gujarat | Aangan Architects (Home Tour).",https://www.youtube.com/watch?v=meh4LsL7VUQ,"Module 3: Compact Homes 2,000-2,500 sq. ft.",3,12th,English/Hindi
7864,Architecture,Compact Homes,,"2,300 sq. ft. Compact House Aarjav in Surat, Gujarat | Design Work Group (Home Tour).",https://www.youtube.com/watch?v=jS2-xu7lCzc,"Module 3: Compact Homes 2,000-2,500 sq. ft.",3,12th,English/Hindi
7865,Architecture,Compact Homes,,"2,500 sq. ft. | Compact Framed House in Bengaluru, Karnataka | Crest Architects (Home Tour).",https://www.youtube.com/watch?v=q5Qipe2rHGA,"Module 3: Compact Homes 2,000-2,500 sq. ft.",3,12th,English/Hindi
7866,Architecture,Compact Homes,,"1,344 Sq. Ft. | Compact House Inspired By Shapes In Surat, Gujarat | Studio 17 (Home Tour).",https://www.youtube.com/watch?v=SThdltt1QXA,Module 4: Compact Homes in Bengaluru,4,12th,English/Hindi
7867,Architecture,Compact Homes,,"1,925 sq. ft. | Compact JP House in Bengaluru Interacts with the Street through a Perforated Facade",https://www.youtube.com/watch?v=V9eGhavCwc4,Module 4: Compact Homes in Bengaluru,4,12th,English/Hindi
7868,Architecture,Compact Homes,,"2,400 Sq.ft. | Compact Urban House With Minimalistic Interiors In Bengaluru | Karnataka (Home Tour).",https://www.youtube.com/watch?v=82tCqaynkvA,Module 4: Compact Homes in Bengaluru,4,12th,English/Hindi
7869,Architecture,Compact Homes,,990 Sq. Ft. Super Compact House With Aesthetic Interiors In Surat ​| Antariksh Design Studio​,https://www.youtube.com/watch?v=RaWOVAmlhmk,Module 4: Compact Homes in Bengaluru,4,12th,English/Hindi
7870,Architecture,Compact Homes,,"1,860 sq.ft. | Compact House Maison Kochi in Kerala | Meister Varma Architects (Home Tour).",https://www.youtube.com/watch?v=b1d9TsxLHeI,Module 5: Compact Homes in Kerala,5,12th,English/Hindi
7871,Architecture,Compact Homes,,"Official Promo | 1,860 sq.ft. Compact House Maison Kochi in Kerala | Meister Varma Architects",https://www.youtube.com/watch?v=HIHofQGfLHQ,Module 5: Compact Homes in Kerala,5,12th,English/Hindi
7872,Architecture,Compact Homes,,"Official Promo | 1,615 sq. ft. Compact Play House in Ahmedabad, Gujarat | UA Design",https://www.youtube.com/watch?v=7-u0o63bqcM,Module 5: Compact Homes in Kerala,5,12th,English/Hindi
7873,Architecture,Compact Homes,,"2,500 sq.ft | Compact House of Earthy Hues in Kochi, Kerala | Urbane Ivy (Home Tour).",https://www.youtube.com/watch?v=E9ORIvtA7yY,Module 5: Compact Homes in Kerala,5,12th,English/Hindi
7874,Architecture,Compact Homes,,"2,260 sq. ft. | Compact House That Rains Light in Ernakulam, Kerala | LIJO.RENY.architects",https://www.youtube.com/watch?v=M-cxCFEVKIo,Module 5: Compact Homes in Kerala,5,12th,English/Hindi
7875,Architecture,Compact Homes,,"2,125 sq.ft. | Compact Brick Veil House in Kadungalloor, Kerala | Monsoon Collective (Home Tour).",https://www.youtube.com/watch?v=7U5Ux5ds2wQ,Module 5: Compact Homes in Kerala,5,12th,English/Hindi
7876,Architecture,Compact Homes,,"2,174 sq.ft. | Compact Eco-Friendly Pirouette House in Thiruvananthapuram, Kerala | Wallmakers",https://www.youtube.com/watch?v=0Z404jkDSfo,Module 5: Compact Homes in Kerala,5,12th,English/Hindi
7877,Architecture,Compact Homes,,"1,300 sq. ft. | Compact CP House by Studionine Architects | Ahmedabad, Gujarat (Home Tour).",https://www.youtube.com/watch?v=h82EtDAVfqs,Module 6: Compact Homes in Gujarat,6,12th,English/Hindi
7878,Architecture,Compact Homes,,"2,400 sq. ft. | Compact Uma's Residence by Shanmugam Associates | Trichy, Tamil Nadu (Home Tour).",https://www.youtube.com/watch?v=U38nuyj704Y,Module 6: Compact Homes in Gujarat,6,12th,English/Hindi
7879,Architecture,Compact Homes,,"Official Promo | 2,260 sq. ft. | Compact House That Rains Light by LIJO.RENY.architects | Kerala",https://www.youtube.com/watch?v=VBiX0Gdia_Q,Module 6: Compact Homes in Gujarat,6,12th,English/Hindi
7880,Architecture,Compact Homes,,"2,174 sq.ft. Compact White Skube House in Thiruvananthapuram, Kerala by Srijit Srinivas Architects",https://www.youtube.com/watch?v=zTHbOnlUgXs,Module 6: Compact Homes in Gujarat,6,12th,English/Hindi
7881,Architecture,Compact Homes,,"2,475 sq.ft. Compact House Dyuthi in Thrissur, Kerala by Tales of Design (Home Tour).",https://www.youtube.com/watch?v=9s6DX-zWpt4,Module 6: Compact Homes in Gujarat,6,12th,English/Hindi
7882,Architecture,Compact Homes,,"1,300 sq. ft. Compact CP House in Ahmedabad by Studionine Architects (Home Tour).",https://www.youtube.com/watch?v=01vuy8mXmxU,Module 6: Compact Homes in Gujarat,6,12th,English/Hindi
7883,Architecture,Compact Homes,,"Official Promo | 1,300 sq.ft. Compact CP House in Ahmedabad, by Studionine Architects",https://www.youtube.com/watch?v=ICfR7sS-zDU,Module 6: Compact Homes in Gujarat,6,12th,English/Hindi
7884,Architecture,Compact Homes,,1800 sq. ft. Compact J House in New Delhi by Spaces@KA (Home Tour).,https://www.youtube.com/watch?v=pzEvxXN0ijA,Module 6: Compact Homes in Gujarat,6,12th,English/Hindi
