Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
6886,Information Systems,Management Information System (Dwivedi Guidance),22hrs 15min,"Information system, Core Concept of information system, Meaning, Component, Information Management",https://www.youtube.com/watch?v=AeNAjkJv32U,Module 1: Introduction to Information Systems,1
6887,Information Systems,Management Information System (Dwivedi Guidance),,"Management Information system, MIS, Management Information system in hindi, aktu mba classes, bba",https://www.youtube.com/watch?v=0t2Maqm5DSk,Module 1: Core Concepts of Information Systems,1
6888,Information Systems,Management Information System (Dwivedi Guidance),,"Transaction Processing System, TPS, Characteristics, Management Information System, MIS, mba, bba",https://www.youtube.com/watch?v=WW25da4Gu88,Module 1: Meaning and Components of Information Systems,1
6889,Information Systems,Management Information System (Dwivedi Guidance),,"Information Technology, meaning, Characteristics, IT enabled services, ites, management information",https://www.youtube.com/watch?v=cOtKswmP2NY,Module 1: Information Management,1
6890,Information Systems,Management Information System (Dwivedi Guidance),,"Management Support System, Decision Support System, Group Decision support System, EIS, ESS, MIS,mba",https://www.youtube.com/watch?v=R4lkXqoqi5g,Module 2: Management Information Systems (MIS),2
6891,Information Systems,Management Information System (Dwivedi Guidance),,"Information, Types of Information, features of information, management information susytem, mis, mba",https://www.youtube.com/watch?v=E8qgQf7LC_A,Module 2: MIS in Business Administration,2
6892,Information Systems,Management Information System (Dwivedi Guidance),,"Decision making Model, Classical Model, Administrative Model, Herbert simon model of decision making",https://www.youtube.com/watch?v=MgwqQLPnch8,Module 2: Transaction Processing Systems (TPS),2
6893,Information Systems,Management Information System (Dwivedi Guidance),,"Managing data resources, The Need for data management, Management information system, MIS, BBA, MBA",https://www.youtube.com/watch?v=EcBo4s1_GqI,Module 3: Information Technology and Services,3
6894,Information Systems,Management Information System (Dwivedi Guidance),,"Decision Making, type of decisions, Decision making process, management information system, mis",https://www.youtube.com/watch?v=A4zQfK73T80,Module 3: Management Support Systems,3
6895,Information Systems,Management Information System (Dwivedi Guidance),,"Challenges of Data Management, Data Independence, Data Redundancy, Data Consistency, Administration",https://www.youtube.com/watch?v=IxYOUm1XZRA,Module 4: Information and Decision Making,4
6896,Information Systems,Management Information System (Dwivedi Guidance),,"Business Intelligence, business intelligence in hindi, management information system, mis, mba, bba",https://www.youtube.com/watch?v=6YaLgCMVMxk,Module 4: Managing Data Resources,4
6897,Information Systems,Management Information System (Dwivedi Guidance),,"4| Management Information System in hindi. Management information systems chapter 3, MIS, mba, bba",https://www.youtube.com/watch?v=gD0rPSTUvLg,Module 5: Challenges in Data Management,5
6898,Information Systems,Management Information System (Dwivedi Guidance),,"Customer Relationship Management Systems, CRM Systems, CRMS, Management Information system, Dwivedi",https://www.youtube.com/watch?v=MWMkni_HBWA,Module 5: Business Intelligence,5
6899,Information Systems,Management Information System (Dwivedi Guidance),,"Management Information system mcq, MIS mcq, management information system mcq by dwivedi guidance",https://www.youtube.com/watch?v=uBWJlVD17vw,Module 6: Customer Relationship Management Systems,6
