Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
6900,Information Systems,Information Security (IS),16hrs 6min,1.1 Security and objective of security,https://www.youtube.com/watch?v=UBO5aQYLUPA,Module 1: Introduction to Information Security,1
6901,Information Systems,Information Security (IS),,1.2 Types of security,https://www.youtube.com/watch?v=SsZ1TPFAwns,Module 1: Introduction to Information Security,1
6902,Information Systems,Information Security (IS),,1.3 Information security,https://www.youtube.com/watch?v=5FKTxCo6ouM,Module 1: Introduction to Information Security,1
6903,Information Systems,Information Security (IS),,1.4 History of information security,https://www.youtube.com/watch?v=tV-lXAvcNsQ,Module 1: Introduction to Information Security,1
6904,Information Systems,Information Security (IS),,1.5 Critical characteristics of information security,https://www.youtube.com/watch?v=Ss6cYR7JzzA,Module 2: Types and History of Security,2
6905,Information Systems,Information Security (IS),,1.6 NSTISSC,https://www.youtube.com/watch?v=8ln9W3IkP0M,Module 2: Types and History of Security,2
6906,Information Systems,Information Security (IS),,1.7 CIA Triangle,https://www.youtube.com/watch?v=2XBVFgx1Rzw,Module 2: Types and History of Security,2
6907,Information Systems,Information Security (IS),,1.8 Components of information security,https://www.youtube.com/watch?v=_PB0Kx1nDVU,Module 3: Core Principles of Information Security,3
6908,Information Systems,Information Security (IS),,1.9 Securing the components,https://www.youtube.com/watch?v=J_VMF8_W-Hw,Module 3: Core Principles of Information Security,3
6909,Information Systems,Information Security (IS),,1.10 Balancing security and access,https://www.youtube.com/watch?v=aSLQ2cHXwzw,Module 3: Core Principles of Information Security,3
6910,Information Systems,Information Security (IS),,1.11 SDLC Software development life cycle,https://www.youtube.com/watch?v=0CUoDuegs-c,Module 4: SDLC and Security Considerations,4
6911,Information Systems,Information Security (IS),,1.12 Sec SDLC secured software development life cycle,https://www.youtube.com/watch?v=UX79K-0lmbU,Module 4: SDLC and Security Considerations,4
6912,Information Systems,Information Security (IS),,1.13 Need of security,https://www.youtube.com/watch?v=qvAVRO47zmw,Module 4: SDLC and Security Considerations,4
6913,Information Systems,Information Security (IS),,1.14 Threats and its types,https://www.youtube.com/watch?v=VRc3frMNw1Y,Module 5: Understanding Threats and Attacks,5
6914,Information Systems,Information Security (IS),,1.15 Attacks and its types,https://www.youtube.com/watch?v=LybbA9aMNcw,Module 5: Understanding Threats and Attacks,5
6915,Information Systems,Information Security (IS),,2.1 Laws Ethics and US laws,https://www.youtube.com/watch?v=OIfykbH2Xy4,Module 5: Understanding Threats and Attacks,5
6916,Information Systems,Information Security (IS),,2.2 International laws and legal bodies,https://www.youtube.com/watch?v=rqpXfpdMlUc,Module 6: Legal and Ethical Framework,6
6917,Information Systems,Information Security (IS),,2.3 Ethics and information security 10 commandments of computer ethics,https://www.youtube.com/watch?v=-BQElgMW1Fk,Module 6: Legal and Ethical Framework,6
6918,Information Systems,Information Security (IS),,2.4 Risk management introduction,https://www.youtube.com/watch?v=vcb1dHbXWRc,Module 6: Legal and Ethical Framework,6
6919,Information Systems,Information Security (IS),,2.5 Risk identification,https://www.youtube.com/watch?v=UsLzliK2o9k,Module 7: Introduction to Risk Management,7
6920,Information Systems,Information Security (IS),,2.6 Risk Assessments,https://www.youtube.com/watch?v=aOW_6UGQEMY,Module 7: Introduction to Risk Management,7
6921,Information Systems,Information Security (IS),,2.7 Risk Control strategies,https://www.youtube.com/watch?v=cN3x6KYMG38,Module 8: Risk Assessment and Control,8
6922,Information Systems,Information Security (IS),,2.8 Selecting a risk control strategy,https://www.youtube.com/watch?v=AfwziHFPw8A,Module 8: Risk Assessment and Control,8
6923,Information Systems,Information Security (IS),,2.9 Quantitative vs qualitative risk control,https://www.youtube.com/watch?v=tllXFOQGRkQ,Module 8: Risk Assessment and Control,8
6924,Information Systems,Information Security (IS),,2.10 Risk management discussion points,https://www.youtube.com/watch?v=rYUHfRNMC34,Module 8: Risk Assessment and Control,8
