Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
6415,Sociology,Contemporary Sociological Theory,0hrs 2605min,Contemporary Sociology Theory - Introduction - Lecture 1,https://www.youtube.com/watch?v=IbDsRZkWhGY,Module 1: Introduction to Contemporary Sociology Theory,1,12th,English/Hindi
6416,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - Introduction - Lecture 2,https://www.youtube.com/watch?v=SrNfaUP8v0k,Module 1: Introduction to Contemporary Sociology Theory,1,12th,English/Hindi
6417,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - The Roots: Descartes and Kant - Lecture 1,https://www.youtube.com/watch?v=Olkd9QEmlbY,Module 1: Introduction to Contemporary Sociology Theory,1,12th,English/Hindi
6418,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - The Roots: Descartes and Kant - Lecture 2,https://www.youtube.com/watch?v=GQ1hYLgWYe4,Module 1: Introduction to Contemporary Sociology Theory,1,12th,English/Hindi
6419,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - Kant (continued ...) - Lecture 1,https://www.youtube.com/watch?v=kQJbjgonCfU,Module 2: The Roots of Contemporary Sociology Theory: From Descartes to Hegel,2,12th,English/Hindi
6420,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - Kant (continued ...) - Lecture 2,https://www.youtube.com/watch?v=N7_twm9QpX0,Module 2: The Roots of Contemporary Sociology Theory: From Descartes to Hegel,2,12th,English/Hindi
6421,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - The Hegelian Turn - Lecture 1,https://www.youtube.com/watch?v=wNzLewCE3io,Module 2: The Roots of Contemporary Sociology Theory: From Descartes to Hegel,2,12th,English/Hindi
6422,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - The Hegelian Turn - Lecture 2,https://www.youtube.com/watch?v=8GcvmKUJUEc,Module 2: The Roots of Contemporary Sociology Theory: From Descartes to Hegel,2,12th,English/Hindi
6423,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - The Hegelian Turn - Lecture 3,https://www.youtube.com/watch?v=2zWfnNB5WUk,Module 3:  From Nietzsche and Freud to Structuralism,3,12th,English/Hindi
6424,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - The Hegelian Turn - Lecture 4,https://www.youtube.com/watch?v=9OvnR-tOnYY,Module 3:  From Nietzsche and Freud to Structuralism,3,12th,English/Hindi
6425,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - Nietzsche - Lecture 1,https://www.youtube.com/watch?v=PGr4ENRB-K0,Module 3:  From Nietzsche and Freud to Structuralism,3,12th,English/Hindi
6426,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - Nietzsche - Lecture 2,https://www.youtube.com/watch?v=uqDI7MBtDG4,Module 3:  From Nietzsche and Freud to Structuralism,3,12th,English/Hindi
6427,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - Freud - Lecture 1,https://www.youtube.com/watch?v=xSx0hLWGZGI,Module 4: Structuralism and Post-Structuralism,4,12th,English/Hindi
6428,Sociology,Contemporary Sociological Theory,,Contemporary Sociology Theory - Freud - Lecture 2,https://www.youtube.com/watch?v=K7QtWUfVv2Y,Module 4: Structuralism and Post-Structuralism,4,12th,English/Hindi
