Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
12227,Education,HPSC PGT Educational Psychology & Pedagogy,24hrs 23min,HPSC PGT Educational Psychology and Pedagogy |Authentic Books For HPSC By Ravina @InculcateLearning,https://www.youtube.com/watch?v=-Jwz-KO671Q,Module 1: Introduction to Educational Psychology,12th,English/Hindi
12228,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-1 HPSC PGT Educational Psychology | Concepts/Functions/Scope of Educational Psychology- Ravina,https://www.youtube.com/watch?v=CdXKkgg9SgY,Module 1: Introduction to Educational Psychology,12th,English/Hindi
12229,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-2 HPSC PGT Educational Psychology | Characteristics of Adolescent Learner & their implications,https://www.youtube.com/watch?v=c4DA0rb-Lds,Module 1: Introduction to Educational Psychology,12th,English/Hindi
12230,Education,HPSC PGT Educational Psychology & Pedagogy,,"Class-3 HPSC PGT (Edu Psy) Principles of Behaviourism, Cognitivism, Constructivism & Its Implication",https://www.youtube.com/watch?v=mQPJVx3XmwM,Module 1: Introduction to Educational Psychology,12th,English/Hindi
12231,Education,HPSC PGT Educational Psychology & Pedagogy,,"Class-4 HPSC PGT (Edu Psy) Mental Health, Adjustment, Adjustment Mechanism @InculcateLearning Ravina",https://www.youtube.com/watch?v=7g93Iyl3vj8,Module 2: Learning Theories and their Implications,12th,English/Hindi
12232,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-5 HPSC PGT (Edu Psy) Emotional Intelligence & Its Implications in T-L @InculcateLearning,https://www.youtube.com/watch?v=LgSAfSMJg7I,Module 2: Learning Theories and their Implications,12th,English/Hindi
12233,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-6 HPSC PGT Communication Skills and its Use By Ravina @InculcateLearning,https://www.youtube.com/watch?v=9ukBhTgj7-s,Module 2: Learning Theories and their Implications,12th,English/Hindi
12234,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-7 HPSC PGT Teaching Models/Information Processing/Social Interaction Models@InculcateLearning,https://www.youtube.com/watch?v=7Tcykid2oLQ,Module 3: Communication and Teaching Models,12th,English/Hindi
12235,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-8 HPSC PGT Advance Organizer Model By Ravina | M.Ed./UGC NET Education @InculcateLearning ​,https://www.youtube.com/watch?v=DyP03_RIdSU,Module 3: Communication and Teaching Models,12th,English/Hindi
12236,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-9 HPSC PGT Concept Attainment Model By Ravina | M.Ed./UGC NET Education @InculcateLearning ​,https://www.youtube.com/watch?v=EtlaJNReUcU,Module 3: Communication and Teaching Models,12th,English/Hindi
12237,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-10 HPSC PGT Inquiry Training Model By Ravina | M.Ed./UGC NET Education @InculcateLearning ​,https://www.youtube.com/watch?v=xL4FtIs-hT0,Module 3: Communication and Teaching Models,12th,English/Hindi
12238,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-11 HPSC PGT Preparation & Use of TLM By Ravina | M.Ed./UGC NET Education @InculcateLearning ​,https://www.youtube.com/watch?v=TzGHYigEt6M,Module 4: Teaching Methods and Strategies,12th,English/Hindi
12239,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-12 HPSC PGT Cooperative Learning By Ravina | M.Ed./UGC NET Education @InculcateLearning ​,https://www.youtube.com/watch?v=nhkO5P8rsCY,Module 4: Teaching Methods and Strategies,12th,English/Hindi
12240,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-1 KVS Pedagogy for KVS PRT/TGT/PGT Exam 2023 | Growth & Development @InculcateLearning  Ravina,https://www.youtube.com/watch?v=cDzSwHh8uuk,Module 4: Teaching Methods and Strategies,12th,English/Hindi
12241,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-2 KVS Pedagogy for KVS PRT/TGT/PGT Exam 2023 | Principles of Development By@InculcateLearning,https://www.youtube.com/watch?v=5ePQHQNtBos,Module 5: Growth and Development,12th,English/Hindi
12242,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-3 KVS Pedagogy for KVS PRT/TGT/PGT Exam 2023 | Debates of Development By@InculcateLearning,https://www.youtube.com/watch?v=gpMdAyuih-o,Module 5: Growth and Development,12th,English/Hindi
12243,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-4 KVS Pedagogy for KVS PRT/TGT/PGT Exam 2023 | Development Tasks & Challenges By Ravina,https://www.youtube.com/watch?v=QEm1WAa5wTQ,Module 5: Growth and Development,12th,English/Hindi
12244,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-5 KVS Pedagogy for KVS PRT/TGT/PGT Exam 2023 |Domains of Development @InculcateLearning Ravina,https://www.youtube.com/watch?v=uLPNLrt5KXM,Module 5: Growth and Development,12th,English/Hindi
12245,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-8 KVS Pedagogy for KVS PRT/TGT/PGT Exam Understanding Adolescence By Ravina @InculcateLearning,https://www.youtube.com/watch?v=kEuWUY6cXIA,Module 6: Understanding Adolescence and Development,12th,English/Hindi
12246,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-9 KVS Pedagogy for KVS PRT/TGT/PGT Exam Deviations in Development By Ravina @InculcateLearning,https://www.youtube.com/watch?v=fxHmMTYN1ac,Module 6: Understanding Adolescence and Development,12th,English/Hindi
12247,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-10 KVS Pedagogy for KVS PRT/TGT/PGT Exam Concept of Maturation By Ravina @InculcateLearning,https://www.youtube.com/watch?v=EwRpNPNJTCQ,Module 6: Understanding Adolescence and Development,12th,English/Hindi
12248,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-14 KVS Pedagogy for KVS PRT/TGT/PGT Concept of Teaching and Learning @InculcateLearning ​,https://www.youtube.com/watch?v=sCpayMCdwiM,Module 7: Curriculum and Learning,12th,English/Hindi
12249,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-15 KVS Pedagogy for KVS PRT/TGT/PGT Factors affecting learning By Ravina @InculcateLearning ​,https://www.youtube.com/watch?v=-nFLQRmMIjw,Module 7: Curriculum and Learning,12th,English/Hindi
12250,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-16 KVS Pedagogy for KVS PRT/TGT/PGT Behaviourism & it's Implications Ravina @InculcateLearning,https://www.youtube.com/watch?v=Li8AJe7v5Fg,Module 7: Curriculum and Learning,12th,English/Hindi
12251,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-17 KVS Pedagogy for KVS PRT/TGT/PGT Cognitivism & it's Implications Ravina @InculcateLearning,https://www.youtube.com/watch?v=TpWDyaxzX1w,Module 7: Curriculum and Learning,12th,English/Hindi
12252,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-18 KVS Pedagogy for KVS PRT/TGT/PGT Cognitivism & it's Implication Ravina @InculcateLearning,https://www.youtube.com/watch?v=cTXiXGTokZs,Module 8: Instructional Planning and Evaluation,12th,English/Hindi
12253,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-19 KVS Syllabus vs Curriculum/Overt vs Hidden Curriculum/Principles of Curriculum Organization,https://www.youtube.com/watch?v=NCNv2Jx6Lx0,Module 8: Instructional Planning and Evaluation,12th,English/Hindi
12254,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-20 KVS Pedagogy for KVS PRT/TGT/PGT Competency Based Learning By Ravina @InculcateLearning,https://www.youtube.com/watch?v=GY8Y_SSypsE,Module 8: Instructional Planning and Evaluation,12th,English/Hindi
12255,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-21 KVS Pedagogy for KVS PRT/TGT/PGT Experiential Learning By Ravina @InculcateLearning,https://www.youtube.com/watch?v=eJSLZOjwBHM,Module 8: Instructional Planning and Evaluation,12th,English/Hindi
12256,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-22 KVS Pedagogy for PRT/TGT/PGT Instructional Plans: Yearly Plan/Unit Plan @InculcateLearning,https://www.youtube.com/watch?v=nwkXqt2aohM,"Module 9: ICT, School Mental Health, and Enhancing Teaching",12th,English/Hindi
12257,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-23 KVS Pedagogy for PRT/TGT/PGT Instructional Plans: Lesson Plan By Ravina @InculcateLearning,https://www.youtube.com/watch?v=rP4pRj5Ebbg,"Module 9: ICT, School Mental Health, and Enhancing Teaching",12th,English/Hindi
12258,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-24 KVS Pedagogy for PRT/TGT/PGT Instructional Material & Resources By Ravina@InculcateLearning,https://www.youtube.com/watch?v=OQjpMhJYIYU,"Module 9: ICT, School Mental Health, and Enhancing Teaching",12th,English/Hindi
12259,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-25 KVS Pedagogy for PRT/TGT/PGT ICT for Teaching and Learning By Ravina @InculcateLearning,https://www.youtube.com/watch?v=xv_544JuTtU,Module 10: Adolescent Health and Education Programs,12th,English/Hindi
12260,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-27 KVS Pedagogy for PRT/TGT/PGT CCE: Continuous & Comprehensive Evaluation @InculcateLearning,https://www.youtube.com/watch?v=LFA8LELoCdA,Module 10: Adolescent Health and Education Programs,12th,English/Hindi
12261,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-30 KVS Pedagogy - PRT/TGT/PGT Enhancing Teaching Learning Process By Ravina @InculcateLearning,https://www.youtube.com/watch?v=jKVek7zoUkM,Module 10: Adolescent Health and Education Programs,12th,English/Hindi
12262,Education,HPSC PGT Educational Psychology & Pedagogy,,Class-33 KVS Pedagogy - PRT/TGT/PGT Concept of School Mental Health @InculcateLearning By Ravina,https://www.youtube.com/watch?v=4-WYHzqE8aM,Module 11: National Policies and Frameworks in Education,12th,English/Hindi
12263,Education,HPSC PGT Educational Psychology & Pedagogy,,RKSK-National Adolescent Health Programme KVS Pedagogy PRT/TGT/PGT  By Ravina  @InculcateLearning ​,https://www.youtube.com/watch?v=QqIbJsYPZME,Module 11: National Policies and Frameworks in Education,12th,English/Hindi
