Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
12980,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",21hrs 5min,Types of Educational Policy | National State and Institutional Level,https://www.youtube.com/watch?v=7IRBugvsBy4,Module 1: Introduction to Educational Policy
12981,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Types of Educational Policy | Long term and Short term,https://www.youtube.com/watch?v=dN1GZ0Rnf1I,Module 1: Introduction to Educational Policy
12982,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Need and Importance of educational Policy at Secondary Level | Educational Policy  Planning,https://www.youtube.com/watch?v=F85KkZ9QmRs,Module 1: Introduction to Educational Policy
12983,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,linkage between Educational Policy and National Development at secondary level,https://www.youtube.com/watch?v=_oCIleFyHAA,Module 2: Educational Policy and National Development
12984,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,"Education as Consumption | Educational Policy, Economics and Planning | M.Ed",https://www.youtube.com/watch?v=YSPu8Oa73xE,Module 2: Educational Policy and National Development
12985,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,"Education as Investment | Education Policy, Economics and Planning",https://www.youtube.com/watch?v=oIdoid0qyrw,Module 3: Economics of Education and Planning
12986,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,"Education and Economic Development |Educational Policy , Economics and Planning",https://www.youtube.com/watch?v=J01OywJt82c,Module 3: Economics of Education and Planning
12987,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Financing of education in India : Center- National Relationship,https://www.youtube.com/watch?v=yXyyAc5XiZQ,Module 3: Economics of Education and Planning
12988,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Mobilization of Resources | Economics of Education,https://www.youtube.com/watch?v=LVnUuDjiN9w,Module 4: Financing Education in India
12989,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Goals of Education Planning,https://www.youtube.com/watch?v=tmzup_AdM58,Module 4: Financing Education in India
12990,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Principles of Education Planning at Secondary level,https://www.youtube.com/watch?v=EYeKr72LlWU,Module 5: Educational Planning and Manpower Development
12991,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Approaches of Educational Planning ( Secondary Level ),https://www.youtube.com/watch?v=gWmo1RD8-kY,Module 5: Educational Planning and Manpower Development
12992,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Education Planning in India since Independence at Secondary Level,https://www.youtube.com/watch?v=cQiRfWQsOPE,Module 5: Educational Planning and Manpower Development
12993,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,"Concept of Manpower Planning | Educational Policy, Economics and Planning",https://www.youtube.com/watch?v=ZkczoBYLxp4,Module 6: Educational Planning in India
12994,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Forecasting man power need | Education and Man power Planning | M.ed,https://www.youtube.com/watch?v=2KgqvmorwOs,Module 6: Educational Planning in India
12995,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Education and Manpower Planning | Techniques of manpower planning | M.ed,https://www.youtube.com/watch?v=pBY-PDrOd2c,Module 7:  Exam Preparation and Success Strategies
12996,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,"Limitations of Manpower Forecasting | Educational Policy, Economics and Planning",https://www.youtube.com/watch?v=OpNILzkUq-8,Module 7:  Exam Preparation and Success Strategies
12997,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,School budgetary and Accounting Procedure,https://www.youtube.com/watch?v=DAddPLj47_k,Module 7:  Exam Preparation and Success Strategies
12998,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Central and State Grants in Education,https://www.youtube.com/watch?v=LE5VUwGnjUQ,Module 7:  Exam Preparation and Success Strategies
12999,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Financial estimates by Tapas Mazumdar Committee | Education Policy and Planning,https://www.youtube.com/watch?v=GI4iZoDlwz4,Module 7:  Exam Preparation and Success Strategies
13000,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Cost Analysis in Education | Economics of Education,https://www.youtube.com/watch?v=qhDQ6nKLtSI,Module 7:  Exam Preparation and Success Strategies
13001,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Forecasting Manpower Needs in Education | Education and Manpower Planning,https://www.youtube.com/watch?v=nMjEzQlC7wk,Module 7:  Exam Preparation and Success Strategies
13002,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Simple Strategy for B.ED M.ED Exams. Don't Panic and Follow this.,https://www.youtube.com/watch?v=jtYhE5_lCpE,Module 7:  Exam Preparation and Success Strategies
13003,Education,"M.Ed 4th Sem Educational Policy, Economics and Planning",,Concept and Need of Education Planning | Education Policy and Planning,https://www.youtube.com/watch?v=s7tq6BbOqts,Module 7:  Exam Preparation and Success Strategies
