Unnamed: 0,Sector,CourseName,Duration,TopicName,URL
5613,Public Health,Essentials of Global Health,32hrs 19min,Course Introduction | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=kWQugT6WbCE
5614,Public Health,Essentials of Global Health,,Key Perspectives on Global Health & the Determinants of Health | Essentials of Global Health,https://www.youtube.com/watch?v=MwmFwFndlCE
5615,Public Health,Essentials of Global Health,,The Global Health Context and Who Plays | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=B3xUdn0aHOg
5616,Public Health,Essentials of Global Health,,The State of the World's Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=ZBvPvUBG8Dg
5617,Public Health,Essentials of Global Health,,Demography and Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=oPaeBPDy1gw
5618,Public Health,Essentials of Global Health,,Measuring the Burden of Disease - the DALY | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=qDtyVNe9WSs
5619,Public Health,Essentials of Global Health,,"What Do People Get Sick, Disabled, and Die From? | Essentials of Global Health with Richard Skolnik",https://www.youtube.com/watch?v=hj8Fjw07tu4
5620,Public Health,Essentials of Global Health,,"Key Risk Factors for Illness, Death, and DALY | Essentials of Global Health with Richard Skolnik",https://www.youtube.com/watch?v=jC1G1N0tqQc
5621,Public Health,Essentials of Global Health,,Value for Money in Global Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=G-Gu-ESBkDM
5622,Public Health,Essentials of Global Health,,The Aims and Organization of Health Systems | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=uro_EqGkTDc
5623,Public Health,Essentials of Global Health,,Key Health Systems Issues | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=K-lh1tuIrzw
5624,Public Health,Essentials of Global Health,,Health Disparities | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=1ikf-LHMgwc
5625,Public Health,Essentials of Global Health,,The Environment and Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=K12L_qQv-r8
5626,Public Health,Essentials of Global Health,,Nutrition and Global Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=jvWDFrwSrD4
5627,Public Health,Essentials of Global Health,,Women's Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=LkFVZbcoKAo
5628,Public Health,Essentials of Global Health,,Child Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=CGuzSFHKeIc
5629,Public Health,Essentials of Global Health,,Childhood Immunizations | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=YEYl_txzbpg
5630,Public Health,Essentials of Global Health,,Adolescent Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=Ve7d3E0x3sA
5631,Public Health,Essentials of Global Health,,Complex Humanitarian Emergencies | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=F3PM8NddDvk
5632,Public Health,Essentials of Global Health,,Emerging & Reemerging Infectious Diseases + Anti-microbial Resistance | Essentials of Global Health,https://www.youtube.com/watch?v=vsS2-aQ1DY8
5633,Public Health,Essentials of Global Health,,HIV | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=ZmFTG19a9Ec
5634,Public Health,Essentials of Global Health,,Tuberculosis | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=Ywp9KpqUTpk
5635,Public Health,Essentials of Global Health,,Malaria | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=bvUC_zweBRc
5636,Public Health,Essentials of Global Health,,Neglected Tropical Diseases | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=COc78C4U1Ik
5637,Public Health,Essentials of Global Health,,Noncommunicable Diseases | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=VQEJqWKoS_0
5638,Public Health,Essentials of Global Health,,Cancer and Diabetes | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=5rY4VomHoNk
5639,Public Health,Essentials of Global Health,,Tobacco and Alcohol | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=cRMe-Ebf478
5640,Public Health,Essentials of Global Health,,Mental Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=lIBPou2xM8s
5641,Public Health,Essentials of Global Health,,Unintentional Injuries | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=2lpoBVGAWRc
5642,Public Health,Essentials of Global Health,,Science and Technology for Global Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=Squ8Yuncoaw
5643,Public Health,Essentials of Global Health,,Key Challenges for the Future of Public Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=KITjdlNXpRo
5644,Public Health,Essentials of Global Health,,COVID: the Quintessential Public Health Problem | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=x2yu-N5lTxk
5645,Public Health,Essentials of Global Health,,Intersectoral Approaches for Better Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=LY6tetuV-6Y
5646,Public Health,Essentials of Global Health,,Critical Challenges in Global Health | Essentials of Global Health with Richard Skolnik,https://www.youtube.com/watch?v=B7Z881cpicM
