Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
1684,Automotive Engineering,Autonomous cars playlist,94hrs 15min,DARPA Urban Challenge (2007),https://www.youtube.com/watch?v=-xibwwNVLgg,Module 1: Introduction to Autonomous Vehicles,1
1685,Automotive Engineering,Autonomous cars playlist,,Winning The DARPA Grand Challenge,https://www.youtube.com/watch?v=TDqzyd7fDRc,Module 1: DARPA Challenges & Early Innovations,1
1686,Automotive Engineering,Autonomous cars playlist,,Self-Driving Cars [S1E4: RALPH],https://www.youtube.com/watch?v=DIAKL0s4Mzs,Module 1: The ALV & ALVINN,1
1687,Automotive Engineering,Autonomous cars playlist,,Self-Driving Cars [S1E3: AI Failure?],https://www.youtube.com/watch?v=yaYER2M8dcs,Module 1: Wired: Races that Jump-Started Self-Driving Cars,1
1688,Automotive Engineering,Autonomous cars playlist,,Self Driving Cars [S1E2: ALVINN],https://www.youtube.com/watch?v=H0igiP6Hg1k,Module 2: How Driverless Cars See the Road,2
1689,Automotive Engineering,Autonomous cars playlist,,Self Driving Cars [S1E1: The ALV],https://www.youtube.com/watch?v=cExJbbwOfcw,Module 2: Autonomous Vehicle Technical Stack,2
1690,Automotive Engineering,Autonomous cars playlist,,The Races That Jump-Started the Self-Driving Car | WIRED,https://www.youtube.com/watch?v=9PIJKE5KMtU,Module 2: Lidar Technology & Applications,2
1691,Automotive Engineering,Autonomous cars playlist,,Chris Urmson: How a driverless car sees the road,https://www.youtube.com/watch?v=tiwVMrTLUWg,Module 3: Deep Learning for Autonomous Vehicles,3
1692,Automotive Engineering,Autonomous cars playlist,,Autonomous Vehicle Technical Stack,https://www.youtube.com/watch?v=V8LA0_bb9LI,Module 3: System Design Perspective,3
1693,Automotive Engineering,Autonomous cars playlist,,Lidar 101 from Velodyne Lidar,https://www.youtube.com/watch?v=NZKvf1cXe8s,Module 4: Self-Driving Cars: AI Failure?,4
1694,Automotive Engineering,Autonomous cars playlist,,"Deep learning for autonomous vehicles, from a system design perspective",https://www.youtube.com/watch?v=QKdE1C0Qeow,Module 4: RALPH: A Deep Dive,4
1695,Automotive Engineering,Autonomous cars playlist,,Autonomous Vehicles,https://www.youtube.com/watch?v=GbDXsLW7gSQ,Module 5: Autonomous Vehicle Sensors,5
1696,Automotive Engineering,Autonomous cars playlist,,"Self-Driving Vehicle Sensors: Lidar, Radar, Camera",https://www.youtube.com/watch?v=HJI1bZe769w,"Module 5: Lidar, Radar, Camera",5
1697,Automotive Engineering,Autonomous cars playlist,,Machine Learning for Autonomous Vehicle Perception at Cruise,https://www.youtube.com/watch?v=-UPfyvDJz9I,Module 6: Machine Learning for Perception at Cruise,6
1698,Automotive Engineering,Autonomous cars playlist,,Machine Learning for Autonomous Vehicle Perception at Cruise,https://www.youtube.com/watch?v=-UPfyvDJz9I,Module 6: Advanced Perception Techniques,6
