Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
7295,Chemistry,Medicinal Chemistry,87hrs 8min,Introduction to Medicinal Chemistry Part-I,https://www.youtube.com/watch?v=UHEXXGiegd0,Module 1: Introduction to Medicinal Chemistry,1
7296,Chemistry,Medicinal Chemistry,,Intermolecular Binding Forces,https://www.youtube.com/watch?v=bo_c58SS35o,Module 1: Intermolecular Binding Forces,1
7297,Chemistry,Medicinal Chemistry,,Protein Structure and Function,https://www.youtube.com/watch?v=Khq58yAub7Q,Module 1: Protein Structure and Function,1
7298,Chemistry,Medicinal Chemistry,,Enzyme Catalysis Part-I,https://www.youtube.com/watch?v=aZE740JWZuQ,Module 1: Enzyme Catalysis Part-I,1
7299,Chemistry,Medicinal Chemistry,,Introduction to Receptors,https://www.youtube.com/watch?v=upVat4LCX9Y,Module 2: Introduction to Receptors,2
7300,Chemistry,Medicinal Chemistry,,Receptor Types and Functions,https://www.youtube.com/watch?v=ysBUHvE3NYU,Module 2: Receptor Types and Functions,2
7301,Chemistry,Medicinal Chemistry,,Enzymes as Drug Targets,https://www.youtube.com/watch?v=K3ig3WKmVAM,Module 2: Enzymes as Drug Targets,2
7302,Chemistry,Medicinal Chemistry,,Enzyme Kinetics and Inhibition,https://www.youtube.com/watch?v=xJnk5tviv28,Module 2: Enzyme Kinetics and Inhibition,2
7303,Chemistry,Medicinal Chemistry,,"Tutorial 06-Enzyme Kinetics, Various Modes of Inhibition etc.",https://www.youtube.com/watch?v=Iznyuesd3-k,"Module 3: Tutorial 06-Enzyme Kinetics, Various Modes of Inhibition etc.",3
7304,Chemistry,Medicinal Chemistry,,Receptors as Drug Targets Part-I,https://www.youtube.com/watch?v=n5C-peu54Wk,Module 3: Receptors as Drug Targets Part-I,3
7305,Chemistry,Medicinal Chemistry,,"Tutorial 07-Receptor-Drug Interactions, Stereochemistry, Chirality, Nomenclature",https://www.youtube.com/watch?v=7xJDqghtOAI,"Module 3: Tutorial 07-Receptor-Drug Interactions, Stereochemistry, Chirality, Nomenclature",3
7306,Chemistry,Medicinal Chemistry,,Pharmacokinetics Part-I,https://www.youtube.com/watch?v=gQx1MMTJK_I,Module 3: Pharmacokinetics Part-I,3
7307,Chemistry,Medicinal Chemistry,,Pharmacokinetics Part-II,https://www.youtube.com/watch?v=YJmLaGD36FU,Module 4: Pharmacokinetics Part-II,4
7308,Chemistry,Medicinal Chemistry,,Finding a Lead Part-I,https://www.youtube.com/watch?v=aAx6azoiFMw,Module 4: Finding a Lead Part-I,4
7309,Chemistry,Medicinal Chemistry,,Finding a Lead Part-II,https://www.youtube.com/watch?v=y7vgzZ9_BpE,Module 4: Finding a Lead Part-II,4
7310,Chemistry,Medicinal Chemistry,,Tutorial 11-Drug administration routes and finding a lead,https://www.youtube.com/watch?v=A2q29ExYHfE,Module 4: Tutorial 11-Drug administration routes and finding a lead,4
7311,Chemistry,Medicinal Chemistry,,Optimizing Drug-Target Interactions Part-I,https://www.youtube.com/watch?v=Z63xnlDNajE,Module 5: Optimizing Drug-Target Interactions Part-I,5
7312,Chemistry,Medicinal Chemistry,,Optimizing Drug-Target Interactions Part-IV,https://www.youtube.com/watch?v=0ZDKvKpCp4o,Module 5: Optimizing Drug-Target Interactions Part-IV,5
7313,Chemistry,Medicinal Chemistry,,"Endogenous Compounds, Peptidomimetics and Oligonucleotides as Drugs",https://www.youtube.com/watch?v=_4at-cHe1GA,"Module 5: Endogenous Compounds, Peptidomimetics and Oligonucleotides as Drugs",5
7314,Chemistry,Medicinal Chemistry,,mod10lec56,https://www.youtube.com/watch?v=oJUNtTPqMYc,Module 5: mod10lec56,5
7315,Chemistry,Medicinal Chemistry,,mod11lec60,https://www.youtube.com/watch?v=8NkX-41b5dw,Module 6: mod11lec60,6
7316,Chemistry,Medicinal Chemistry,,"Tutorial 01-Acidity, Basicity and Related concepts",https://www.youtube.com/watch?v=-fCXLW-jF2o,"Module 6: Tutorial 01-Acidity, Basicity and Related concepts",6
7317,Chemistry,Medicinal Chemistry,,Tutorial 02-Basic Concepts of Thermodynamics and Kinetics,https://www.youtube.com/watch?v=fp1SVIjL68c,Module 6: Tutorial 02-Basic Concepts of Thermodynamics and Kinetics,6
7318,Chemistry,Medicinal Chemistry,,Enzyme Catalysis Part-II,https://www.youtube.com/watch?v=8FdzNYcx7So,Module 6: Enzyme Catalysis Part-II,6
7319,Chemistry,Medicinal Chemistry,,"Tutorial 03- Binding Forces, Protein Structure and Function",https://www.youtube.com/watch?v=V1Z4HKwlgQQ,"Module 7: Tutorial 03- Binding Forces, Protein Structure and Function",7
7320,Chemistry,Medicinal Chemistry,,Nucleic Acids,https://www.youtube.com/watch?v=6vukCjs7gwg,Module 7: Nucleic Acids,7
7321,Chemistry,Medicinal Chemistry,,RNA and Protein Synthesis,https://www.youtube.com/watch?v=RzVSkXDIO48,Module 7: RNA and Protein Synthesis,7
7322,Chemistry,Medicinal Chemistry,,"Tutorial 05-Nucleic acids, and Basics of Molecular Biology",https://www.youtube.com/watch?v=KS4oWWQh8Ms,"Module 7: Tutorial 05-Nucleic acids, and Basics of Molecular Biology",7
7323,Chemistry,Medicinal Chemistry,,Receptors as Drug Targets Part-II,https://www.youtube.com/watch?v=0wx4hep1low,Module 8: Receptors as Drug Targets Part-II,8
7324,Chemistry,Medicinal Chemistry,,Receptor-Drug Interactions.,https://www.youtube.com/watch?v=9lWrNuUzP4A,Module 8: Receptor-Drug Interactions.,8
7325,Chemistry,Medicinal Chemistry,,"Tutorial 08-Determination of Drug-Receptor Interactions, Conformation of Cyclic and Acyclic Structur",https://www.youtube.com/watch?v=pss_sm2zaek,"Module 8: Tutorial 08-Determination of Drug-Receptor Interactions, Conformation of Cyclic and Acyclic Structur",8
7326,Chemistry,Medicinal Chemistry,,Nucleic Acids as Drug Targets Part-I,https://www.youtube.com/watch?v=xHX6x6pAtEc,Module 8: Nucleic Acids as Drug Targets Part-I,8
7327,Chemistry,Medicinal Chemistry,,Nucleic Acids as Drug Targets Part-II,https://www.youtube.com/watch?v=FCZIJbm_B7U,Module 9: Nucleic Acids as Drug Targets Part-II,9
7328,Chemistry,Medicinal Chemistry,,Miscellaneous Drug Targets,https://www.youtube.com/watch?v=Z5a0qC62pDU,Module 9: Miscellaneous Drug Targets,9
