Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
2115,Photography,Musics for Shooting Photo,0hrs 206min,Kungs - I FEEL SO BAD (Official Video) ft. Ephemerals,https://www.youtube.com/watch?v=0SVk3adkchY,Module 1: Intro to Music for Photography,1
2116,Photography,Musics for Shooting Photo,,Collin McLoughlin – Titanium (Anton Ishutin Edit) Music video HD,https://www.youtube.com/watch?v=iXV8sUQJaJ0,Module 1: Setting the Mood,1
2117,Photography,Musics for Shooting Photo,,Mark Funk - Still Together,https://www.youtube.com/watch?v=A0rKfswA4DU,Module 1: Upbeat and Energetic,1
2118,Photography,Musics for Shooting Photo,,Galantis - No Money (Official Video),https://www.youtube.com/watch?v=xUVz4nRmxn4,Module 1: Romantic and Dreamy,1
2119,Photography,Musics for Shooting Photo,,Olly Murs - You Don't Know Love (Official Video),https://www.youtube.com/watch?v=cAU7zsnH3Go,Module 2: Finding Your Groove,2
2120,Photography,Musics for Shooting Photo,,Paris & Simo - Reunite ft. Patrick Moreno & Aloma Steele (Galloway Remix),https://www.youtube.com/watch?v=yGisu3pO6IU,Module 2: Pop Anthems,2
2121,Photography,Musics for Shooting Photo,,The Chainsmokers - Closer (Lyric) ft. Halsey,https://www.youtube.com/watch?v=PT2_F-1esPk,Module 2: Classic Hits,2
2122,Photography,Musics for Shooting Photo,,Hardwell feat. Jay Sean - Thinking About You (Official Music Video),https://www.youtube.com/watch?v=0nZFFEsFJzI,Module 2: Indie and Alternative,2
2123,Photography,Musics for Shooting Photo,,Katy Perry - The One That Got Away (Official Music Video),https://www.youtube.com/watch?v=Ahha3Cqe_fk,Module 3: Exploring Genres,3
2124,Photography,Musics for Shooting Photo,,Calvin Harris - Thinking About You ft. Ayah Marar,https://www.youtube.com/watch?v=cl3b7dDBLpo,Module 3: Electronic Vibes,3
2125,Photography,Musics for Shooting Photo,,DJ Dan + DJ Mes - I Got it,https://www.youtube.com/watch?v=qbf6fJcdwFA,Module 3: Hip Hop Beats,3
2126,Photography,Musics for Shooting Photo,,Gramophonedzie - Extravaganza,https://www.youtube.com/watch?v=EQeFJK6EVGk,Module 3: World Music Inspiration,3
2127,Photography,Musics for Shooting Photo,,Dua Lipa - Blow Your Mind (Mwah) (Official Video),https://www.youtube.com/watch?v=1nydxbGhgv8,Module 4: Refining Your Style,4
2128,Photography,Musics for Shooting Photo,,Martin Solveig - Do It Right (Official Video) ft. Tkay Maidza,https://www.youtube.com/watch?v=wQRV5omnBBU,Module 4: Chill and Relaxed,4
2129,Photography,Musics for Shooting Photo,,The Fugees - Ready Or Not (Lucas Chambon Remix),https://www.youtube.com/watch?v=-AB-LmbsYTE,Module 4: Soulful and Smooth,4
2130,Photography,Musics for Shooting Photo,,Tarrus Riley - Superman | Official Music Video,https://www.youtube.com/watch?v=l4yD1dsv5Ho,Module 4: Powerful and Inspiring,4
2131,Photography,Musics for Shooting Photo,,BLACKPINK - '붐바야 (BOOMBAYAH)' M/V,https://www.youtube.com/watch?v=bwmSjveL3Lc,Module 4: Powerful and Inspiring,4
2132,Photography,Musics for Shooting Photo,,Craig David - Unbelievable,https://www.youtube.com/watch?v=2PgBEuXsIMc,Module 4: Powerful and Inspiring,4
2133,Photography,Musics for Shooting Photo,,SOUL REBEL PROJECT: KING  (Official Video) VPAL Music,https://www.youtube.com/watch?v=M_oglhj3x_k,Module 4: Powerful and Inspiring,4
2134,Photography,Musics for Shooting Photo,,Kings - Don't Worry Bout' It (Official Video),https://www.youtube.com/watch?v=VbMoEM99Dn8,Module 4: Powerful and Inspiring,4
