Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
4367,Nursing,Pediatric Nursing,10hrs 9min,Pediatric Nursing Flashcards: Why get Level Up RN Flashcards? | @LevelUpRN,https://www.youtube.com/watch?v=PN3BA-SmGSE,Module 1: Introduction to Pediatric Nursing,1,12th,English/Hindi
4368,Nursing,Pediatric Nursing,,Introduction to Pediatric Nursing | @LevelUpRN,https://www.youtube.com/watch?v=2AQtMDsE-rw,Module 1: Introduction to Pediatric Nursing,1,12th,English/Hindi
4369,Nursing,Pediatric Nursing,,"Types of Families, Family Theory, Parenting Styles, Piaget and Erikson- Pediatrics | @LevelUpRN",https://www.youtube.com/watch?v=IrTrUPY6TWs,Module 1: Introduction to Pediatric Nursing,1,12th,English/Hindi
4370,Nursing,Pediatric Nursing,,"Safety: Car Seats, Drowning, Burns, Poisoning, and Choking - Pediatric Nursing | @LevelUpRN",https://www.youtube.com/watch?v=CWuF019HS30,Module 1: Introduction to Pediatric Nursing,1,12th,English/Hindi
4371,Nursing,Pediatric Nursing,,Types and Signs of Abuse and Neglect - Pediatric Nursing - Principles | @LevelUpRN,https://www.youtube.com/watch?v=O8yNl_wJ3lE,Module 2: Family-Centered Care,2,12th,English/Hindi
4372,Nursing,Pediatric Nursing,,"Pediatric Assessment, Vital Signs, and Pain - Pediatric Nursing - Principles | @LevelUpRN",https://www.youtube.com/watch?v=TlRyx7UbQsM,Module 2: Family-Centered Care,2,12th,English/Hindi
4373,Nursing,Pediatric Nursing,,"Vaccination Schedule, Contraindications, and Family Teaching - Pediatric Nursing | @LevelUpRN",https://www.youtube.com/watch?v=zNgm5CzdVQM,Module 2: Family-Centered Care,2,12th,English/Hindi
4374,Nursing,Pediatric Nursing,,"Informed Consent, Med Admin, Hospitalization, & Concept of Death - Pediatric Nursing | @LevelUpRN",https://www.youtube.com/watch?v=_OC2Dw6jvGY,Module 3: Pediatric Assessment and Health Promotion,3,12th,English/Hindi
4375,Nursing,Pediatric Nursing,,"Infant Growth, Fontanelles, Dentition, and Reflexes - Pediatric Nursing - @LevelUpRN",https://www.youtube.com/watch?v=qcp9gTIio94,Module 3: Pediatric Assessment and Health Promotion,3,12th,English/Hindi
4376,Nursing,Pediatric Nursing,,"Infant Fine/Gross Motor, Social, and Psychosocial Development - Pediatric Nursing | @LevelUpRN",https://www.youtube.com/watch?v=qbrRYCRd2cU,Module 3: Pediatric Assessment and Health Promotion,3,12th,English/Hindi
4377,Nursing,Pediatric Nursing,,"Infant Parental Guidance: Nutrition, Sleep Safety, Dental Health, Vaccines - Pediatric | @LevelUpRN",https://www.youtube.com/watch?v=jSXHaSd2nzg,Module 4: Infant Care,4,12th,English/Hindi
4378,Nursing,Pediatric Nursing,,Toddlers: Development and Parental Guidance - Pediatric Nursing | @LevelUpRN,https://www.youtube.com/watch?v=BhwGIbgbukI,Module 4: Infant Care,4,12th,English/Hindi
