Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
9348,Political Science,Complete World Geography through Maps,0hrs 2670min,World Mapping: South America | Countries & Capitals | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=SNpWQbyuy2U,Module 1: South America,1
9349,Political Science,Complete World Geography through Maps,,World Mapping: South America | Lakes and Mountains | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=38nrM82Or1g,Module 1: South America,1
9350,Political Science,Complete World Geography through Maps,,World Mapping: South America | Deserts & Grasslands | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=mR-W3Qq1_l4,Module 1: South America,1
9351,Political Science,Complete World Geography through Maps,,World Mapping: South America | UPSC/SSC/PCS | South America Rivers | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=9gg1RC-Pg48,Module 1: South America,1
9352,Political Science,Complete World Geography through Maps,,World Mapping: Africa | Countries and Places | UPSC/IAS/SSC/PCS | Geography by Sudarshan Gurjar | P1,https://www.youtube.com/watch?v=YYhCbIlCH3M,Module 2: Africa,2
9353,Political Science,Complete World Geography through Maps,,World Mapping: Africa | Countries and Places | UPSC/IAS/SSC/PCS | Geography by Sudarshan Gurjar | P2,https://www.youtube.com/watch?v=y5GMtbU9H-s,Module 2: Africa,2
9354,Political Science,Complete World Geography through Maps,,World Mapping: Africa | Lakes of Africa | UPSC/IAS/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=Wv_R9B0t0Ic,Module 2: Africa,2
9355,Political Science,Complete World Geography through Maps,,World Mapping: Africa | Mountains of Africa | UPSC/IAS/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=BWb0OAMOooE,Module 2: Africa,2
9356,Political Science,Complete World Geography through Maps,,World Mapping: Africa | Rivers of Africa | UPSC/IAS/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=bKVZ-_cPh-0,Module 2: Africa,2
9357,Political Science,Complete World Geography through Maps,,World Mapping: Africa | Deserts & Grasslands of Africa | UPSC/SSC/PCS |Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=kuUTiHiiDK8,Module 2: Africa,2
9358,Political Science,Complete World Geography through Maps,,Complete World Maps (North America - Countries & Places)| World Mapping by Sudarshan Gurjar,https://www.youtube.com/watch?v=GIhLeUHa6WE,Module 3: North America,3
9359,Political Science,Complete World Geography through Maps,,Complete World Maps (North America - Important Seas & Straits)| World Mapping by Sudarshan Gurjar,https://www.youtube.com/watch?v=KDpWOHxJ4q0,Module 3: North America,3
9360,Political Science,Complete World Geography through Maps,,Complete World Maps (North America - Lakes)| World Mapping by Sudarshan Gurjar,https://www.youtube.com/watch?v=YN44qpp0-b8,Module 3: North America,3
9361,Political Science,Complete World Geography through Maps,,Complete World Maps (North America - Mountains)| World Mapping by Sudarshan Gurjar,https://www.youtube.com/watch?v=TPNAE8HNjAY,Module 3: North America,3
9362,Political Science,Complete World Geography through Maps,,Complete World Maps (North America - Rivers & Deserts)| World Mapping by Sudarshan Gurjar,https://www.youtube.com/watch?v=Sg_FBUjx-y8,Module 3: North America,3
9363,Political Science,Complete World Geography through Maps,,World Mapping: Europe | Countries & Capitals | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=iaTT5p-bK88,Module 4: Europe,4
9364,Political Science,Complete World Geography through Maps,,World Mapping: Europe | Countries & Capitals 2 | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=SQ8dIPxx9w8,Module 4: Europe,4
9365,Political Science,Complete World Geography through Maps,,World Mapping: Europe | Countries & Capitals 3 | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=-yZ-mfBvGeQ,Module 4: Europe,4
9366,Political Science,Complete World Geography through Maps,,World Mapping: Europe | Seas of Europe | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=Umf1Y41IZqw,Module 4: Europe,4
9367,Political Science,Complete World Geography through Maps,,World Mapping: Europe | Straits (प्रमुख जलसन्धियाँ )  | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=FfZG03SeusE,Module 4: Europe,4
9368,Political Science,Complete World Geography through Maps,,World Mapping: Europe | Mountains of Europe  | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=ldjPxmduz-Q,Module 4: Europe,4
9369,Political Science,Complete World Geography through Maps,,World Mapping: Europe | Rivers of Europe  | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=4u1-MweGSqA,Module 4: Europe,4
9370,Political Science,Complete World Geography through Maps,,World Mapping: Australia | Political | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=0mZrU_2bCvk,Module 5: Australia & Oceania,5
9371,Political Science,Complete World Geography through Maps,,World Mapping: Australia | Physical | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=70D_yZ6HUxE,Module 5: Australia & Oceania,5
9372,Political Science,Complete World Geography through Maps,,World Mapping: Asia | Political | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=huWsXju94wE,Module 6: Asia,6
9373,Political Science,Complete World Geography through Maps,,World Mapping: Asia | Political 2 | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=ro7L0v0fZnE,Module 6: Asia,6
9374,Political Science,Complete World Geography through Maps,,World Mapping: Asia | Political 3 | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=_qBQVO2S5j0,Module 6: Asia,6
9375,Political Science,Complete World Geography through Maps,,World Mapping: Asia | Political 4 | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=TBQaPx6RyGU,Module 6: Asia,6
9376,Political Science,Complete World Geography through Maps,,World Mapping: Asia | Seas & Straits | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=oLTUjKoFxqM,Module 6: Asia,6
9377,Political Science,Complete World Geography through Maps,,World Mapping: Asia | Seas & Straits 2 | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=jMVzRYK8gpI,Module 6: Asia,6
9378,Political Science,Complete World Geography through Maps,,World Mapping: Asia | Lakes & Deserts | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=nO8lKrTL1XY,Module 6: Asia,6
9379,Political Science,Complete World Geography through Maps,,World Mapping: Asia | Mountains | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=wR4ipQfSJZ4,Module 6: Asia,6
9380,Political Science,Complete World Geography through Maps,,World Mapping: Asia | Rivers | UPSC/SSC/PCS | Geography by Sudarshan Gurjar,https://www.youtube.com/watch?v=u7CEZTtsAA0,Module 6: Asia,6
