Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
4537,Nursing,Community health nursing,19hrs 21min,Introduction of community health nursing,https://www.youtube.com/watch?v=VJtpNjJK8zA,Module 1: Introduction to Community Health Nursing,1
4538,Nursing,Community health nursing,,Demography: sources & cycle,https://www.youtube.com/watch?v=-okTFohWfx8,Module 1: Demography: Sources & Cycle,1
4539,Nursing,Community health nursing,,Dimensions of health,https://www.youtube.com/watch?v=Ma23i55r_Ws,Module 1: Dimensions of Health,1
4540,Nursing,Community health nursing,,Determinants of health: simple explanation,https://www.youtube.com/watch?v=jrmRFFhR5G8,Module 1: Determinants of Health,1
4541,Nursing,Community health nursing,,Health education: principles & objectives,https://www.youtube.com/watch?v=qaJpyz6i-z0,Module 2: Health Education: Principles & Objectives,2
4542,Nursing,Community health nursing,,Epidemiological methods (design),https://www.youtube.com/watch?v=6swwJ1Lg1LM,Module 2: Epidemiological Methods (Design),2
4543,Nursing,Community health nursing,,Principles And Steps Of Home Visit,https://www.youtube.com/watch?v=y-zVNoHXJ0E,Module 2: Principles and Steps of Home Visit,2
4544,Nursing,Community health nursing,,Epidemiological Triad : Simple Explanation,https://www.youtube.com/watch?v=KwlodqhsyYA,Module 3: Epidemiological Triad,3
4545,Nursing,Community health nursing,,Mode Of Disease Transmission,https://www.youtube.com/watch?v=0Y3nSbvG0wQ,Module 3: Mode of Disease Transmission,3
4546,Nursing,Community health nursing,,World health organization (WHO),https://www.youtube.com/watch?v=uRUjVv5MkDQ,Module 3: World Health Organization (WHO),3
4547,Nursing,Community health nursing,,UNICEF : Services/Functions,https://www.youtube.com/watch?v=VaVMar9LTrc,Module 4: UNICEF: Services/Functions,4
4548,Nursing,Community health nursing,,Concept of Health,https://www.youtube.com/watch?v=xZsODfAk7a0,Module 4: Concept of Health,4
4549,Nursing,Community health nursing,,Principles of community health nursing: simple explanation,https://www.youtube.com/watch?v=uuyDR_zlLNE,Module 5: Principles of Community Health Nursing,5
4550,Nursing,Community health nursing,,Roles of community health nurse,https://www.youtube.com/watch?v=OoYZIqHseso,Module 5: Roles of Community Health Nurse,5
4551,Nursing,Community health nursing,,Levels of prevention with simple examples/ English,https://www.youtube.com/watch?v=NaPJySskCeM,Module 6: Levels of Prevention with Examples,6
4552,Nursing,Community health nursing,,Scope of community health nursing/ English,https://www.youtube.com/watch?v=38Du4yx1Lfw,Module 6: Scope of Community Health Nursing,6
4553,Nursing,Community health nursing,,Functions of community health nurse/english,https://www.youtube.com/watch?v=hEDr6Lluins,Module 7: Functions of Community Health Nurse,7
4554,Nursing,Community health nursing,,Chickenpox / varicella : simple explanation,https://www.youtube.com/watch?v=r2eYj3OqV5s,Module 7: Chickenpox / Varicella,7
4555,Nursing,Community health nursing,,Measles (rubeola) simple explanation/english,https://www.youtube.com/watch?v=ifwiiTJyCF0,Module 8: Measles (Rubeola),8
4556,Nursing,Community health nursing,,Mumps simple explanation,https://www.youtube.com/watch?v=RSm7fAdH3Gc,Module 8: Mumps,8
4557,Nursing,Community health nursing,,German measles/rubella:simple explanation,https://www.youtube.com/watch?v=fi2-1GM3Rq8,Module 8: German Measles/Rubella,8
