Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
4867,Nursing,Research#Nursing Research,62hrs 21min,Research#Nursing Research#Chapter No. -1(Class- 1)# Introduction of Research # Nursing Officer,https://www.youtube.com/watch?v=j4zDj5D_dCw,Module 1: Introduction to Nursing Research,1
4868,Nursing,Research#Nursing Research,,Nursing Research#Research#Chapter No.-1(Class-2)#Quantitative & Qualititative #Types of research,https://www.youtube.com/watch?v=-U3tdAWuNPQ,Module 1: Introduction to Nursing Research,1
4869,Nursing,Research#Nursing Research,,Research#Nursing Research#Chapter No.-1(Class-3)Difference b/w Quantitative & Qualititative Research,https://www.youtube.com/watch?v=FrMPgqq9yc8,Module 1: Introduction to Nursing Research,1
4870,Nursing,Research#Nursing Research,,Research#Nursing Research#Class-4#Chapter-1(Introduction Of Research)HOWTHORNE Novelty Effect,https://www.youtube.com/watch?v=AjLq4ZNXbDs,Module 1: Introduction to Nursing Research,1
4871,Nursing,Research#Nursing Research,,Research/Nursing Research#class-5#(Chapter-1)Introduction#Topic- Purpose & Need Of Nursing Research,https://www.youtube.com/watch?v=2CFExyevOkc,Module 2: Types of Research & Differences,2
4872,Nursing,Research#Nursing Research,,Research#Nursing Research#Class-6(Chapter-1)Introd.#Topic- History/Milestones of Nursing Research,https://www.youtube.com/watch?v=X5dxPgOBY0k,Module 2: Types of Research & Differences,2
4873,Nursing,Research#Nursing Research,,Research#Nursing Research#Class-7 (Chapter No-1)#Introduction#Topic- Characterstics Of Good Research,https://www.youtube.com/watch?v=Ik1kuednrLY,Module 2: Types of Research & Differences,2
4874,Nursing,Research#Nursing Research,,Research# Nursing Research# Class-8#Basic & Applied Research (Chapter No-1)# Introduction# Upen Sir,https://www.youtube.com/watch?v=RAzFq0JZIgk,Module 3: Research Methods & Novelty Effect,3
4875,Nursing,Research#Nursing Research,,Reasearch# Nursing Research# Class-9# Scope & Area of Nursing Research#Chapter-1(Introduction),https://www.youtube.com/watch?v=zaoLJx4JLHM,Module 3: Research Methods & Novelty Effect,3
4876,Nursing,Research#Nursing Research,,RESEARCH#Nursing Research#class-10#Problems in Nursing Research# chapter-1#Introduction,https://www.youtube.com/watch?v=C1JUD8EMzNE,Module 4: Purpose and Need for Nursing Research,4
