Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
6327,Information Technology,Information Systems Lectures Series,20hrs 9min,Information Systems Lecture 01 - Syllabus Discussion | Details | Hindi,https://www.youtube.com/watch?v=jbkb5fgW3NY,Module 1: Introduction to Information Systems,1
6328,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 02(Part 1)- Data | Information | Process | Knowledge | Hindi,https://www.youtube.com/watch?v=LvAdQzQDTAM,"Module 1: Data, Information, and Knowledge",1
6329,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 02(Part 2) - Valuable Information | Characteristics Need Benefit | Hindi,https://www.youtube.com/watch?v=iACXhM5BLIA,Module 1: Valuable Information and Its Characteristics,1
6330,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 03(Part 1) - Information Needs and Benefits | Hindi,https://www.youtube.com/watch?v=Fi9H5YPPvY8,Module 1: Information Needs and Benefits,1
6331,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 03(Part 2) - Input | Process | Output | Feedback | Control | Hindi,https://www.youtube.com/watch?v=pJae2lLmuQ0,Module 2: Information Systems Fundamentals,2
6332,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 04(Part 1) - Computer Based Information System CBIS | Components | Hindi,https://www.youtube.com/watch?v=sK0bdKo0tv0,"Module 2: Input, Process, Output, Feedback, and Control",2
6333,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 04(Part 2) - Convert Manual System to Computerized System -Steps | Hindi,https://www.youtube.com/watch?v=lxZTHTVbz88,Module 2: Computer-Based Information Systems (CBIS),2
6334,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 05(Part 1) - System Definition in Organization | System Boundary | Hindi,https://www.youtube.com/watch?v=WG0vppmmLTI,Module 2: Converting Manual to Computerized Systems,2
6335,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 05(Part 2) - System Performance Standards | Variable | Parameter | Hindi,https://www.youtube.com/watch?v=jx3d_OYBpKo,Module 3: Systems in Organizations,3
6336,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 05(Part 3) - Modeling System | Definition of Model | Types | Hindi,https://www.youtube.com/watch?v=zYAknwYQTxw,Module 3: System Definition and Boundaries,3
6337,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 05(Part 4) - Types of System | Part 1 | Hindi,https://www.youtube.com/watch?v=yebqHvJ9Yb8,Module 3: System Performance Standards,3
6338,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 06(Part 1) - Types of System | Part 2 | Classifying Organization | Hindi,https://www.youtube.com/watch?v=Q2NoTuSZ_ks,Module 3: Modeling Systems,3
6339,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 06(Part 2) - Types of Business Information Systems | Hindi,https://www.youtube.com/watch?v=sbcwXaJ1Tac,Module 4: Types of Systems,4
6340,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 07(Part 1) - Principal Function System in Business | Hindi,https://www.youtube.com/watch?v=gnBrKVcWFsk,Module 4: Types of Systems (Part 1),4
6341,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 07(Part 2) - Production Flow and Information Flow | Hindi,https://www.youtube.com/watch?v=dM1pSRiPz0s,Module 4: Types of Systems (Part 2),4
6342,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 07(Part 3) - Principal Document Associated with Information Flow | Hindi,https://www.youtube.com/watch?v=jIHx1YgRNs4,Module 4: Classifying Organizations,4
6343,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 08 - ERP | Enterprise Resource Planning | Ex SAP R/3 Components | Hindi,https://www.youtube.com/watch?v=8qeJX-Wwsag,Module 5: Business Information Systems,5
6344,Information Technology,Information Systems Lectures Series,,Information Systems Lecture 09(Part 1) - Management Information Systems | MIS | Components | Hindi,https://www.youtube.com/watch?v=C9043KypTqE,Module 5: Types of Business Information Systems,5
