Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
6013,Public Health,Social Determinants of Health,22hrs 16min,Where You Live Has a Huge Impact on Your Health,https://www.youtube.com/watch?v=zNzFnHL-8Zk,Module 1: The Impact of Place on Health,1,12th,English/Hindi
6014,Public Health,Social Determinants of Health,,What Is the Low Income Housing Tax Credit?,https://www.youtube.com/watch?v=DdUcOFRdyTQ,Module 1: The Impact of Place on Health,1,12th,English/Hindi
6015,Public Health,Social Determinants of Health,,Housing Vouchers and Neighborhood Mobility,https://www.youtube.com/watch?v=3slkPtM5Nag,Module 1: The Impact of Place on Health,1,12th,English/Hindi
6016,Public Health,Social Determinants of Health,,Zoning Rules Can Keep People in Bad Neighborhoods,https://www.youtube.com/watch?v=8jIlvz2e4Mc,Module 2: Housing Policy and Health,2,12th,English/Hindi
6017,Public Health,Social Determinants of Health,,"Carrot vs Stick: The Social Safety Net, the Earned Income Tax Credit, and Work Requirements",https://www.youtube.com/watch?v=UgAQ5W7YTXc,Module 2: Housing Policy and Health,2,12th,English/Hindi
6018,Public Health,Social Determinants of Health,,"TANF, Cash Assistance, and How Work Requirements Effect Poverty Relief",https://www.youtube.com/watch?v=TkoJqOMR1xM,Module 2: Housing Policy and Health,2,12th,English/Hindi
6019,Public Health,Social Determinants of Health,,The Reality of Work Requirements for Medicaid,https://www.youtube.com/watch?v=CLXpKnzRPR4,Module 3: Social Safety Net and Poverty Relief,3,12th,English/Hindi
6020,Public Health,Social Determinants of Health,,Early Childhood Interventions. What Are They?,https://www.youtube.com/watch?v=wAByrVQxB68,Module 3: Social Safety Net and Poverty Relief,3,12th,English/Hindi
6021,Public Health,Social Determinants of Health,,Do Early Childhood Interventions Work?,https://www.youtube.com/watch?v=M1WTJWUWbZs,Module 4: Early Childhood Interventions,4,12th,English/Hindi
6022,Public Health,Social Determinants of Health,,Do Early Childhood Programs Pay Off?,https://www.youtube.com/watch?v=FDLR_osoEnk,Module 4: Early Childhood Interventions,4,12th,English/Hindi
6023,Public Health,Social Determinants of Health,,What Should Future Childhood Programs Look Like?,https://www.youtube.com/watch?v=IeqI1Cmbjg4,Module 4: Early Childhood Interventions,4,12th,English/Hindi
