Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
5560,Public Health,Health Insurance,46hrs 9min,This is the most difficult decision in personal finance!,https://www.youtube.com/watch?v=rMFALNJpJNk,Module 1: Introduction to Health Insurance,1,12th,English/Hindi
5561,Public Health,Health Insurance,,How I lost money due to room rent sub limit clause in health insurance,https://www.youtube.com/watch?v=2o1qqemylDU,Module 1: Introduction to Health Insurance,1,12th,English/Hindi
5562,Public Health,Health Insurance,,Compare Health Insurance Policies with this spreadsheet!,https://www.youtube.com/watch?v=C7rtU6RBcMs,Module 1: Introduction to Health Insurance,1,12th,English/Hindi
5563,Public Health,Health Insurance,,How to select a health insurance policy: Tutorial,https://www.youtube.com/watch?v=gcbcU3EutTc,Module 2: Common Health Insurance Pitfalls,2,12th,English/Hindi
5564,Public Health,Health Insurance,,How to lower your medical insurance costs!,https://www.youtube.com/watch?v=mIxXIBLDju8,Module 2: Common Health Insurance Pitfalls,2,12th,English/Hindi
5565,Public Health,Health Insurance,,My 5th health insurance claim experience plus cashless vs reimbursement debate,https://www.youtube.com/watch?v=1AjsgPrrOss,Module 3: Health Insurance Policy Selection,3,12th,English/Hindi
5566,Public Health,Health Insurance,,Arogya Sanjeevani Standard Health Insurance Policy Review,https://www.youtube.com/watch?v=mmUNTY_3PYo,Module 3: Health Insurance Policy Selection,3,12th,English/Hindi
5567,Public Health,Health Insurance,,What you need to know before buying Super Top Up Insurance policies!,https://www.youtube.com/watch?v=Z3qMWqSXD30,Module 4: Optimizing Your Health Insurance,4,12th,English/Hindi
5568,Public Health,Health Insurance,,New features introduced in United India Insurance Family Medicare Policy,https://www.youtube.com/watch?v=-vzDdOWhyOs,Module 4: Optimizing Your Health Insurance,4,12th,English/Hindi
5569,Public Health,Health Insurance,,Why we purchased United India Super Top Up Policy with 95 lakhs sum insured,https://www.youtube.com/watch?v=_Uo-HXQZ2Vo,Module 5: Advanced Health Insurance Concepts,5,12th,English/Hindi
5570,Public Health,Health Insurance,,Claim rejection data for standalone health insurers for FY 2021 2022,https://www.youtube.com/watch?v=TbSX5c9iRyI,Module 5: Advanced Health Insurance Concepts,5,12th,English/Hindi
5571,Public Health,Health Insurance,,What to do if your health insurance claim is rejected,https://www.youtube.com/watch?v=pEEpql02XZk,Module 5: Advanced Health Insurance Concepts,5,12th,English/Hindi
