Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
4244,Electrical Engineering,Analog Electronics,48hrs 16min,Semiconductor Materials,https://www.youtube.com/watch?v=7jaa1rlW7Ak,Module 1: Introduction to Semiconductors
4245,Electrical Engineering,Analog Electronics,,Intrinsic and Extrinsic Semiconductors,https://www.youtube.com/watch?v=z3MlkNUuq9w,Module 1: Introduction to Semiconductors
4246,Electrical Engineering,Analog Electronics,,Electron Vs Hole Flow,https://www.youtube.com/watch?v=QpqDBq9zxw4,Module 1: Introduction to Semiconductors
4247,Electrical Engineering,Analog Electronics,,Mass Action Law,https://www.youtube.com/watch?v=yu8xvHHTij0,Module 1: Introduction to Semiconductors
4248,Electrical Engineering,Analog Electronics,,Charge Densities in a Semiconductor,https://www.youtube.com/watch?v=VQzY8d7OjG8,Module 2: PN Junction Diode
4249,Electrical Engineering,Analog Electronics,,Conductivity of a Semiconductor,https://www.youtube.com/watch?v=qy6oOGNy8Vc,Module 2: PN Junction Diode
4250,Electrical Engineering,Analog Electronics,,Conductivity of Semiconductors Numerical (Part 1),https://www.youtube.com/watch?v=WbDvUitRKi8,Module 2: PN Junction Diode
4251,Electrical Engineering,Analog Electronics,,Conductivity of Semiconductors Numerical (Part 2),https://www.youtube.com/watch?v=rjP9kuUaTcc,Module 2: PN Junction Diode
4252,Electrical Engineering,Analog Electronics,,PN Junction Diode (No Applied Bias),https://www.youtube.com/watch?v=cAu_Qv6rsM8,Module 2: PN Junction Diode
4253,Electrical Engineering,Analog Electronics,,Barrier Potential,https://www.youtube.com/watch?v=itL2MQqZtqA,Module 2: PN Junction Diode
4254,Electrical Engineering,Analog Electronics,,Width of Depletion Region,https://www.youtube.com/watch?v=d3VIDO0S7xk,Module 2: PN Junction Diode
4255,Electrical Engineering,Analog Electronics,,PN Junction Diode (Forward-Bias Condition),https://www.youtube.com/watch?v=yvH4tgqqu2U,Module 2: PN Junction Diode
4256,Electrical Engineering,Analog Electronics,,PN Junction Diode (Reverse-Bias Condition),https://www.youtube.com/watch?v=QJnzpNgIu08,Module 3: Diode Applications
4257,Electrical Engineering,Analog Electronics,,Semiconductor Diode,https://www.youtube.com/watch?v=aOKc5_s_8LM,Module 3: Diode Applications
4258,Electrical Engineering,Analog Electronics,,V-I Characteristics of PN Junction Diode,https://www.youtube.com/watch?v=_vKeaPHXF9U,Module 3: Diode Applications
4259,Electrical Engineering,Analog Electronics,,Effects of Temperature on V-I Characteristics,https://www.youtube.com/watch?v=ApFMXUzc7OM,Module 3: Diode Applications
4260,Electrical Engineering,Analog Electronics,,Ideal Vs Practical Diode,https://www.youtube.com/watch?v=WX0xQWRTPjs,Module 3: Diode Applications
4261,Electrical Engineering,Analog Electronics,,Diode Equivalent Circuits,https://www.youtube.com/watch?v=06Or9jeeZPM,Module 3: Diode Applications
4262,Electrical Engineering,Analog Electronics,,Load Line Analysis of Diode,https://www.youtube.com/watch?v=TaTGnbxIMdY,Module 3: Diode Applications
4263,Electrical Engineering,Analog Electronics,,Load Line Analysis (Numerical Problem),https://www.youtube.com/watch?v=XvTyn9qMdUQ,Module 3: Diode Applications
4264,Electrical Engineering,Analog Electronics,,DC or Static Resistance of a Diode,https://www.youtube.com/watch?v=-oiAFHI6SWg,Module 3: Diode Applications
4265,Electrical Engineering,Analog Electronics,,AC or Dynamic Resistance of a Diode,https://www.youtube.com/watch?v=6QlFxif-JfQ,Module 3: Diode Applications
4266,Electrical Engineering,Analog Electronics,,Average AC Resistance of a Diode,https://www.youtube.com/watch?v=IxNufs3fhfg,Module 3: Diode Applications
4267,Electrical Engineering,Analog Electronics,,Series Diode Configurations,https://www.youtube.com/watch?v=gRyMzKVAO4s,Module 4: Zener Diodes and Applications
4268,Electrical Engineering,Analog Electronics,,Series Diode Configuration (Examples),https://www.youtube.com/watch?v=rl9FdHTVOWY,Module 4: Zener Diodes and Applications
4269,Electrical Engineering,Analog Electronics,,Parallel Diode Configurations,https://www.youtube.com/watch?v=zUg6jf785-0,Module 4: Zener Diodes and Applications
4270,Electrical Engineering,Analog Electronics,,Parallel and Series-Parallel Configuration of Diodes (Examples),https://www.youtube.com/watch?v=4D0it39f2lQ,Module 4: Zener Diodes and Applications
4271,Electrical Engineering,Analog Electronics,,Introduction to Diode Rectifier Circuits,https://www.youtube.com/watch?v=Xmu31a-59vw,Module 4: Zener Diodes and Applications
4272,Electrical Engineering,Analog Electronics,,Half Wave Rectifier,https://www.youtube.com/watch?v=AspBbh_jOuk,Module 4: Zener Diodes and Applications
4273,Electrical Engineering,Analog Electronics,,Half Wave Rectifier (RMS Load Current & RMS Load Voltage),https://www.youtube.com/watch?v=XTfWAYuyfVU,Module 4: Zener Diodes and Applications
4274,Electrical Engineering,Analog Electronics,,Half Wave Rectifier (Form Factor),https://www.youtube.com/watch?v=PJLUpzt5ZME,Module 5: Clipper and Clamper Circuits
4275,Electrical Engineering,Analog Electronics,,Half Wave Rectifier (Ripple Factor),https://www.youtube.com/watch?v=SgK_kyIIbrk,Module 5: Clipper and Clamper Circuits
4276,Electrical Engineering,Analog Electronics,,Half Wave Rectifier (Efficiency & PIV),https://www.youtube.com/watch?v=XLBtAmcXYKA,Module 5: Clipper and Clamper Circuits
4277,Electrical Engineering,Analog Electronics,,Full Wave Bridge Rectifier,https://www.youtube.com/watch?v=Kl8IOESVWlM,Module 5: Clipper and Clamper Circuits
4278,Electrical Engineering,Analog Electronics,,Full Wave Center-Tapped Rectifier,https://www.youtube.com/watch?v=CGZ0yHaAmjs,Module 5: Clipper and Clamper Circuits
4279,Electrical Engineering,Analog Electronics,,Full Wave Rectifier (DC Load Current & DC Load Voltage),https://www.youtube.com/watch?v=XI4mHDveD7g,Module 5: Clipper and Clamper Circuits
4280,Electrical Engineering,Analog Electronics,,Full Wave Rectifier (RMS Load Current & RMS Load Voltage),https://www.youtube.com/watch?v=czhNvqGO7I4,Module 5: Clipper and Clamper Circuits
4281,Electrical Engineering,Analog Electronics,,Full Wave Rectifier (Form Factor & Ripple Factor),https://www.youtube.com/watch?v=J6k9IStBYyU,Module 5: Clipper and Clamper Circuits
4282,Electrical Engineering,Analog Electronics,,Full Wave Rectifier (Efficiency & PIV),https://www.youtube.com/watch?v=NzxjUGk_pFE,Module 6: Bipolar Junction Transistors (BJTs)
4283,Electrical Engineering,Analog Electronics,,Diode Rectifier Circuits (Numerical Problem),https://www.youtube.com/watch?v=UQVAFcCLoKo,Module 6: Bipolar Junction Transistors (BJTs)
4284,Electrical Engineering,Analog Electronics,,Introduction to Zener Diodes,https://www.youtube.com/watch?v=JdL3DnnFHXw,Module 6: Bipolar Junction Transistors (BJTs)
4285,Electrical Engineering,Analog Electronics,,Effects of Temperature on Zener Voltage,https://www.youtube.com/watch?v=JffJpym7K8Y,Module 6: Bipolar Junction Transistors (BJTs)
4286,Electrical Engineering,Analog Electronics,,Zener Diode as Voltage Regulator (Part 1),https://www.youtube.com/watch?v=6xGCOrPBL4s,Module 6: Bipolar Junction Transistors (BJTs)
4287,Electrical Engineering,Analog Electronics,,Zener Diode as Voltage Regulator (Part 2),https://www.youtube.com/watch?v=LtWMuoQKMIc,Module 6: Bipolar Junction Transistors (BJTs)
4288,Electrical Engineering,Analog Electronics,,Zener Diode as Voltage Regulator (Part 3),https://www.youtube.com/watch?v=HBaddgGeIrM,Module 6: Bipolar Junction Transistors (BJTs)
4289,Electrical Engineering,Analog Electronics,,Zener Diode as Voltage Regulator (Part 4),https://www.youtube.com/watch?v=_Glio3MxT2Q,Module 6: Bipolar Junction Transistors (BJTs)
4290,Electrical Engineering,Analog Electronics,,Zener Diode Numerical Problems (Part 1),https://www.youtube.com/watch?v=rE4wC7h8uWo,Module 7: Transistor Biasing
4291,Electrical Engineering,Analog Electronics,,Zener Diode Numerical Problems (Part 2),https://www.youtube.com/watch?v=dKw6lBy8Xzc,Module 7: Transistor Biasing
4292,Electrical Engineering,Analog Electronics,,Voltage Multiplier Circuits (Half Wave Voltage Doubler),https://www.youtube.com/watch?v=r-295fIw0mI,Module 7: Transistor Biasing
4293,Electrical Engineering,Analog Electronics,,Voltage Multiplier Circuits (Full Wave Voltage Doubler),https://www.youtube.com/watch?v=u9UlkmEPgqA,Module 7: Transistor Biasing
4294,Electrical Engineering,Analog Electronics,,Voltage Multiplier Circuits (Voltage Tripler & Quadrupler),https://www.youtube.com/watch?v=JTJXdTTM8iU,Module 7: Transistor Biasing
4295,Electrical Engineering,Analog Electronics,,Introduction to Clippers,https://www.youtube.com/watch?v=ttSxAdPM5XU,Module 7: Transistor Biasing
4296,Electrical Engineering,Analog Electronics,,Unbiased Series Clippers,https://www.youtube.com/watch?v=lTTbcCADOIY,Module 7: Transistor Biasing
4297,Electrical Engineering,Analog Electronics,,Biased Series Clippers,https://www.youtube.com/watch?v=pieY6wUEGbU,Module 8: Small Signal Analysis of BJTs
4298,Electrical Engineering,Analog Electronics,,Unbiased Parallel Clippers,https://www.youtube.com/watch?v=foafJEF0rw4,Module 8: Small Signal Analysis of BJTs
4299,Electrical Engineering,Analog Electronics,,Biased Parallel Clippers,https://www.youtube.com/watch?v=RkPGtBhayUg,Module 8: Small Signal Analysis of BJTs
4300,Electrical Engineering,Analog Electronics,,Zener Diode Clipping Circuits,https://www.youtube.com/watch?v=sGiWKqixYI0,Module 8: Small Signal Analysis of BJTs
4301,Electrical Engineering,Analog Electronics,,Combination Clipper Circuits,https://www.youtube.com/watch?v=Mvmfqg28ZnY,Module 8: Small Signal Analysis of BJTs
4302,Electrical Engineering,Analog Electronics,,Transfer Characteristics of Clipper Circuit,https://www.youtube.com/watch?v=qiO5jDVbgBU,Module 8: Small Signal Analysis of BJTs
4303,Electrical Engineering,Analog Electronics,,Introduction to Clampers,https://www.youtube.com/watch?v=LA7c7jenkd0,Module 8: Small Signal Analysis of BJTs
4304,Electrical Engineering,Analog Electronics,,Positive & Negative Clamper Circuits,https://www.youtube.com/watch?v=zFdy23F-pEM,Module 8: Small Signal Analysis of BJTs
4305,Electrical Engineering,Analog Electronics,,Biased Clamper Circuit,https://www.youtube.com/watch?v=kLRuU3VcXPA,Module 8: Small Signal Analysis of BJTs
4306,Electrical Engineering,Analog Electronics,,Clampers (Solved Problem),https://www.youtube.com/watch?v=rkP3xmDF1oA,Module 8: Small Signal Analysis of BJTs
4307,Electrical Engineering,Analog Electronics,,Introduction to Bipolar Junction Transistors (BJT),https://www.youtube.com/watch?v=KFCgeI4j-Ig,Module 8: Small Signal Analysis of BJTs
4308,Electrical Engineering,Analog Electronics,,Working of Transistors,https://www.youtube.com/watch?v=yOmPCjPlaEg,Module 9: Transistor Configurations and Analysis
4309,Electrical Engineering,Analog Electronics,,Common-Base Configuration of a Transistor,https://www.youtube.com/watch?v=G-BvuL5IDLw,Module 9: Transistor Configurations and Analysis
4310,Electrical Engineering,Analog Electronics,,CB Transistor (Input Characteristics & Early Effect),https://www.youtube.com/watch?v=D4J9Yc8oJ34,Module 9: Transistor Configurations and Analysis
4311,Electrical Engineering,Analog Electronics,,CB Transistor (Output Characteristics),https://www.youtube.com/watch?v=KPMPyfqMP9c,Module 9: Transistor Configurations and Analysis
4312,Electrical Engineering,Analog Electronics,,Transistor Amplifying Action,https://www.youtube.com/watch?v=Qwd-5H24tRo,Module 9: Transistor Configurations and Analysis
4313,Electrical Engineering,Analog Electronics,,Common-Emitter Configuration of a Transistor,https://www.youtube.com/watch?v=IRok_SGrx9Q,Module 9: Transistor Configurations and Analysis
4314,Electrical Engineering,Analog Electronics,,Common-Emitter Transistor (Input Characteristics),https://www.youtube.com/watch?v=jk5CZ_rRAcE,Module 9: Transistor Configurations and Analysis
4315,Electrical Engineering,Analog Electronics,,Common-Emitter Transistor (Output Characteristics),https://www.youtube.com/watch?v=kfdhNwf7MBA,Module 10: Field-Effect Transistors (FETs)
4316,Electrical Engineering,Analog Electronics,,Common-Collector Configuration of a Transistor,https://www.youtube.com/watch?v=2LBKwGwGYt4,Module 10: Field-Effect Transistors (FETs)
4317,Electrical Engineering,Analog Electronics,,"Relation between α , β and γ",https://www.youtube.com/watch?v=3AXeKUQ7baQ,Module 10: Field-Effect Transistors (FETs)
4318,Electrical Engineering,Analog Electronics,,"DC Biasing, Load Line & Operating Point of Transistors",https://www.youtube.com/watch?v=jQb199oIY5U,Module 10: Field-Effect Transistors (FETs)
4319,Electrical Engineering,Analog Electronics,,Fixed-Bias Configuration of a Transistor,https://www.youtube.com/watch?v=yLEcCtqsa14,Module 10: Field-Effect Transistors (FETs)
4320,Electrical Engineering,Analog Electronics,,Fixed-Bias Configuration (Solved Problem),https://www.youtube.com/watch?v=yMvTpaHKn0E,Module 10: Field-Effect Transistors (FETs)
4321,Electrical Engineering,Analog Electronics,,Emitter-Bias Configuration,https://www.youtube.com/watch?v=rERBi7Ao9To,Module 10: Field-Effect Transistors (FETs)
4322,Electrical Engineering,Analog Electronics,,Emitter-Bias Configuration (Solved Problem),https://www.youtube.com/watch?v=VDhtKonz3gA,Module 11: MOSFETs
4323,Electrical Engineering,Analog Electronics,,Collector Feedback Biasing,https://www.youtube.com/watch?v=wg0OqrUXDjI,Module 11: MOSFETs
4324,Electrical Engineering,Analog Electronics,,Collector Feedback Biasing (Solved Problem),https://www.youtube.com/watch?v=9KzApMILLU0,Module 11: MOSFETs
4325,Electrical Engineering,Analog Electronics,,Collector Feedback Bias with Emitter Resistance,https://www.youtube.com/watch?v=wah516ZoPtQ,Module 11: MOSFETs
4326,Electrical Engineering,Analog Electronics,,Voltage Divider Bias,https://www.youtube.com/watch?v=VKr9SB3cULc,Module 11: MOSFETs
4327,Electrical Engineering,Analog Electronics,,Voltage Divider Bias (Solved Problem),https://www.youtube.com/watch?v=y628rhfjpzg,Module 12: FET Biasing
4328,Electrical Engineering,Analog Electronics,,Thermal Runaway in Transistors,https://www.youtube.com/watch?v=JR4DrplI8vk,Module 12: FET Biasing
4329,Electrical Engineering,Analog Electronics,,Bias Stabilization and Stability Factors,https://www.youtube.com/watch?v=o5qiPytBEBQ,Module 12: FET Biasing
4330,Electrical Engineering,Analog Electronics,,Stability Factor for Fixed-Bias Configuration,https://www.youtube.com/watch?v=mC5zhDpQtzI,Module 12: FET Biasing
4331,Electrical Engineering,Analog Electronics,,Stability Factor for Emitter-Bias Configuration,https://www.youtube.com/watch?v=CzztwTL_qFM,Module 12: FET Biasing
4332,Electrical Engineering,Analog Electronics,,Stability Factor for Collector Feedback Biasing,https://www.youtube.com/watch?v=6RReE_J7fbA,Module 12: FET Biasing
4333,Electrical Engineering,Analog Electronics,,Stability Factor for Voltage Divider Bias,https://www.youtube.com/watch?v=h6wvwspLkkc,Module 12: FET Biasing
4334,Electrical Engineering,Analog Electronics,,Transistor Saturation,https://www.youtube.com/watch?v=GIcLxRZkydY,Module 12: FET Biasing
4335,Electrical Engineering,Analog Electronics,,Small Signal Analysis of BJT,https://www.youtube.com/watch?v=NESchIntkR8,Module 12: FET Biasing
4336,Electrical Engineering,Analog Electronics,,AC Equivalent Circuit of BJT Amplifier,https://www.youtube.com/watch?v=0BRjXG6B3-w,Module 12: FET Biasing
4337,Electrical Engineering,Analog Electronics,,Hybrid Model (Calculation of h-Parameters),https://www.youtube.com/watch?v=SPmaLlHwAZg,Module 12: FET Biasing
4338,Electrical Engineering,Analog Electronics,,Hybrid Model (Equivalent Circuit),https://www.youtube.com/watch?v=OzMGePD-qBQ,Module 12: FET Biasing
4339,Electrical Engineering,Analog Electronics,,Analysis of Transistor Amplifier Using h-Parameters (Part 1),https://www.youtube.com/watch?v=jZ-pD8nVD6s,Module 12: FET Biasing
4340,Electrical Engineering,Analog Electronics,,Analysis of Transistor Amplifier Using h-Parameters (Part 2),https://www.youtube.com/watch?v=Vd5cxAS-lpg,Module 12: FET Biasing
4341,Electrical Engineering,Analog Electronics,,Analysis of Transistor Amplifier Using h-Parameters (Part 3),https://www.youtube.com/watch?v=3m2_p3SFWdQ,Module 12: FET Biasing
4342,Electrical Engineering,Analog Electronics,,Approximate Hybrid Equivalent Model,https://www.youtube.com/watch?v=mylNvNcNfzo,Module 12: FET Biasing
4343,Electrical Engineering,Analog Electronics,,Conversion of h-Parameters,https://www.youtube.com/watch?v=Nj0-soFpO_s,Module 12: FET Biasing
4344,Electrical Engineering,Analog Electronics,,re Transistor Model (Part 1),https://www.youtube.com/watch?v=aLofpeLAIeo,Module 12: FET Biasing
4345,Electrical Engineering,Analog Electronics,,re Transistor Model (Part 2),https://www.youtube.com/watch?v=TFDgLL_OI2I,Module 12: FET Biasing
4346,Electrical Engineering,Analog Electronics,,re Model (Fixed-Bias Configuration) | Part 1,https://www.youtube.com/watch?v=r9R6DsCNpMk,Module 12: FET Biasing
4347,Electrical Engineering,Analog Electronics,,re Model (Fixed-Bias Configuration) | Part 2,https://www.youtube.com/watch?v=jtulJlpzTjE,Module 12: FET Biasing
4348,Electrical Engineering,Analog Electronics,,re Model (Fixed-Bias Configuration) | Part 3,https://www.youtube.com/watch?v=1YCSoDQSBiU,Module 12: FET Biasing
4349,Electrical Engineering,Analog Electronics,,re Model (Solved Problem 1),https://www.youtube.com/watch?v=bBowTp4nTUU,Module 12: FET Biasing
4350,Electrical Engineering,Analog Electronics,,re Model (Voltage-Divider Bias),https://www.youtube.com/watch?v=D4KatFV4EXw,Module 12: FET Biasing
4351,Electrical Engineering,Analog Electronics,,re Model (Solved Problem 2),https://www.youtube.com/watch?v=NWif9O4MTE4,Module 12: FET Biasing
4352,Electrical Engineering,Analog Electronics,,Hybrid-π Model,https://www.youtube.com/watch?v=yUEss0Dl6ww,Module 12: FET Biasing
4353,Electrical Engineering,Analog Electronics,,Hybrid-π Model (Solved Problem),https://www.youtube.com/watch?v=PeUfL3os8zk,Module 12: FET Biasing
4354,Electrical Engineering,Analog Electronics,,Emitter-Follower Configuration (Part 1),https://www.youtube.com/watch?v=tTPRbtJJV0o,Module 12: FET Biasing
4355,Electrical Engineering,Analog Electronics,,Emitter-Follower Configuration (Part 2),https://www.youtube.com/watch?v=eCSQRbI3fUw,Module 12: FET Biasing
4356,Electrical Engineering,Analog Electronics,,Two-Port Systems Approach,https://www.youtube.com/watch?v=iIrLjZT_oIM,Module 12: FET Biasing
4357,Electrical Engineering,Analog Electronics,,Two-Port Systems Approach (with Load Resistance),https://www.youtube.com/watch?v=l0XPk-eKUHQ,Module 12: FET Biasing
4358,Electrical Engineering,Analog Electronics,,Two-Port Systems Approach (with Source Resistance),https://www.youtube.com/watch?v=otHY7Ty4Nlg,Module 12: FET Biasing
4359,Electrical Engineering,Analog Electronics,,Two-Port Systems Approach (with Source and Load Resistances),https://www.youtube.com/watch?v=MOZ2rFFtSw8,Module 12: FET Biasing
4360,Electrical Engineering,Analog Electronics,,Two-Port Systems Approach (Solved Problem),https://www.youtube.com/watch?v=o-87ajZvKVE,Module 12: FET Biasing
4361,Electrical Engineering,Analog Electronics,,Cascaded Systems,https://www.youtube.com/watch?v=V_2rQ_EftIQ,Module 12: FET Biasing
4362,Electrical Engineering,Analog Electronics,,Cascaded Systems (Solved Problem),https://www.youtube.com/watch?v=Zp6jf4lbF6A,Module 12: FET Biasing
4363,Electrical Engineering,Analog Electronics,,Darlington Pair,https://www.youtube.com/watch?v=hC57Pclhk3A,Module 12: FET Biasing
4364,Electrical Engineering,Analog Electronics,,Touch Sensor Using Darlington Pair,https://www.youtube.com/watch?v=curtlVdY94w,Module 12: FET Biasing
4365,Electrical Engineering,Analog Electronics,,DC Analysis of Darlington Circuit,https://www.youtube.com/watch?v=_JBl7TeJ3jo,Module 12: FET Biasing
4366,Electrical Engineering,Analog Electronics,,Introduction to Field-Effect Transistors (FETs),https://www.youtube.com/watch?v=PMOaS967Yus,Module 12: FET Biasing
4367,Electrical Engineering,Analog Electronics,,Construction and Working of JFET,https://www.youtube.com/watch?v=_DZ7baOhNFQ,Module 12: FET Biasing
4368,Electrical Engineering,Analog Electronics,,Working of JFET (Zero Voltage at the Gate),https://www.youtube.com/watch?v=szXElVSlJmk,Module 12: FET Biasing
4369,Electrical Engineering,Analog Electronics,,Pinch-off Voltage,https://www.youtube.com/watch?v=-o39YVNMYVs,Module 12: FET Biasing
4370,Electrical Engineering,Analog Electronics,,JFET as a Current Source,https://www.youtube.com/watch?v=NRBBRbhsiqc,Module 12: FET Biasing
4371,Electrical Engineering,Analog Electronics,,Working of JFET (Negative Voltage at the Gate),https://www.youtube.com/watch?v=HufsM7Q4sEs,Module 12: FET Biasing
4372,Electrical Engineering,Analog Electronics,,Output or Drain Characteristics of JFET,https://www.youtube.com/watch?v=Dd4im8TMAk0,Module 12: FET Biasing
4373,Electrical Engineering,Analog Electronics,,JFET as Voltage-Controlled Resistor,https://www.youtube.com/watch?v=HEVuVMmMZ6o,Module 12: FET Biasing
4374,Electrical Engineering,Analog Electronics,,Transfer Characteristics of JFET,https://www.youtube.com/watch?v=Vw4V0hRg0oE,Module 12: FET Biasing
4375,Electrical Engineering,Analog Electronics,,BJT Vs JFET,https://www.youtube.com/watch?v=BD-OQ7Hy79A,Module 12: FET Biasing
4376,Electrical Engineering,Analog Electronics,,JFET Solved Problems (Part 1),https://www.youtube.com/watch?v=E06AYiUQlRY,Module 12: FET Biasing
4377,Electrical Engineering,Analog Electronics,,JFET Solved Problems (Part 2),https://www.youtube.com/watch?v=n9YrszXqPWE,Module 12: FET Biasing
4378,Electrical Engineering,Analog Electronics,,Construction & Working of Enhancement-Type MOSFET (Part 1),https://www.youtube.com/watch?v=4_nGFY7zgDM,Module 12: FET Biasing
4379,Electrical Engineering,Analog Electronics,,Construction & Working of Enhancement-Type MOSFET (Part 2),https://www.youtube.com/watch?v=ybPQ1IDfTb8,Module 12: FET Biasing
4380,Electrical Engineering,Analog Electronics,,Drain Characteristics of Enhancement-Type MOSFET,https://www.youtube.com/watch?v=CwFc6rRMg24,Module 12: FET Biasing
4381,Electrical Engineering,Analog Electronics,,Transfer Characteristics & Symbols of Enhancement Type MOSFETs,https://www.youtube.com/watch?v=H7Gdz4QTvUU,Module 12: FET Biasing
4382,Electrical Engineering,Analog Electronics,,Construction of Depletion-Type MOSFET,https://www.youtube.com/watch?v=42CzwgCAX9A,Module 12: FET Biasing
4383,Electrical Engineering,Analog Electronics,,Working of Depletion-Type MOSFET,https://www.youtube.com/watch?v=XbVybFiL69s,Module 12: FET Biasing
4384,Electrical Engineering,Analog Electronics,,Drain & Transfer Characteristics of Depletion-Type MOSFET,https://www.youtube.com/watch?v=39qmx5szt40,Module 12: FET Biasing
4385,Electrical Engineering,Analog Electronics,,MOSFET Solved Problems (Part 1),https://www.youtube.com/watch?v=W2nNAtR4zFQ,Module 12: FET Biasing
4386,Electrical Engineering,Analog Electronics,,MOSFET Solved Problems (Part 2),https://www.youtube.com/watch?v=nQBbhvge2jM,Module 12: FET Biasing
4387,Electrical Engineering,Analog Electronics,,Introduction to FET Biasing,https://www.youtube.com/watch?v=0mgWEAEZ_88,Module 12: FET Biasing
4388,Electrical Engineering,Analog Electronics,,Fixed-Bias Configuration of JFET (Mathematical Approach),https://www.youtube.com/watch?v=mgUW942Xc_M,Module 12: FET Biasing
4389,Electrical Engineering,Analog Electronics,,Fixed-Bias Configuration of JFET (Graphical Approach),https://www.youtube.com/watch?v=SlkCroHogcM,Module 12: FET Biasing
4390,Electrical Engineering,Analog Electronics,,Fixed-Bias Configuration of JFET (Solved Problem),https://www.youtube.com/watch?v=ukNaOwJw1qE,Module 12: FET Biasing
4391,Electrical Engineering,Analog Electronics,,Self-Bias Configuration of JFET (Mathematical Approach),https://www.youtube.com/watch?v=RDkxwYA2skE,Module 12: FET Biasing
4392,Electrical Engineering,Analog Electronics,,Self-Bias Configuration of JFET (Graphical Approach),https://www.youtube.com/watch?v=HIa9hymisJA,Module 12: FET Biasing
4393,Electrical Engineering,Analog Electronics,,Voltage-Divider Bias Configuration of JFET,https://www.youtube.com/watch?v=j9KVzVGZXE8,Module 12: FET Biasing
4394,Electrical Engineering,Analog Electronics,,Common-Gate Configuration of JFET,https://www.youtube.com/watch?v=nD3nUl4EqIM,Module 12: FET Biasing
4395,Electrical Engineering,Analog Electronics,,JFET Biasing (Special Case),https://www.youtube.com/watch?v=FZJSArK6ErI,Module 12: FET Biasing
4396,Electrical Engineering,Analog Electronics,,Introduction to Depletion-Type MOSFET Biasing,https://www.youtube.com/watch?v=T5tciiZ0TCU,Module 12: FET Biasing
4397,Electrical Engineering,Analog Electronics,,Self-Bias Configuration of Depletion-Type MOSFET,https://www.youtube.com/watch?v=OdJZ9-PHvjE,Module 12: FET Biasing
4398,Electrical Engineering,Analog Electronics,,Depletion-Type MOSFET Biasing (Special Case),https://www.youtube.com/watch?v=9ge2F8pireA,Module 12: FET Biasing
4399,Electrical Engineering,Analog Electronics,,Voltage-Divider Bias Configuration of Depletion-Type MOSFET,https://www.youtube.com/watch?v=tksm6v905aM,Module 12: FET Biasing
4400,Electrical Engineering,Analog Electronics,,Depletion-Type MOSFET Biasing (Solved Problem),https://www.youtube.com/watch?v=DbVgd1A7cEE,Module 12: FET Biasing
4401,Electrical Engineering,Analog Electronics,,Introduction to Enhancement-Type MOSFET Biasing,https://www.youtube.com/watch?v=pokW6f9z6Io,Module 12: FET Biasing
