Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
3991,Medicine,Oncology (Cancers),31hrs 12min,What is Cancer ♋️ ? What is Tumor (Neoplasia)?| Mnemonic | Benign vs Malignant |Oncology Basics👩‍⚕️,https://www.youtube.com/watch?v=I9zWGRJXIok,"Module 1: Oncology Basics: Cancer, Tumors & Benign vs. Malignant",1
3992,Medicine,Oncology (Cancers),,Paraneoplastic Syndromes - Cancers - Neoplasia (Tumors) - Pathology Series,https://www.youtube.com/watch?v=AJQOEZwYlbo,"Module 1: Oncology Basics: Cancer, Tumors & Benign vs. Malignant",1
3993,Medicine,Oncology (Cancers),,"Telomeres, Centromeres, Telomerase, Hererochromatin, Euchromatin, Histones | Molecular Biology",https://www.youtube.com/watch?v=-rB6nfIMyRc,"Module 1: Oncology Basics: Cancer, Tumors & Benign vs. Malignant",1
3994,Medicine,Oncology (Cancers),,Lung Cancer | The most COMPREHENSIVE Explanation,https://www.youtube.com/watch?v=4TumsSF5JDo,"Module 1: Oncology Basics: Cancer, Tumors & Benign vs. Malignant",1
3995,Medicine,Oncology (Cancers),,"Pancreatic Cancer - Risk Factors, Symptoms, Signs, Diagnosis, Management",https://www.youtube.com/watch?v=xfqd5CaaTHo,"Module 2: Genetics and Cancer: Telomeres, Syndromes & More",2
3996,Medicine,Oncology (Cancers),,"Hereditary Breast-Ovarian Syndromes (BRCA, Lynch, Li Fraumeni, Cowden) | ♋️ Oncology | Pathology",https://www.youtube.com/watch?v=C7IZE8y8o30,"Module 2: Genetics and Cancer: Telomeres, Syndromes & More",2
3997,Medicine,Oncology (Cancers),,Superior Vena Cava (SVC) Syndrome | Pancoast Tumor | Pathology | Oncology | 5-Minute-Review,https://www.youtube.com/watch?v=V7UlyPgqRmg,"Module 2: Genetics and Cancer: Telomeres, Syndromes & More",2
3998,Medicine,Oncology (Cancers),,Familial Adenomatous Polyposis (FAP) | More than 100 polyps in my colon 😱 | Colon Cancer,https://www.youtube.com/watch?v=LxhGJ1TEKpg,Module 3: Lung and Pancreatic Cancer,3
3999,Medicine,Oncology (Cancers),,Lynch Syndrome (Hereditary Nonpolyposis Colorectal cancer or HNPCC) | Pathology | 5-Minute-Review,https://www.youtube.com/watch?v=LKANkNE6V2Q,Module 3: Lung and Pancreatic Cancer,3
4000,Medicine,Oncology (Cancers),,FAP vs Lynch (Familial Adenomatous Polyposis vs Hereditary Nonpolyposis Colorectal cancer)| Oncology,https://www.youtube.com/watch?v=TYr2xZ1zllY,Module 4: Hereditary Cancer Syndromes,4
4001,Medicine,Oncology (Cancers),,Colon cancer - 20 Signs & Symptoms - Clearly Explained - Cancer Series,https://www.youtube.com/watch?v=Mx7anud03cc,Module 4: Hereditary Cancer Syndromes,4
4002,Medicine,Oncology (Cancers),,"Bone Tumors - Osteosarcoma, Ewing Sarcoma, Giant Cell Tumor, Chondrosarcoma - Pathology - Oncology",https://www.youtube.com/watch?v=MbXdkn-B_Hw,Module 5: Superior Vena Cava Syndrome & Pancoast Tumor,5
4003,Medicine,Oncology (Cancers),,Renal Cell Carcinoma (RCC) | Kidney Tumors | Neoplasms | Renal Pathology | Nephrology,https://www.youtube.com/watch?v=4-POSiLV6Lc,Module 5: Superior Vena Cava Syndrome & Pancoast Tumor,5
4004,Medicine,Oncology (Cancers),,Angiomyolipoma (Kidney Tumors)..Neoplasms | Renal Pathology | Nephrology,https://www.youtube.com/watch?v=nEMx1BNzdmc,"Module 6: Colon Cancer: Types, Syndromes & Symptoms",6
4005,Medicine,Oncology (Cancers),,Wilms Tumor (Nephroblastoma) | Kidney Tumors (Neoplasms) | Renal Pathology | Nephrology Series,https://www.youtube.com/watch?v=PedO3nmUdAE,"Module 6: Colon Cancer: Types, Syndromes & Symptoms",6
4006,Medicine,Oncology (Cancers),,Wilms Tumor (Nephroblastoma) | A Mnemonic | Renal Pathology | Nephrology Playlist,https://www.youtube.com/watch?v=-iIgoOeFXQA,"Module 6: Colon Cancer: Types, Syndromes & Symptoms",6
4007,Medicine,Oncology (Cancers),,Neuroblastoma…A tumor of sympathetic chain (N-myc Oncogene) | Pathology | Pediatrics,https://www.youtube.com/watch?v=d0IcH8sT5NU,Module 7: Bone Tumors: Types and Pathology,7
4008,Medicine,Oncology (Cancers),,Neuroblastoma vs Nephroblastoma (Wilms Tumor) | A Comparison | Pathology | Nephrology | Pediatrics,https://www.youtube.com/watch?v=JAIe9Ky_l6w,Module 7: Bone Tumors: Types and Pathology,7
4009,Medicine,Oncology (Cancers),,Prostate Cancer,https://www.youtube.com/watch?v=GdttXBasHhA,Module 8: Renal Cell Carcinoma and Kidney Tumors,8
4010,Medicine,Oncology (Cancers),,"Heart Tumors - Myxoma, Rhabdomyoma, Leiomyosarcoma -  Cardiology Playlist",https://www.youtube.com/watch?v=tP0KPYlHnd8,Module 8: Renal Cell Carcinoma and Kidney Tumors,8
4011,Medicine,Oncology (Cancers),,Leukemia & Lymphoma Introduction - Distinctions in Oncology - Hematology Series,https://www.youtube.com/watch?v=0n4JGyb1Ga0,Module 9: Angiomyolipoma and Kidney Function,9
4012,Medicine,Oncology (Cancers),,Hodgkin’s Lymphoma vs Non-Hodgkin's Lymphoma - Comparison - Hematology and Oncology,https://www.youtube.com/watch?v=L4TMFYKgNeU,Module 9: Angiomyolipoma and Kidney Function,9
4013,Medicine,Oncology (Cancers),,Hodgkin’s lymphoma - Hodgkin’s Disease - Reed-Sternberg Cell - Hematology and Oncology,https://www.youtube.com/watch?v=2I4GsJbJHSM,Module 10: Wilms Tumor: Nephroblastoma Explained,10
4014,Medicine,Oncology (Cancers),,Virchow's Node (Left Supraclavicular Lymph Node),https://www.youtube.com/watch?v=dOE1WI_9874,Module 10: Wilms Tumor: Nephroblastoma Explained,10
4015,Medicine,Oncology (Cancers),,Adult T- cell Leukemia / Lymphoma - Human T-cell Leukemia Virus (HTLV-1) - Oncology,https://www.youtube.com/watch?v=tsG49-ccy6I,Module 11: Neuroblastoma: A Sympathetic Chain Tumor,11
4016,Medicine,Oncology (Cancers),,Multiple Myeloma - Malignancy of Plasma Cells - Bone marrow - Hematology & Oncology,https://www.youtube.com/watch?v=SVlV68XVQLg,Module 11: Neuroblastoma: A Sympathetic Chain Tumor,11
4017,Medicine,Oncology (Cancers),,Kidney disease in Multiple Myeloma | Renal Pathology | Nephrology,https://www.youtube.com/watch?v=qEraQE5WlKo,Module 12: Neuroblastoma vs Nephroblastoma,12
4018,Medicine,Oncology (Cancers),,Monoclonal Gammopathy of Renal Significance (MGRS) - Plasma Cell Disorder - Hematology / Oncology,https://www.youtube.com/watch?v=1fxa_paR1Ks,Module 12: Neuroblastoma vs Nephroblastoma,12
4019,Medicine,Oncology (Cancers),,Osteitis Fibrosa Cystica...Complications of chronic kidney disease (CKD),https://www.youtube.com/watch?v=SPS31JSawZw,Module 13: Prostate Cancer and Heart Tumors,13
4020,Medicine,Oncology (Cancers),,Chronic Myelomonocytic Leukemia (CMML),https://www.youtube.com/watch?v=piZ54khHsx8,Module 13: Prostate Cancer and Heart Tumors,13
4021,Medicine,Oncology (Cancers),,"Nasopharyngeal Carcinoma (NPC): Location, Risk Factors, Clinical Picture, Diagnosis& Management",https://www.youtube.com/watch?v=OZZO97Kpbc8,Module 14: Introduction to Leukemia & Lymphoma,14
4022,Medicine,Oncology (Cancers),,Nasopharyngeal Carcinoma (NPC) Poem,https://www.youtube.com/watch?v=uoJEZuRhDQs,Module 14: Introduction to Leukemia & Lymphoma,14
