Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
13160,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),225hrs 17min,"Free Basic Drawing Class #1! Getting Started with simple drawings, and Art Supply buying guide.",https://www.youtube.com/watch?v=6QOboH_wKL4,Module 1: Introduction to Drawing & Materials,1
13161,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,"How to Draw BASIC SHAPES: Cubes, Cylinders & Cones! Free Basic Drawing Class #2 (live stream + Q&A)",https://www.youtube.com/watch?v=YbQSU_2NPCY,Module 1: Basic Shapes & Shading,1
13162,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,Draw a VALUE SCALE using Hatching and Blending! Free Basic Drawing Class #3 (live stream + Q&A),https://www.youtube.com/watch?v=0FOXOawrGMk,Module 1: Value Scale & Volume,1
13163,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,Use SHADING to Add Volume and Dimension to Shapes! Free Basic Drawing Class #4 (live stream + Q&A),https://www.youtube.com/watch?v=cf2uO4cWK2E,Module 1: Perspective Basics,1
13164,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,One-Point Perspective EXPLAINED for beginners! – Free Basic Drawing Class #5 (live stream + Q&A),https://www.youtube.com/watch?v=lID7KaUi8ZQ,Module 2: Perspective Application & Simplification,2
13165,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,Using Single-Point Perspective to Draw your Bedroom! Free Basic Drawing Class #6 (live stream + Q&A),https://www.youtube.com/watch?v=HXQV70K2WqQ,Module 2: Finding Your Style & Grid Drawing,2
13166,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,Draw ANYTHING Using Only Simple Shapes! Free Basic Drawing Class #7 (live stream + Q&A),https://www.youtube.com/watch?v=so6A4LmUO7c,Module 2: Viewfinders & Male Figure Proportions,2
13167,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,How to find YOUR OWN Drawing Style! Embrace your Quirks! Basic Drawing Class #8 (live stream + Q&A),https://www.youtube.com/watch?v=fg6NFr2cCjY,Module 2: Line of Action & Female Figure Proportions,2
13168,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,Draw a Copy of ANY Photograph using a GRID! Free Basic Drawing Class #9 (live stream + Q&A),https://www.youtube.com/watch?v=0Bi7DmnT-2I,Module 3: Figure Drawing Techniques & Proportions,3
13169,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,Drawing what you SEE - with a VIEWFINDER! Free Basic Drawing Class #10 (live stream + Q&A),https://www.youtube.com/watch?v=j8g6pT_t2yA,Module 3: Drawing Different Ages & Facial Features,3
13170,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,Draw the Male Figure! Basic Proportions Intro – Free Basic Drawing Class #11 (live stream + Q&A),https://www.youtube.com/watch?v=6UlRHajoKnU,"Module 3: Eyes, Noses & Lips",3
13171,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,Line of Action: Learn how to SEE it and DRAW it! – Free Basic Drawing Class #12 (live stream + Q&A),https://www.youtube.com/watch?v=jyucg0CA93A,"Module 3: Ears, Hair & Self-Portraits",3
13172,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,Draw the Female Figure! Basic Proportions Intro – Free Basic Drawing Class #13 (live stream + Q&A),https://www.youtube.com/watch?v=BAj8S_jKGHM,Module 4: Profile & 3/4 View,4
13173,Fine Arts,Beginner's Drawing Course – 40 Episodes! (2020),,Draw the Body Using Block-in / Envelope Method – Free Basic Drawing Class #14 (live stream + Q&A),https://www.youtube.com/watch?v=fxIbyoIpD2A,Module 4: Caricatures & Character Design,4
