Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
13326,Fine Arts,Digital art course,33hrs 4min,5 Free (and Really Good) Drawing & Painting Apps,https://www.youtube.com/watch?v=g43CV4X3rmk,Module 1: Introduction to Digital Art,1
13327,Fine Arts,Digital art course,,Digital Art for Beginners (2020 Edition),https://www.youtube.com/watch?v=0RmGV5wALG0,Module 1: Introduction to Digital Art,1
13328,Fine Arts,Digital art course,,How to Make DIGITAL ART on a Computer (For Beginners),https://www.youtube.com/watch?v=hnZfnoVFpK8,Module 1: Introduction to Digital Art,1
13329,Fine Arts,Digital art course,,【 PART 1 】★ A Beginner's Guide to Become a Digital Artist,https://www.youtube.com/watch?v=5pmIYH1ugtk,Module 1: Introduction to Digital Art,1
13330,Fine Arts,Digital art course,,12 x DIGITAL DRAWING exercise | Get better at digital drawing,https://www.youtube.com/watch?v=35rju_APLqQ,Module 2: Digital Art Software and Tools,2
13331,Fine Arts,Digital art course,,Clean Line Art!  Digital Inking Tips,https://www.youtube.com/watch?v=NBE-RTFkXDk,Module 2: Digital Art Software and Tools,2
13332,Fine Arts,Digital art course,,【10 Digital Art Tips】 For Beginners,https://www.youtube.com/watch?v=sbcp_eKYoSM,Module 2: Digital Art Software and Tools,2
13333,Fine Arts,Digital art course,,Photoshop Digital Painting Tutorial,https://www.youtube.com/watch?v=LU7cL7KySSE,Module 2: Digital Art Software and Tools,2
13334,Fine Arts,Digital art course,,Digital Painting 101 (1 of 5),https://www.youtube.com/watch?v=mFRHTs8-KVw,Module 3: Basic Drawing Techniques,3
13335,Fine Arts,Digital art course,,Digital Painting 101 (2 of 5),https://www.youtube.com/watch?v=-BrsZDjJZGE,Module 3: Basic Drawing Techniques,3
13336,Fine Arts,Digital art course,,Digital Painting 101 (3 of 5),https://www.youtube.com/watch?v=UeIHDOdqnls,Module 3: Basic Drawing Techniques,3
13337,Fine Arts,Digital art course,,Digital Painting 101 (4 of 5),https://www.youtube.com/watch?v=qjrdMB374Uw,Module 3: Basic Drawing Techniques,3
13338,Fine Arts,Digital art course,,Digital Painting - Blending Your Edges Pt.1,https://www.youtube.com/watch?v=EfQNadGEPBU,Module 3: Basic Drawing Techniques,3
13339,Fine Arts,Digital art course,,How to Draw KIRBY - Easy Beginner's Digital Art Tutorial,https://www.youtube.com/watch?v=5WmCK6gdeEE,Module 4: Digital Painting Fundamentals,4
13340,Fine Arts,Digital art course,,"A Simple, Straightforward Guide to Digital Painting! - Photoshop Tutorial",https://www.youtube.com/watch?v=4sJ1D1mL3uY,Module 4: Digital Painting Fundamentals,4
13341,Fine Arts,Digital art course,,How to Paint in Photoshop - Best Digital Painting Workflows,https://www.youtube.com/watch?v=13CUb2deCmM,Module 4: Digital Painting Fundamentals,4
13342,Fine Arts,Digital art course,,Flat Landscape Photoshop Tutorial for Beginners,https://www.youtube.com/watch?v=Nl-rEEA9WQw,Module 4: Digital Painting Fundamentals,4
13343,Fine Arts,Digital art course,,How to EASILY Draw 2D Landscapes in Photoshop ep. 01,https://www.youtube.com/watch?v=LBczOO5hOKc,Module 4: Digital Painting Fundamentals,4
13344,Fine Arts,Digital art course,,Flat Mountain Landscape Photoshop Tutorial,https://www.youtube.com/watch?v=l40JmD3ogSA,Module 4: Digital Painting Fundamentals,4
13345,Fine Arts,Digital art course,,Photoshop Tutorial | Flat Mountain Landscape,https://www.youtube.com/watch?v=TwmJ9sJaiEg,Module 4: Digital Painting Fundamentals,4
13346,Fine Arts,Digital art course,,How to draw flat landscape in Photoshop,https://www.youtube.com/watch?v=8z1l-693Zi4,Module 5: Layers and Blending Modes,5
