Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
13996,Fine Arts,Contemporary Art History,32hrs 20min,The Most Famous Painters Today: A Reasoned Top 20 Using Objective Career Facts,https://www.youtube.com/watch?v=O1ncQ9pnBdg,Module 1: Introduction to Contemporary Art: Key Themes and Movements,1
13997,Fine Arts,Contemporary Art History,,Contemporary Figurative Painting: The Ultimate 150 Best Painters Today,https://www.youtube.com/watch?v=g_Tg5WDjJQw,Module 1: Why is Contemporary Art Important?,1
13998,Fine Arts,Contemporary Art History,,The Ultimate Top 10 of the Biggest Art Galleries in the World,https://www.youtube.com/watch?v=aoFmFdMeyVM,Module 1: The Value of Art: Why is Modern & Contemporary Art So Expensive?,1
13999,Fine Arts,Contemporary Art History,,Minimal Art: The 25 Most Important Minimal Artists,https://www.youtube.com/watch?v=qXLmPtu_IIA,Module 1: 4 Conditions for an Artwork To Be Contemporary (& Why Artists Need To Know Them),1
14000,Fine Arts,Contemporary Art History,,Why is Contemporary Art Important?,https://www.youtube.com/watch?v=pfZmZt1Pdo8,Module 2: The Art Market Today,2
14001,Fine Arts,Contemporary Art History,,The Most Influential Artists Born after 1970,https://www.youtube.com/watch?v=AGMCjy5fx4U,Module 2: The Ultimate Top 10 of the Biggest Art Galleries in the World,2
14002,Fine Arts,Contemporary Art History,,"An Unexpected Art City You Need To Know: Cluj, Romania",https://www.youtube.com/watch?v=3mpyV40lV58,Module 2: Art Galleries Explained: Everything You Need To Know,2
14003,Fine Arts,Contemporary Art History,,British Contemporary Figurative Painting: 25 Artists in the 21st Century,https://www.youtube.com/watch?v=MpUaGdeem_k,Module 2: Sensation=Success? The 5 Most Searched & Most Popular Artists Today,2
14004,Fine Arts,Contemporary Art History,,Top 23 Greatest Female Artists Who Defined the Contemporary Era,https://www.youtube.com/watch?v=PTzQ_JSmNZw,Module 3: Contemporary Painting: A Global Perspective,3
14005,Fine Arts,Contemporary Art History,,Top 10 Most Expensive Modern & Contemporary Artworks in the World,https://www.youtube.com/watch?v=zXNRtckZ5bQ,Module 3: The Most Famous Painters Today: A Reasoned Top 20 Using Objective Career Facts,3
14006,Fine Arts,Contemporary Art History,,7 Emerging Artists To Watch in 2022,https://www.youtube.com/watch?v=hMB2ZfOS7Tk,Module 3: Contemporary Figurative Painting: The Ultimate 150 Best Painters Today,3
14007,Fine Arts,Contemporary Art History,,"Conceptual Art: Definition, Characteristics & 25 Artists Who Defined Conceptual Art",https://www.youtube.com/watch?v=7IGii1o3q98,Module 3: Top 20 Most Influential Living Painters (UPDATED VIDEO),3
14008,Fine Arts,Contemporary Art History,,The Top 10 Contemporary Artists in 2022,https://www.youtube.com/watch?v=ADAcU770WNM,Module 4: Contemporary Painting: Focus on Specific Movements,4
14009,Fine Arts,Contemporary Art History,,Contemporary Landscape Painting: A Complete Survey (Including The Top 12 Most Important Artists),https://www.youtube.com/watch?v=Q4PgUBycqTM,Module 4: Minimal Art: The 25 Most Important Minimal Artists,4
14010,Fine Arts,Contemporary Art History,,Contemporary Landscape Painting (Part 2): A Visual Anthology,https://www.youtube.com/watch?v=XbkaRMVuXes,"Module 4: Minimalist Painting: A Complete Overview (Definition, Characteristics & Top 16 Artists)",4
14011,Fine Arts,Contemporary Art History,,"Minimalist Painting: A Complete Overview (Definition, Characteristics & Top 16 Artists)",https://www.youtube.com/watch?v=VO3I5JodUdU,Module 4: Minimalist Painting (Part 2): A Visual Anthology (Featuring 47 Artists!),4
14012,Fine Arts,Contemporary Art History,,Minimalist Painting (Part 2): A Visual Anthology (Featuring 47 Artists!),https://www.youtube.com/watch?v=2wePqaIOCeg,Module 5: Contemporary Painting: Focus on Specific Genres,5
14013,Fine Arts,Contemporary Art History,,Top 10 Most Influential African Painters You Need To Know Today,https://www.youtube.com/watch?v=3QaSVGJ6np0,Module 5: Contemporary Landscape Painting: A Complete Survey (Including The Top 12 Most Important Artists),5
14014,Fine Arts,Contemporary Art History,,African Painting Today (part 2): A Visual Anthology,https://www.youtube.com/watch?v=drUFOlKak1A,Module 5: Contemporary Landscape Painting (Part 2): A Visual Anthology,5
14015,Fine Arts,Contemporary Art History,,Contemporary Still Life Painting: 8 Still Life Painters You Need To Know,https://www.youtube.com/watch?v=8BR1UGRuVw0,Module 5: Contemporary Still Life Painting: 8 Still Life Painters You Need To Know,5
14016,Fine Arts,Contemporary Art History,,Contemporary Still Life Painting (Part 2): A Visual Anthology of 45 Artists & Artworks,https://www.youtube.com/watch?v=lkUPMdT1QbA,Module 6: Contemporary Painting: Focus on Specific Genres,6
14017,Fine Arts,Contemporary Art History,,Top 10 Ukrainian Contemporary Artists (Let's Make a Difference Together!),https://www.youtube.com/watch?v=7Q0inz3N8Nc,Module 6: Contemporary Still Life Painting (Part 2): A Visual Anthology of 45 Artists & Artworks,6
14018,Fine Arts,Contemporary Art History,,"Damien Hirst's Formaldehyde Sculptures of 'Natural History': Dead Sharks, Six Limbed Calves and More",https://www.youtube.com/watch?v=yOiv1bkXC3M,Module 6: British Contemporary Figurative Painting: 25 Artists in the 21st Century,6
14019,Fine Arts,Contemporary Art History,,The Most Famous Sculptors Today: A Reasoned Top 20 Using Objective Career Facts,https://www.youtube.com/watch?v=_0fyEtpNaRI,Module 6: 8 Emerging Abstract Painters To Watch or Collect Now,6
14020,Fine Arts,Contemporary Art History,,The Value of Art: Why is Modern & Contemporary Art So Expensive? (Full Webinar),https://www.youtube.com/watch?v=ctsxW3-p8eo,Module 7: Contemporary Sculpture,7
14021,Fine Arts,Contemporary Art History,,The Most Famous Collage Artists: A Reasoned Top 20 Using Objective Career Facts,https://www.youtube.com/watch?v=9clwZI9Ey4I,Module 7: The Most Famous Sculptors Today: A Reasoned Top 20 Using Objective Career Facts,7
14022,Fine Arts,Contemporary Art History,,Art Galleries Explained: Everything You Need To Know (Complete Webinar),https://www.youtube.com/watch?v=D2SxsskPPvw,"Module 7: Damien Hirst's Formaldehyde Sculptures of 'Natural History': Dead Sharks, Six Limbed Calves and More",7
14023,Fine Arts,Contemporary Art History,,8 Emerging Abstract Painters To Watch or Collect Now,https://www.youtube.com/watch?v=ZPXVu8uMY-w,Module 7: Horses in Contemporary Art: From Borremans to Cattelan,7
14024,Fine Arts,Contemporary Art History,,The Most Famous Fine Art Photography Artists: A Reasoned Top 20 Using Objective Data & Career Facts,https://www.youtube.com/watch?v=ttljEIGZxuQ,Module 8: Other Contemporary Art Forms,8
14025,Fine Arts,Contemporary Art History,,Horses in Contemporary Art: From Borremans to Cattelan,https://www.youtube.com/watch?v=XBblvI5KHDY,Module 8: The Most Famous Collage Artists: A Reasoned Top 20 Using Objective Career Facts,8
14026,Fine Arts,Contemporary Art History,,The Most Famous Drawing Artists Today: A Reasoned Top 10 Using Objective Career Facts,https://www.youtube.com/watch?v=mRF-AlFwVt4,Module 8: The Most Famous Drawing Artists Today: A Reasoned Top 10 Using Objective Career Facts,8
14027,Fine Arts,Contemporary Art History,,Top 10 Most Popular Chinese Contemporary Artists Today,https://www.youtube.com/watch?v=F50ZGr9WN-E,Module 8: The Most Famous Fine Art Photography Artists: A Reasoned Top 20 Using Objective Data & Career Facts,8
14028,Fine Arts,Contemporary Art History,,6 Emerging Figurative Painters You Need To Know,https://www.youtube.com/watch?v=Lh5zmsoX8Ak,Module 9: Contemporary Art Around the World,9
14029,Fine Arts,Contemporary Art History,,Top 20 Most Influential Living Painters (UPDATED VIDEO),https://www.youtube.com/watch?v=C-r1hFZyqY4,Module 9: Top 10 Most Influential African Painters You Need To Know Today,9
14030,Fine Arts,Contemporary Art History,,Top 10 Self-Taught Artists of the Contemporary Era,https://www.youtube.com/watch?v=s76HHjViwsc,Module 9: African Painting Today (part 2): A Visual Anthology,9
