Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
13200,Fine Arts,Songs to paint to,11hrs 7min,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,https://www.youtube.com/watch?v=OPf0YbXqDm0,Module 1: Uptown Funk and Wide Awake,1
13201,Fine Arts,Songs to paint to,,Katy Perry - Wide Awake (Official Video),https://www.youtube.com/watch?v=k0BWlvnBmIE,Module 1: Wrapped Up and Break Free,1
13202,Fine Arts,Songs to paint to,,Olly Murs - Wrapped Up (Official Video) ft. Travie McCoy,https://www.youtube.com/watch?v=niLMQsD9ZG4,Module 1: Rolling in the Deep and Waka Waka,1
13203,Fine Arts,Songs to paint to,,Ariana Grande - Break Free (Official Video) ft. Zedd,https://www.youtube.com/watch?v=L8eRzOYhLuw,Module 1: Me Too and NO,1
13204,Fine Arts,Songs to paint to,,Adele - Rolling in the Deep (Official Music Video),https://www.youtube.com/watch?v=rYEDA3JcQqw,Module 2: Like I'm Gonna Lose You and Lips Are Movin,2
13205,Fine Arts,Songs to paint to,,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),https://www.youtube.com/watch?v=pRpeEdMmmQ0,Module 2: Title and All About That Bass,2
13206,Fine Arts,Songs to paint to,,Meghan Trainor - Me Too,https://www.youtube.com/watch?v=qDRORgoZxZU,Module 2: BANG DEM STICKS and Walkashame,2
13207,Fine Arts,Songs to paint to,,Meghan Trainor - NO,https://www.youtube.com/watch?v=cMTAUr3Nm6I,Module 2: Mr Almost and This Is How We Do,2
13208,Fine Arts,Songs to paint to,,Meghan Trainor - Like I'm Gonna Lose You (Official Video) ft. John Legend,https://www.youtube.com/watch?v=2-MBfn8XjIU,Module 3: The One That Got Away and Last Friday Night,3
13209,Fine Arts,Songs to paint to,,Meghan Trainor - Lips Are Movin (Official Music Video),https://www.youtube.com/watch?v=qDc_5zpBj7s,Module 3: E.T. and Firework,3
13210,Fine Arts,Songs to paint to,,Meghan Trainor - Title (Official Audio),https://www.youtube.com/watch?v=xqc-akOWPe8,Module 3: Teenage Dream and California Gurls,3
13211,Fine Arts,Songs to paint to,,Meghan Trainor - All About That Bass (Official Video),https://www.youtube.com/watch?v=7PCkvCPvDXk,Module 3: Hot N Cold and I Kissed A Girl,3
13212,Fine Arts,Songs to paint to,,"""BANG DEM STICKS"" @Meghan_Trainor (Choreo by Kelsi)",https://www.youtube.com/watch?v=dCtHVz2he8A,Module 4: Ur So Gay and Let Me Entertain You,4
13213,Fine Arts,Songs to paint to,,Walkashame - Meghan Trainor (Lyrics),https://www.youtube.com/watch?v=hVQiPivvPFY,Module 4: Angels and Be A Boy,4
13214,Fine Arts,Songs to paint to,,Mr Almost - Meghan Trainor ft. Shy Carter (Lyrics),https://www.youtube.com/watch?v=zrOd0SG0wAQ,Module 4: Gospel and Candy,4
13215,Fine Arts,Songs to paint to,,Katy Perry - This Is How We Do (Official),https://www.youtube.com/watch?v=7RMQksXpQSk,Module 4: Different and Shit On The Radio,4
13216,Fine Arts,Songs to paint to,,Katy Perry - The One That Got Away (Official Music Video),https://www.youtube.com/watch?v=Ahha3Cqe_fk,Module 5: All That I Want and Hunting For You,5
13217,Fine Arts,Songs to paint to,,Katy Perry - Last Friday Night (T.G.I.F.) (Official Music Video),https://www.youtube.com/watch?v=KlyXNRrsk4A,Module 5: Into The Silence and Hey Wow Yeah Yeah,5
13218,Fine Arts,Songs to paint to,,Katy Perry - E.T. ft. Kanye West (Official Music Video),https://www.youtube.com/watch?v=t5Sd5c4o9UM,Module 5: Not Like The Others and Losers,5
13219,Fine Arts,Songs to paint to,,Katy Perry - Firework (Official Music Video),https://www.youtube.com/watch?v=QGJuMBdaqIw,Module 5: Be A Boy and Go Gentle,5
13220,Fine Arts,Songs to paint to,,Katy Perry - Teenage Dream (Director's Cut),https://www.youtube.com/watch?v=41i4uCWST_U,Module 6: Troublemaker and Up,6
13221,Fine Arts,Songs to paint to,,Katy Perry - California Gurls (Official Music Video) ft. Snoop Dogg,https://www.youtube.com/watch?v=F57P9C4SAW4,Module 6: Dance With Me Tonight and Heart Skips a Beat,6
13222,Fine Arts,Songs to paint to,,Katy Perry - Hot N Cold (Official Music Video),https://www.youtube.com/watch?v=kTHNpusq654,Module 6: Dear Darlin' and Sledgehammer,6
13223,Fine Arts,Songs to paint to,,Katy Perry - I Kissed A Girl (Official Music Video),https://www.youtube.com/watch?v=tAp9BKosZXs,Module 6: Work from Home and Worth It,6
13224,Fine Arts,Songs to paint to,,Katy Perry - Ur So Gay (Official),https://www.youtube.com/watch?v=tWbLkXhGEmo,Module 7: Wings and Move,7
13225,Fine Arts,Songs to paint to,,Robbie Williams - Let Me Entertain You,https://www.youtube.com/watch?v=ymPu2PdLW3I,Module 7: Change Your Life and How Ya Doin'?,7
13226,Fine Arts,Songs to paint to,,Robbie Williams - Angels,https://www.youtube.com/watch?v=luwAMFcc2f8,Module 7: Word Up! and Salute,7
13227,Fine Arts,Songs to paint to,,Robbie Williams - Be A Boy,https://www.youtube.com/watch?v=7szxOOB_bhc,Module 7: Hair and Black Magic,7
13228,Fine Arts,Songs to paint to,,Robbie Williams - Gospel,https://www.youtube.com/watch?v=E0_oTRzSIBQ,Module 8: Uptown Funk and Wide Awake,8
13229,Fine Arts,Songs to paint to,,Robbie Williams - Candy,https://www.youtube.com/watch?v=MX2RVM1TX2U,Module 8: Wrapped Up and Break Free,8
13230,Fine Arts,Songs to paint to,,Robbie Williams - Different,https://www.youtube.com/watch?v=mgBTJoAhnpw,Module 8: Rolling in the Deep and Waka Waka,8
13231,Fine Arts,Songs to paint to,,Robbie Williams - Shit On The Radio,https://www.youtube.com/watch?v=Stl_g_m6PsY,Module 8: Me Too and NO,8
13232,Fine Arts,Songs to paint to,,Robbie Williams - All That I Want,https://www.youtube.com/watch?v=IIg9dl_huNA,Module 9: Like I'm Gonna Lose You and Lips Are Movin,9
13233,Fine Arts,Songs to paint to,,Robbie Williams - Hunting For You,https://www.youtube.com/watch?v=CQrH7h-yKz0,Module 9: Title and All About That Bass,9
13234,Fine Arts,Songs to paint to,,Robbie Williams - Into The Silence,https://www.youtube.com/watch?v=c_8LK2TtylU,Module 9: BANG DEM STICKS and Walkashame,9
13235,Fine Arts,Songs to paint to,,Robbie Williams - Hey Wow Yeah Yeah,https://www.youtube.com/watch?v=AHpZl96dr5s,Module 9: Mr Almost and This Is How We Do,9
13236,Fine Arts,Songs to paint to,,Robbie Williams - Not Like The Others,https://www.youtube.com/watch?v=AglxtIFk51Y,Module 10: The One That Got Away and Last Friday Night,10
13237,Fine Arts,Songs to paint to,,Robbie Williams ft Lissie - Losers,https://www.youtube.com/watch?v=Gp7kmbqOaBo,Module 10: E.T. and Firework,10
13238,Fine Arts,Songs to paint to,,Robbie Williams - Be A Boy,https://www.youtube.com/watch?v=7szxOOB_bhc,Module 10: Teenage Dream and California Gurls,10
13239,Fine Arts,Songs to paint to,,Robbie Williams | Go Gentle (Official Music Video),https://www.youtube.com/watch?v=o3OWZaIpEDk,Module 10: Hot N Cold and I Kissed A Girl,10
13240,Fine Arts,Songs to paint to,,Olly Murs - Troublemaker ft. Flo Rida,https://www.youtube.com/watch?v=4aQDOUbErNg,Module 11: Ur So Gay and Let Me Entertain You,11
13241,Fine Arts,Songs to paint to,,Olly Murs - Up (Official Video) ft. Demi Lovato,https://www.youtube.com/watch?v=29GWMT0GB6s,Module 11: Angels and Be A Boy,11
13242,Fine Arts,Songs to paint to,,Olly Murs - Dance With Me Tonight,https://www.youtube.com/watch?v=F3EG4olrFjY,Module 11: Gospel and Candy,11
13243,Fine Arts,Songs to paint to,,Olly Murs - Heart Skips a Beat ft. Rizzle Kicks,https://www.youtube.com/watch?v=j5dFe-WKuPs,Module 11: Different and Shit On The Radio,11
13244,Fine Arts,Songs to paint to,,Olly Murs - Dear Darlin',https://www.youtube.com/watch?v=m20BTdy9FGI,Module 12: All That I Want and Hunting For You,12
13245,Fine Arts,Songs to paint to,,Fifth Harmony - Sledgehammer (Official Video),https://www.youtube.com/watch?v=gCJ3rmiZFr8,Module 12: Into The Silence and Hey Wow Yeah Yeah,12
13246,Fine Arts,Songs to paint to,,Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,https://www.youtube.com/watch?v=5GL9JoH4Sws,Module 12: Not Like The Others and Losers,12
13247,Fine Arts,Songs to paint to,,Fifth Harmony - Worth It (Official Video) ft. Kid Ink,https://www.youtube.com/watch?v=YBHQbu5rbdQ,Module 12: Be A Boy and Go Gentle,12
13248,Fine Arts,Songs to paint to,,Little Mix - Wings (Official Video),https://www.youtube.com/watch?v=cOQDsmEqVt8,Module 13: Troublemaker and Up,13
13249,Fine Arts,Songs to paint to,,Little Mix - Move (Official Video),https://www.youtube.com/watch?v=RwD4eJGxPc4,Module 13: Dance With Me Tonight and Heart Skips a Beat,13
13250,Fine Arts,Songs to paint to,,Little Mix - Change Your Life,https://www.youtube.com/watch?v=ifRoMGG8Wvs,Module 13: Dear Darlin' and Sledgehammer,13
13251,Fine Arts,Songs to paint to,,Little Mix - How Ya Doin'? ft. Missy Elliott,https://www.youtube.com/watch?v=hT_HWIIKbG8,Module 13: Work from Home and Worth It,13
