Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
11090,Interior Design,Lighting design and calculations,2hrs 7min,00  Lighting course   Introduction to lighting,https://www.youtube.com/watch?v=g0U8HU_JjKg,Module 1: Introduction to Lighting Design,1,12th,English/Hindi
11091,Interior Design,Lighting design and calculations,,01  Lighting course   Lm vs  LUX,https://www.youtube.com/watch?v=z1KoMKxJ5Ac,Module 1: Lm vs LUX & Installation Types,1,12th,English/Hindi
11092,Interior Design,Lighting design and calculations,,02  Lighting course   Installation types,https://www.youtube.com/watch?v=DLCQd7E9JNE,Module 1: Lamp Properties & Color Temperature,1,12th,English/Hindi
11093,Interior Design,Lighting design and calculations,,03  Lighting course   Lamps properties,https://www.youtube.com/watch?v=VVlLISleQhg,Module 1: Ballast Types & Lamp Data Sheet,1,12th,English/Hindi
11094,Interior Design,Lighting design and calculations,,04  Lighting course   Color temperature,https://www.youtube.com/watch?v=Jud2jlVEeJg,Module 2: Room Index Calculations,2,12th,English/Hindi
11095,Interior Design,Lighting design and calculations,,05  Lighting course   Ballast types,https://www.youtube.com/watch?v=dtGtbdfhTI8,Module 2: Reflectance & Utilization Factors,2,12th,English/Hindi
11096,Interior Design,Lighting design and calculations,,06  Lighting course   Lamp data sheet,https://www.youtube.com/watch?v=Ah9nw7nWGM0,Module 2: Maintenance Factor & Manual Calculations,2,12th,English/Hindi
11097,Interior Design,Lighting design and calculations,,07  Lighting course   Room index calculations,https://www.youtube.com/watch?v=urQyYBo7qEE,Module 3: Introduction to DIALux,3,12th,English/Hindi
11098,Interior Design,Lighting design and calculations,,08  Lighting course   Reflectance factor and utilization factor,https://www.youtube.com/watch?v=9FjJ3xV47yY,Module 3: Download & Install DIALux and Plugins,3,12th,English/Hindi
11099,Interior Design,Lighting design and calculations,,09  Lighting course   maintenance factor,https://www.youtube.com/watch?v=PDueS9tgTkA,Module 3: DIALux Calculations,3,12th,English/Hindi
11100,Interior Design,Lighting design and calculations,,10  Lighting course   Manual calculations,https://www.youtube.com/watch?v=o3igvxlLE5k,Module 4: LUX Levels Recommendations & Ingress Protection,4,12th,English/Hindi
11101,Interior Design,Lighting design and calculations,,11  Lighting course   Download and install DAILUX and Plugins,https://www.youtube.com/watch?v=kF0q35M7hl4,Module 4: Concept of Design Part 1,4,12th,English/Hindi
11102,Interior Design,Lighting design and calculations,,12  Lighting course   Dailux calculations,https://www.youtube.com/watch?v=XA_PKuXs0JE,Module 4: Concept of Design Part 2,4,12th,English/Hindi
11103,Interior Design,Lighting design and calculations,,13  Lighting course   LUX levels recommendations,https://www.youtube.com/watch?v=B6SEJ-y1Fps,Module 5: Concept of Design Part 3,5,12th,English/Hindi
11104,Interior Design,Lighting design and calculations,,14  Lighting course   Ingress protection,https://www.youtube.com/watch?v=iGRNeR0nQIE,"Module 5: Normal, Emergency & Safety Lighting",5,12th,English/Hindi
11105,Interior Design,Lighting design and calculations,,14  Lighting course   Ingress protection,https://www.youtube.com/watch?v=hdSixTACPsU,Module 5: Lighting SLD,5,12th,English/Hindi
11106,Interior Design,Lighting design and calculations,,15  Lighting course   Concept of design part 1,https://www.youtube.com/watch?v=IAa9k9uMcaE,Module 6: Emergency Lighting Part 1,6,12th,English/Hindi
11107,Interior Design,Lighting design and calculations,,16  Lighting course   Concept of design part 2,https://www.youtube.com/watch?v=vt3dNt0-GFY,Module 6: Emergency Lighting Locations,6,12th,English/Hindi
11108,Interior Design,Lighting design and calculations,,17  Lighting course   Concept of design part 3,https://www.youtube.com/watch?v=lbeKHhr3Lxo,Module 7: Project Work & Case Studies,7,12th,English/Hindi
11109,Interior Design,Lighting design and calculations,,18  Lighting course   Normal   emergency   safety lighting,https://www.youtube.com/watch?v=x_saa_iSPw0,Module 7: Lighting Trends & Technologies,7,12th,English/Hindi
11110,Interior Design,Lighting design and calculations,,19  Lighting course   lighting SLD,https://www.youtube.com/watch?v=v6-43ubY9Ak,Module 7: Sustainability in Lighting Design,7,12th,English/Hindi
11111,Interior Design,Lighting design and calculations,,20  Lighting course   Emergency lighting part 1,https://www.youtube.com/watch?v=jcQNRlPXEKw,Module 7: Review and Q&A,7,12th,English/Hindi
11112,Interior Design,Lighting design and calculations,,21  Lighting course   Emergency lighting locations,https://www.youtube.com/watch?v=r6aMQZo_O98,Module 7: Exam Preparation,7,12th,English/Hindi
