Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
1873,Business Administration,Corporate Governance,65hrs 20min,"Corporate Governance -  Introduction, Meaning, Definition, Model | MBA | M.Com | B.Com | BBA | KUK",https://www.youtube.com/watch?v=SwExsXqAw6o,Module 1: Introduction to Corporate Governance,1
1874,Business Administration,Corporate Governance,,Importance of Corporate Governance | Why Corporate Governance is required |  MBA | BBA | KUK,https://www.youtube.com/watch?v=WazD805ndBU,Module 1: Importance and Principles of Corporate Governance,1
1875,Business Administration,Corporate Governance,,Basic Principles of Corporate Governance │ Pillars of Corporate Governance,https://www.youtube.com/watch?v=EB0lG2m0LEw,Module 1: Good Corporate Governance,1
1876,Business Administration,Corporate Governance,,Good Corporate Governance | Principles of Good Corporate Governance | MBA | M.Com | BBA | B.Com KUK,https://www.youtube.com/watch?v=bmFE5vG1nQ8,Module 1: Anglo US Model of Corporate Governance,1
1877,Business Administration,Corporate Governance,,Anglo US Model of Corporate Governance | Anglo American or Anglo Saxon Model of Corporate Governance,https://www.youtube.com/watch?v=0DNyii5Iohg,Module 2: Japanese and German Models of Corporate Governance,2
1878,Business Administration,Corporate Governance,,Japanese Model of Corporate Governance | Corporate Governance Models | M.Com | MBA | BBA | KUK | 🇯🇵,https://www.youtube.com/watch?v=fNylD-fO-14,Module 2: Indian Model of Corporate Governance,2
1879,Business Administration,Corporate Governance,,German Model of Corporate Governance | M.Com | MBA | BBA | KUK | Corporate Governance Models | 🇩🇪,https://www.youtube.com/watch?v=oJPg0MKwgM8,Module 2: Cadbury and Greenbury Reports,2
1880,Business Administration,Corporate Governance,,Indian Model of Corporate Governance | M.Com | MBA | BBA | KUK | Corporate Governance Models,https://www.youtube.com/watch?v=1Jg1jPhC_6g,Module 3: Hampel Report & Sarbanes Oxley Act,3
1881,Business Administration,Corporate Governance,,Cadbury Committee Report on Corporate Governance (1992) | M.Com | MBA | BBA | KUK,https://www.youtube.com/watch?v=ZZgnOFzPY4c,Module 3: Myners Report & OECD Principles,3
1882,Business Administration,Corporate Governance,,Greenbury Report on Corporate Governance | Corporate Governance | M.Com | MBA | BBA | KUK,https://www.youtube.com/watch?v=7S3c3J4Nfm4,Module 3: Corporate Culture & Governance vs. Government,3
1883,Business Administration,Corporate Governance,,Hampel Report on Corporate Governance | Corporate Governance | M.Com | MBA | BBA | KUK,https://www.youtube.com/watch?v=64twMr1cbJk,Module 4: Stakeholders vs. Shareholders,4
1884,Business Administration,Corporate Governance,,Sarbanes Oxley Act (SOX) on Corporate Governance | M.Com | MBA | BBA,https://www.youtube.com/watch?v=318LEUsNGVY,Module 4: Corporate Governance vs. Corporate Excellence,4
1885,Business Administration,Corporate Governance,,Myners Report on Corporate Governance | M.Com | MBA | BBA,https://www.youtube.com/watch?v=HEZPN4QiHM0,Module 4: Common Interview Questions,4
1886,Business Administration,Corporate Governance,,Principles of Corporate Governance by Organization for Economic Co-operation and Development (OECD),https://www.youtube.com/watch?v=qdpQSuKcRRc,Module 5: Recap and Case Studies,5
1887,Business Administration,Corporate Governance,,What is Corporate Culture ? #shorts,https://www.youtube.com/watch?v=0NROfAUbj3o,Module 5: Corporate Governance in a Globalized World,5
1888,Business Administration,Corporate Governance,,Difference Between Governance And Government,https://www.youtube.com/watch?v=4VKxt1WzRhM,Module 5: Future Trends in Corporate Governance,5
1889,Business Administration,Corporate Governance,,Differences Between Stakeholders and Shareholders,https://www.youtube.com/watch?v=myb9iLrl3GE,Module 5: Best Practices and Emerging Issues,5
1890,Business Administration,Corporate Governance,,Corporate Governance vs Corporate Excellence,https://www.youtube.com/watch?v=P_Th8yJ3_ts,Module 5: Review and Conclusion,5
1891,Business Administration,Corporate Governance,,5 Most Important Common Interview Questions! #shorts #viral #trending,https://www.youtube.com/watch?v=WUdQq2_GLAk,Module 5: Final Assessment,5
