Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
7533,Project Management,Software Project Management,49hrs 14min,Prerequisites of Software Project Management,https://www.youtube.com/watch?v=QET1yfK49ZE,Module 1: Introduction to Software Project Management,1
7534,Project Management,Software Project Management,,Introduction to Software Project Management,https://www.youtube.com/watch?v=_SNrtFKxVHc,Module 1: Prerequisites of Software Project Management,1
7535,Project Management,Software Project Management,,Software Project Vs Other Projects,https://www.youtube.com/watch?v=cOM_JRipjic,Module 1: Software Project Vs Other Projects,1
7536,Project Management,Software Project Management,,What is Project Manager in SPM,https://www.youtube.com/watch?v=8epycc-3UYU,Module 1: What is Project Manager in SPM,1
7537,Project Management,Software Project Management,,Introduction to project planning in SPM (in detail),https://www.youtube.com/watch?v=zmcU_c-_mMI,Module 2: Introduction to project planning in SPM,2
7538,Project Management,Software Project Management,,Cost Benefit Analysis and Cash Flow Analysis in SPM (software project management) in detail,https://www.youtube.com/watch?v=BbrFrtYePWo,Module 2: Cost Benefit Analysis and Cash Flow Analysis in SPM,2
7539,Project Management,Software Project Management,,SDLC (Software Development Life Cycle) in SPM,https://www.youtube.com/watch?v=uxOHFSBISpg,Module 2: SDLC (Software Development Life Cycle) in SPM,2
7540,Project Management,Software Project Management,,"Software Project Model ,All about Waterfall model both Iterative and non-Iterative Approach in SPM",https://www.youtube.com/watch?v=Bc0Wquk2_P4,Module 3: Software Project Model,3
7541,Project Management,Software Project Management,,"Spiral Model in Software Project Management , All you need to know",https://www.youtube.com/watch?v=A9Pn0i5esSY,Module 3: Waterfall model: Iterative and Non-Iterative Approach,3
7542,Project Management,Software Project Management,,Prototype Model in Software Project Management in detail,https://www.youtube.com/watch?v=p8l_jURQW7M,Module 4: Spiral Model in Software Project Management,4
7543,Project Management,Software Project Management,,Introduction about COCOMO (cost constructive model) model Part-1,https://www.youtube.com/watch?v=xv3rebls0kU,Module 4: Prototype Model in Software Project Management,4
7544,Project Management,Software Project Management,,Cocomo Model part-2 full concept.,https://www.youtube.com/watch?v=NFs98lq1nc0,Module 5: Introduction about COCOMO model (Part-1),5
7545,Project Management,Software Project Management,,Objectives of Activity Planning in SPM,https://www.youtube.com/watch?v=F0ISHZv1WTc,Module 5: Cocomo Model: Full Concept (Part-2),5
7546,Project Management,Software Project Management,,Introduction to Project Scheduling in Software Project management,https://www.youtube.com/watch?v=RZQIWbGXHrs,Module 6: Objectives of Activity Planning in SPM,6
7547,Project Management,Software Project Management,,CPM (Critical Path Method) in detail Software Project Management Concepts,https://www.youtube.com/watch?v=SHytjq6i8_c,Module 6: Introduction to Project Scheduling in Software Project management,6
7548,Project Management,Software Project Management,,Program Evaluation and Review Techniques in software Project Management in detail .,https://www.youtube.com/watch?v=FCUTe1hLQlM,Module 7: CPM (Critical Path Method) in detail,7
7549,Project Management,Software Project Management,,Risk Introduction and its types in Software Project Management,https://www.youtube.com/watch?v=djjVTqWhtWk,Module 7: Program Evaluation and Review Techniques in detail,7
7550,Project Management,Software Project Management,,Introduction to Risk Management in SPM Part-1,https://www.youtube.com/watch?v=Qa_KMe_-r1E,Module 8: Introduction to Risk and its types in Software Project Management,8
7551,Project Management,Software Project Management,,Risk Identification in Risk Management (software project management) part-2,https://www.youtube.com/watch?v=okvIFzZcJFU,Module 8: Introduction to Risk Management in SPM (Part-1),8
7552,Project Management,Software Project Management,,"Introduction to Risk Analysis in Software Project Mangement, Risk Mangement Concept in detail,part-3",https://www.youtube.com/watch?v=HqFRP67RNyI,Module 9: Risk Identification in Risk Management (Part-2),9
7553,Project Management,Software Project Management,,"Qualitative Risk Analysis , Risk Analysis part -2",https://www.youtube.com/watch?v=pkNSltF7vrM,Module 9: Introduction to Risk Analysis in Software Project Management (Part-3),9
7554,Project Management,Software Project Management,,Risk Mitigation and Monitoring in SPM Software project Management,https://www.youtube.com/watch?v=LdeJ9o2FgyY,Module 10: Qualitative Risk Analysis,10
7555,Project Management,Software Project Management,,Introduction to Testing in Software Project Management,https://www.youtube.com/watch?v=yzZee8Dv4kU,Module 10: Risk Mitigation and Monitoring in SPM,10
7556,Project Management,Software Project Management,,Unit Testing in Software Project Management,https://www.youtube.com/watch?v=zG-VJ2__2pw,Module 11: Introduction to Testing in Software Project Management,11
7557,Project Management,Software Project Management,,Integration Testing in Software project management,https://www.youtube.com/watch?v=1exvFjcRWfQ,Module 11: Unit Testing in Software Project Management,11
7558,Project Management,Software Project Management,,Regression Testing in Software Project Management,https://www.youtube.com/watch?v=4llrluzP_3M,Module 12: Integration Testing in Software project management,12
7559,Project Management,Software Project Management,,System Testing in Software Project Management,https://www.youtube.com/watch?v=hCguU5HZh2Y,Module 12: Regression Testing in Software Project Management,12
7560,Project Management,Software Project Management,,Stress Testing in Software Project Management,https://www.youtube.com/watch?v=KD4y-yH4DfQ,Module 13: System Testing in Software Project Management,13
7561,Project Management,Software Project Management,,Alpha Testing In Software Project Management,https://www.youtube.com/watch?v=c1XjNNVrHJo,Module 13: Stress Testing in Software Project Management,13
7562,Project Management,Software Project Management,,Beta Testing in Software Project Mangement,https://www.youtube.com/watch?v=C8aopgQNt6o,Module 14: Alpha Testing In Software Project Management,14
7563,Project Management,Software Project Management,,Introduction To Black Box Testing,https://www.youtube.com/watch?v=k6Uku2ycG1w,Module 14: Beta Testing in Software Project Management,14
7564,Project Management,Software Project Management,,Graph Based Testing,https://www.youtube.com/watch?v=lvO3rLVdCPk,Module 15: Introduction To Black Box Testing,15
7565,Project Management,Software Project Management,,Equivalance Partitioning Testing in Black Box Testing.,https://www.youtube.com/watch?v=txK86HLDoaA,Module 15: Graph Based Testing,15
7566,Project Management,Software Project Management,,Boundary Value Analysis and Orthogonal Array Testing,https://www.youtube.com/watch?v=6ZThjExNKu0,Module 16: Equivalance Partitioning Testing in Black Box Testing,16
7567,Project Management,Software Project Management,,Reverse Engineering with Real life example | Software Engineering,https://www.youtube.com/watch?v=VLDg7XHkTck,Module 16: Boundary Value Analysis and Orthogonal Array Testing,16
