Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
7131,Project Management,Quality Management Knowledge Area - PMP Training,9hrs 15min,Difference between Validated or Verified and Accepted Deliverables,https://www.youtube.com/watch?v=S3UI2u2L1EQ,Module 1: Introduction to Quality Management,1
7132,Project Management,Quality Management Knowledge Area - PMP Training,,"What is the difference between Validate Scope, Control Quality and Close Project or Phase processes?",https://www.youtube.com/watch?v=yqiZhDqKm8g,Module 1: What is Quality in Project Management?,1
7133,Project Management,Quality Management Knowledge Area - PMP Training,,Quality Management - The Basics,https://www.youtube.com/watch?v=EnDqyyKlbok,"Module 1: Quality, Grade, Accuracy and Precision",1
7134,Project Management,Quality Management Knowledge Area - PMP Training,,What is Quality in Project Management?,https://www.youtube.com/watch?v=-VQxzyAT0eg,Module 1: Cost of Quality (Cost of Conformance and Non-Conformance),1
7135,Project Management,Quality Management Knowledge Area - PMP Training,,"Quality, Grade, Accuracy and Precision",https://www.youtube.com/watch?v=5NhScM3jSwk,Module 2: Quality Management Processes,2
7136,Project Management,Quality Management Knowledge Area - PMP Training,,Cost of Quality (Cost of Conformance and Non-Conformance),https://www.youtube.com/watch?v=F7Cs4CQLoqg,Module 2: Plan Quality Management,2
7137,Project Management,Quality Management Knowledge Area - PMP Training,,Tools and Techniques used in the Plan Quality Management process,https://www.youtube.com/watch?v=jR9Tt4QY38I,Module 2: Tools and Techniques for Quality Planning,2
7138,Project Management,Quality Management Knowledge Area - PMP Training,,Fishbone Diagram | Cause and Effect | Ishikawa | Herringbone - Seven Basic Quality Tools,https://www.youtube.com/watch?v=ZwKquRgPyx8,Module 3: The Seven Basic Quality Tools,3
7139,Project Management,Quality Management Knowledge Area - PMP Training,,Flowcharts - Seven Basic Quality Tools,https://www.youtube.com/watch?v=3TGGyJ7M9cA,Module 3: Fishbone Diagram,3
7140,Project Management,Quality Management Knowledge Area - PMP Training,,Control Charts - Seven Basic Quality Tools,https://www.youtube.com/watch?v=n2dkwHpOTf4,Module 3: Flowcharts & Control Charts,3
7141,Project Management,Quality Management Knowledge Area - PMP Training,,Pareto Charts - Seven Basic Quality Tools,https://www.youtube.com/watch?v=-1s7pxDy3K8,Module 3: Pareto Charts & Checksheets,3
7142,Project Management,Quality Management Knowledge Area - PMP Training,,Checksheets - Seven Basic Quality Tools,https://www.youtube.com/watch?v=nyrRxLKULLU,Module 3: Histogram & Scatter Diagrams,3
7143,Project Management,Quality Management Knowledge Area - PMP Training,,Histogram - Seven Basic Quality Tools,https://www.youtube.com/watch?v=vdx8euAVvuY,Module 4: Manage Quality,4
7144,Project Management,Quality Management Knowledge Area - PMP Training,,Scatter Diagrams - Seven Basic Quality Tools,https://www.youtube.com/watch?v=1uzZDQoyiAM,Module 4: Quality Management Plan and Metrics,4
7145,Project Management,Quality Management Knowledge Area - PMP Training,,"Quality Management Plan, Process Improvement Plan, Quality Checklists and Quality Metrics",https://www.youtube.com/watch?v=-uc7jRFuOQQ,Module 4: Manage Quality Process,4
7146,Project Management,Quality Management Knowledge Area - PMP Training,,"Manage Quality Process (Inputs, Tools and Techniques, Outputs)",https://www.youtube.com/watch?v=MgH_yZE2E0s,Module 5: Control Quality,5
7147,Project Management,Quality Management Knowledge Area - PMP Training,,Control Quality Process,https://www.youtube.com/watch?v=IXsyjx10TSc,Module 5: Control Quality Process,5
7148,Project Management,Quality Management Knowledge Area - PMP Training,,Quality Control Measurements - Outputs of Control Quality Process,https://www.youtube.com/watch?v=Pr64K8JKG2w,Module 5: Quality Control Measurements,5
7149,Project Management,Quality Management Knowledge Area - PMP Training,,Verified Deliverables and Validated Changes - Outputs of Control Quality Process,https://www.youtube.com/watch?v=paokhpg3LmM,Module 5: Verified Deliverables and Validated Changes,5
7150,Project Management,Quality Management Knowledge Area - PMP Training,,What should you know about Kaizen for the PMP Exam?,https://www.youtube.com/watch?v=SGbtZk8_Ffo,Module 6: Continuous Improvement and Other Concepts,6
7151,Project Management,Quality Management Knowledge Area - PMP Training,,Plan-Do-Check-Act | The PDCA Cycle,https://www.youtube.com/watch?v=GyA7MIUZTkI,Module 6: Kaizen,6
7152,Project Management,Quality Management Knowledge Area - PMP Training,,JIT | Just-in-Time Manufacturing | Just-in-Time Production | Toyota Production System (TPS),https://www.youtube.com/watch?v=XcXOp-Y3QhM,Module 6: Plan-Do-Check-Act (PDCA) Cycle,6
7153,Project Management,Quality Management Knowledge Area - PMP Training,,Six Sigma | 6σ,https://www.youtube.com/watch?v=warg9ZW250k,Module 6: Just-in-Time (JIT) Manufacturing,6
7154,Project Management,Quality Management Knowledge Area - PMP Training,,Test Planning in Quality Management,https://www.youtube.com/watch?v=pzk42ATSsf4,Module 6: Six Sigma,6
7155,Project Management,Quality Management Knowledge Area - PMP Training,,Performance Reviews | Root Cause Analysis (RCA) | Inspection | Testing / Product Evaluations,https://www.youtube.com/watch?v=pLChyxJwBuw,Module 6: Test Planning and Performance Reviews,6
