Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
4164,Accounting,Professional Ethics,33hrs 16min,Origin and Development of Legal Profession in India | Professional Ethics,https://www.youtube.com/watch?v=C14qtxFPqUc,Module 1: Introduction to Legal Profession in India,1
4165,Accounting,Professional Ethics,,Seven Lamps of Advocacy | Professional Ethics,https://www.youtube.com/watch?v=98t3vkSQMWI,Module 1: Origin and Development of Legal Profession in India,1
4166,Accounting,Professional Ethics,,Panchsheel of the Bar | 5 Qualities of an Advocate | Professional Ethics,https://www.youtube.com/watch?v=xQgkWPO5C4I,Module 1: Professional Ethics: An Overview,1
4167,Accounting,Professional Ethics,,Ten Commandments of Advocates | Professional Ethics,https://www.youtube.com/watch?v=jaaqkxuxNdw,Module 1: Seven Lamps of Advocacy,1
4168,Accounting,Professional Ethics,,Duties of Advocate to the Client | Professional Ethics,https://www.youtube.com/watch?v=AdX2Ug0lyPE,Module 2: Principles of Legal Ethics,2
4169,Accounting,Professional Ethics,,Bar Bench Relationship | Professional Ethics,https://www.youtube.com/watch?v=nXazSWCwSRs,Module 2: Panchsheel of the Bar,2
4170,Accounting,Professional Ethics,,Amicus Curiae | Friend of the Court | Professional Ethics,https://www.youtube.com/watch?v=6IAwnS-kZys,Module 2: Ten Commandments of Advocates,2
4171,Accounting,Professional Ethics,,"Contempt of Court Act, 1971 | Background, Meaning, Object, Parties, Structure | Professional Ethics",https://www.youtube.com/watch?v=YZ5TZNAd_ck,Module 2: Duties of Advocate to the Client,2
4172,Accounting,Professional Ethics,,"Types and Essentials of Contempt of Court | Civil & Criminal | The Contempt of Court Act, 1971",https://www.youtube.com/watch?v=2VHr8q4cVfo,Module 3: The Bar and Bench,3
4173,Accounting,Professional Ethics,,"Defences / Exceptions for Contempt of Court | The Contempt of Court Act, 1971 | Professional Ethics",https://www.youtube.com/watch?v=I5k-gVPAETE,Module 3: Bar Bench Relationship,3
4174,Accounting,Professional Ethics,,"Jurisdiction of Civil Courts | Section 9 | The Code of Civil Procedure, 1908",https://www.youtube.com/watch?v=12gxI2pM5tM,Module 3: Amicus Curiae: Friend of the Court,3
4175,Accounting,Professional Ethics,,"Salient Features of Advocates Act, 1961 | Professional Ethics",https://www.youtube.com/watch?v=QxRwTffB2lc,"Module 3: Contempt of Court Act, 1971: Background and Overview",3
4176,Accounting,Professional Ethics,,"Structure of Advocates Act, 1961 | Professional Ethics",https://www.youtube.com/watch?v=SBtPTH8wqJo,Module 4: Understanding Contempt of Court,4
4177,Accounting,Professional Ethics,,"State Bar Council | Functions | Terms | Members | Advocates Act, 1961 | Professional Ethics",https://www.youtube.com/watch?v=bewXgd_kyfQ,Module 4: Types and Essentials of Contempt of Court,4
4178,Accounting,Professional Ethics,,"Bar Council of India | Constitution and Functions | The Advocates Act, 1961 | Professional Ethics",https://www.youtube.com/watch?v=FpBlFEvkNRs,Module 4: Defences / Exceptions for Contempt of Court,4
4179,Accounting,Professional Ethics,,"Powers of Bar Council of India and State Bar Councils | Advocates Act, 1961 | Professional Ethics",https://www.youtube.com/watch?v=iKijks5UTdc,"Module 5: The Advocates Act, 1961",5
4180,Accounting,Professional Ethics,,Advocate on Record | Types of Advocates | Advocates on Roll | Professional Ethics,https://www.youtube.com/watch?v=igR7pQKuwTE,"Module 5: Salient Features of Advocates Act, 1961",5
4181,Accounting,Professional Ethics,,"Qualifications required to Enroll as an Advocate | Advocates Act, 1961 | Professional Ethics",https://www.youtube.com/watch?v=0posKdkeATI,"Module 5: Structure of Advocates Act, 1961",5
4182,Accounting,Professional Ethics,,"Disqualifications of an Advocate from enrollment | Advocates Act, 1961 | Professional Ethics",https://www.youtube.com/watch?v=6OwT-FdNOmo,Module 6: Regulatory Bodies in Legal Profession,6
4183,Accounting,Professional Ethics,,Professional Misconduct | Meaning and Case Laws | Professional Ethics,https://www.youtube.com/watch?v=NGUf-QoWKm8,"Module 6: State Bar Council: Functions, Terms, Members",6
4184,Accounting,Professional Ethics,,"HOW TO WRITE LAW EXAMS? Strategy for Preparation, Time Management, Long, Short & Problem Solving",https://www.youtube.com/watch?v=DEjepF86jcI,Module 6: Bar Council of India: Constitution and Functions,6
