Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
1954,Communication,Mastering Non-Verbal Communication: The Body Language Course,6hrs 9min,Mastering the Art of Body Language: The Ultimate Non-Verbal Communication Course,https://www.youtube.com/watch?v=fPb1Ersu0pk,Module 1: Introduction to Body Language,1
1955,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Silent Messages: The Power and Importance of Body Language & Non-Verbal Communication,https://www.youtube.com/watch?v=3msPuGln1ng,Module 1: Mastering the Art of Body Language,1
1956,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Unlocking the Hidden Language: Objectives of the Body Language and Non-Verbal Communication Course,https://www.youtube.com/watch?v=3J35hI2SmtY,Module 1: Silent Messages: The Power of Non-Verbal Communication,1
1957,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Decoding the Mind: Understanding the Psychology of Body Language,https://www.youtube.com/watch?v=vhhgmO3w4uY,Module 1: Unlocking the Hidden Language: Objectives of the Course,1
1958,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Mastering the Basics: Understanding Body Language,https://www.youtube.com/watch?v=URuq735XVrI,Module 2: Foundations of Body Language,2
1959,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Unveiling the Secrets: Types of Nonverbal Communication,https://www.youtube.com/watch?v=VQ6i-lhYHIY,Module 2: Decoding the Mind: Psychology of Body Language,2
1960,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Decoding Body Language: The Influence of Culture and Context,https://www.youtube.com/watch?v=Tv5Y8H7ry38,Module 2: Mastering the Basics: Understanding Body Language,2
1961,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Decoding Silent Signals: Reading and Responding to Nonverbal Cues of Others,https://www.youtube.com/watch?v=L-Rv9yM7pIs,Module 2: Unveiling the Secrets: Types of Nonverbal Communication,2
1962,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Unveiling the Power: Case Studies of Success and Failure in Nonverbal Communication for Leaders,https://www.youtube.com/watch?v=vwJ8b5L7-xA,Module 3: Cultural Context and Reading Cues,3
1963,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Speak with Confidence: Mastering Body Language in Presentations and Public Speaking,https://www.youtube.com/watch?v=ZIEaAqSsbG8,Module 3: Decoding Body Language: Culture and Context,3
1964,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Empowering Connections: Active Listening & Nonverbal Communication with Employees,https://www.youtube.com/watch?v=qT-WCL4akmI,Module 3: Decoding Silent Signals: Reading Nonverbal Cues,3
1965,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Silent Solutions: Navigating Difficult Conversations and Conflict Resolution through Body Language,https://www.youtube.com/watch?v=KJdVIa-bjl8,Module 3: Unveiling the Power: Case Studies in Nonverbal Communication,3
1966,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Harnessing Calm: Managing Stress and Anxiety with Body Language,https://www.youtube.com/watch?v=HPcqeJw8eaw,Module 4: Body Language in Professional Settings,4
1967,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Connecting Beyond the Screen: Body Language and Nonverbal Communication in a Virtual Setting,https://www.youtube.com/watch?v=NhML1EOwVgw,Module 4: Speak with Confidence: Body Language in Presentations,4
1968,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Cracking the Code: Understanding Mehrabian's 7-38-55 Rule of Communication,https://www.youtube.com/watch?v=nYuCVAszb7A,Module 4: Empowering Connections: Active Listening & Nonverbal Communication,4
1969,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Decoding Expressions: Exploring Ekman's Facial Action Coding System (FACS),https://www.youtube.com/watch?v=0qpaRCIQy7g,Module 4: Silent Solutions: Navigating Difficult Conversations,4
1970,Communication,Mastering Non-Verbal Communication: The Body Language Course,,The Impact of Leadership Presence: Unleashing the Power of Body Language,https://www.youtube.com/watch?v=6mIlvNae9NM,Module 5: Advanced Body Language Techniques,5
1971,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Commanding Attention and Establishing Authority Through Body Language,https://www.youtube.com/watch?v=km4wTCI72HU,Module 5: Harnessing Calm: Managing Stress with Body Language,5
1972,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Silent Power: Nonverbal Communication in Negotiations and High-Stakes Situations,https://www.youtube.com/watch?v=yCierjS9B7M,Module 5: Connecting Beyond the Screen: Virtual Body Language,5
1973,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Building Trust and Inspiring Others: The Power of Body Language,https://www.youtube.com/watch?v=6ZZJdfw9qD8,Module 5: Cracking the Code: Mehrabian's Rule & Ekman's FACS,5
1974,Communication,Mastering Non-Verbal Communication: The Body Language Course,,Using Body Language to Motivate and Inspire Your Team,https://www.youtube.com/watch?v=Zwe2-rmdQuo,Module 6: Body Language for Leadership and Influence,6
