Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
8834,Healthcare Management,Community health nursing,19hrs 21min,Introduction of community health nursing,https://www.youtube.com/watch?v=VJtpNjJK8zA,Module 1: Introduction to Community Health Nursing,12th,English/Hindi
8835,Healthcare Management,Community health nursing,,Demography: sources & cycle,https://www.youtube.com/watch?v=-okTFohWfx8,Module 1: Demography and Health,12th,English/Hindi
8836,Healthcare Management,Community health nursing,,Dimensions of health,https://www.youtube.com/watch?v=Ma23i55r_Ws,Module 1: Concepts of Health and Wellness,12th,English/Hindi
8837,Healthcare Management,Community health nursing,,Determinants of health: simple explanation,https://www.youtube.com/watch?v=jrmRFFhR5G8,Module 1: Determinants of Health,12th,English/Hindi
8838,Healthcare Management,Community health nursing,,Health education: principles & objectives,https://www.youtube.com/watch?v=qaJpyz6i-z0,Module 2: Health Education and Promotion,12th,English/Hindi
8839,Healthcare Management,Community health nursing,,Epidemiological methods (design),https://www.youtube.com/watch?v=6swwJ1Lg1LM,Module 2: Principles of Community Health Nursing,12th,English/Hindi
8840,Healthcare Management,Community health nursing,,Principles And Steps Of Home Visit,https://www.youtube.com/watch?v=y-zVNoHXJ0E,Module 2: Roles and Functions of a Community Health Nurse,12th,English/Hindi
8841,Healthcare Management,Community health nursing,,Epidemiological Triad : Simple Explanation,https://www.youtube.com/watch?v=KwlodqhsyYA,Module 2: Levels of Prevention,12th,English/Hindi
8842,Healthcare Management,Community health nursing,,Mode Of Disease Transmission,https://www.youtube.com/watch?v=0Y3nSbvG0wQ,Module 3: Epidemiological Concepts and Methods,12th,English/Hindi
8843,Healthcare Management,Community health nursing,,World health organization (WHO),https://www.youtube.com/watch?v=uRUjVv5MkDQ,Module 3: The Epidemiological Triad and Disease Transmission,12th,English/Hindi
8844,Healthcare Management,Community health nursing,,UNICEF : Services/Functions,https://www.youtube.com/watch?v=VaVMar9LTrc,Module 3: Global Health Organizations: WHO and UNICEF,12th,English/Hindi
8845,Healthcare Management,Community health nursing,,Concept of Health,https://www.youtube.com/watch?v=xZsODfAk7a0,Module 3: Common Childhood Diseases,12th,English/Hindi
8846,Healthcare Management,Community health nursing,,Principles of community health nursing: simple explanation,https://www.youtube.com/watch?v=uuyDR_zlLNE,Module 4: Home Visit and Community Assessment,12th,English/Hindi
8847,Healthcare Management,Community health nursing,,Roles of community health nurse,https://www.youtube.com/watch?v=OoYZIqHseso,Module 4: Scope of Community Health Nursing,12th,English/Hindi
8848,Healthcare Management,Community health nursing,,Levels of prevention with simple examples/ English,https://www.youtube.com/watch?v=NaPJySskCeM,Module 4:  Application of Community Health Nursing Principles,12th,English/Hindi
8849,Healthcare Management,Community health nursing,,Scope of community health nursing/ English,https://www.youtube.com/watch?v=38Du4yx1Lfw,Module 4: Current Issues in Community Health,12th,English/Hindi
8850,Healthcare Management,Community health nursing,,Functions of community health nurse/english,https://www.youtube.com/watch?v=hEDr6Lluins,Module 4: Current Issues in Community Health,12th,English/Hindi
8851,Healthcare Management,Community health nursing,,Chickenpox / varicella : simple explanation,https://www.youtube.com/watch?v=r2eYj3OqV5s,Module 4: Current Issues in Community Health,12th,English/Hindi
8852,Healthcare Management,Community health nursing,,Measles (rubeola) simple explanation/english,https://www.youtube.com/watch?v=ifwiiTJyCF0,Module 4: Current Issues in Community Health,12th,English/Hindi
8853,Healthcare Management,Community health nursing,,Mumps simple explanation,https://www.youtube.com/watch?v=RSm7fAdH3Gc,Module 4: Current Issues in Community Health,12th,English/Hindi
8854,Healthcare Management,Community health nursing,,German measles/rubella:simple explanation,https://www.youtube.com/watch?v=fi2-1GM3Rq8,Module 4: Current Issues in Community Health,12th,English/Hindi
