Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
8479,Healthcare Management,Healthcare Economics,105hrs 23min,Class 1: Introduction,https://www.youtube.com/watch?v=3t-X7_0ZdHk,Module 1: Introduction to Economics,12th,English/Hindi
8480,Healthcare Management,Healthcare Economics,,Class 2: Principles of Economics,https://www.youtube.com/watch?v=k2IMTOcfhOY,Module 1: Introduction to Economics,12th,English/Hindi
8481,Healthcare Management,Healthcare Economics,,Class 3: Demand and Supply Part 1,https://www.youtube.com/watch?v=4Zqhtb7T2PE,Module 1: Introduction to Economics,12th,English/Hindi
8482,Healthcare Management,Healthcare Economics,,Class 4: Demand and Supply Part 2,https://www.youtube.com/watch?v=iwFJD4--BYQ,Module 1: Introduction to Economics,12th,English/Hindi
8483,Healthcare Management,Healthcare Economics,,Class 5: Elasticity,https://www.youtube.com/watch?v=OL2F4ZSRkuc,"Module 2: Supply, Demand, and Elasticity",12th,English/Hindi
8484,Healthcare Management,Healthcare Economics,,Class 6: Utility Maximization,https://www.youtube.com/watch?v=yx_fIuMrNLw,"Module 2: Supply, Demand, and Elasticity",12th,English/Hindi
8485,Healthcare Management,Healthcare Economics,,Class 7: Healthcare Demand Part 1,https://www.youtube.com/watch?v=QXyF0JqV5dk,"Module 2: Supply, Demand, and Elasticity",12th,English/Hindi
8486,Healthcare Management,Healthcare Economics,,Class 8: Healthcare Demand Part 2,https://www.youtube.com/watch?v=6oCh-QPBScU,Module 3: Consumer Theory and Health,12th,English/Hindi
8487,Healthcare Management,Healthcare Economics,,Class 9: Grossman Model,https://www.youtube.com/watch?v=DY2v0BKGRow,Module 3: Consumer Theory and Health,12th,English/Hindi
8488,Healthcare Management,Healthcare Economics,,Class 10: Optimization of Health Stock,https://www.youtube.com/watch?v=DVXYr1q_VVs,Module 3: Consumer Theory and Health,12th,English/Hindi
8489,Healthcare Management,Healthcare Economics,,Class 11: Healthcare Market,https://www.youtube.com/watch?v=Bg_uB6B-2OQ,Module 4: Healthcare Production and Costs,12th,English/Hindi
8490,Healthcare Management,Healthcare Economics,,Class 12: Production & Cost Part 1,https://www.youtube.com/watch?v=pZgBF59WQiA,Module 4: Healthcare Production and Costs,12th,English/Hindi
8491,Healthcare Management,Healthcare Economics,,Class 13 Production & Cost Part 2,https://www.youtube.com/watch?v=SWXTeOcuOAQ,Module 4: Healthcare Production and Costs,12th,English/Hindi
8492,Healthcare Management,Healthcare Economics,,Class 14: Cost Theory,https://www.youtube.com/watch?v=zaCq1N2NjJ8,Module 5: Health Insurance and Market Theory,12th,English/Hindi
8493,Healthcare Management,Healthcare Economics,,Class 15: Health Insurance Part 1,https://www.youtube.com/watch?v=2WumpZan3-M,Module 5: Health Insurance and Market Theory,12th,English/Hindi
8494,Healthcare Management,Healthcare Economics,,Class 16: Health Insurance Part 2,https://www.youtube.com/watch?v=n59q0duKCwg,Module 5: Health Insurance and Market Theory,12th,English/Hindi
8495,Healthcare Management,Healthcare Economics,,Class 17: Health Insurance Part 3,https://www.youtube.com/watch?v=C3YXwJiIcOk,Module 5: Health Insurance and Market Theory,12th,English/Hindi
8496,Healthcare Management,Healthcare Economics,,Class 18:  Market Theory Part 1,https://www.youtube.com/watch?v=F0pdW4o6eFQ,Module 6: Healthcare Markets and Systems,12th,English/Hindi
8497,Healthcare Management,Healthcare Economics,,Class 19: Market Theory Part 2,https://www.youtube.com/watch?v=LayF7GU46oA,Module 6: Healthcare Markets and Systems,12th,English/Hindi
8498,Healthcare Management,Healthcare Economics,,Class 20: Hospital Industry,https://www.youtube.com/watch?v=SvwR87fP00E,Module 6: Healthcare Markets and Systems,12th,English/Hindi
8499,Healthcare Management,Healthcare Economics,,Class 21: Physician Market,https://www.youtube.com/watch?v=uMAq3BSBOAk,Module 6: Healthcare Markets and Systems,12th,English/Hindi
8500,Healthcare Management,Healthcare Economics,,Class 22: Healthcare Systems,https://www.youtube.com/watch?v=4OtilaiDul8,Module 6: Healthcare Markets and Systems,12th,English/Hindi
