Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
8319,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",7hrs 18min,10 essential Public Health Services,https://www.youtube.com/watch?v=2fZHn3RuEYY,Module 1: Introduction to Public Health & Systems Thinking,12th,English/Hindi
8320,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Intro To Systems Thinking,https://www.youtube.com/watch?v=6Qqc3gL3oHE,Module 2: Understanding Health Systems,12th,English/Hindi
8321,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Systems Thinking,https://www.youtube.com/watch?v=Miy9uQcwo3U,Module 3: Primary Health Care - The Foundation of Health Systems,12th,English/Hindi
8322,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Systems Thinking!,https://www.youtube.com/watch?v=GPW0j2Bo_eY,Module 4: Health Policy and Planning: Shaping Health Systems,12th,English/Hindi
8323,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,The Value of Systems Thinking,https://www.youtube.com/watch?v=Fo3ndxVOZEo,Module 5: The Essence of Leadership in Healthcare,12th,English/Hindi
8324,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Systems Thinking is Not Optional: Lessons From a Pandemic | Steve Woodsmall | TEDxLakeJunaluska,https://www.youtube.com/watch?v=yuvHvi84TFw,Module 6: Human Resource Management in Healthcare,12th,English/Hindi
8325,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Adopting Systems Thinking and Design Thinking to solve daily problems | Pragya Saboo | TEDxXIE,https://www.youtube.com/watch?v=uxdGy0MT-wc,Module 7: Motivation and Supervision in Healthcare,12th,English/Hindi
8326,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Systems Thinking,https://www.youtube.com/watch?v=AP7hMdnNrH4,Module 8: Quality Assurance and Community Engagement in Healthcare,12th,English/Hindi
8327,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Systems thinking for a better world | Rebecca Mills | TEDxAuckland,https://www.youtube.com/watch?v=d53-nyFzoVI,Module 9: Interpersonal Skills for Effective Healthcare,12th,English/Hindi
8328,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,What is Systems Thinking?,https://www.youtube.com/watch?v=FW6MXqzeg7M,Module 10: Research Methods in Healthcare,12th,English/Hindi
8329,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Health Systems,https://www.youtube.com/watch?v=ECkeJQd2IdY,Module 10: Research Methods in Healthcare,12th,English/Hindi
8330,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Our Way Forward | Health System Reboot: The Six Building Blocks of the Health System,https://www.youtube.com/watch?v=6Swzv81uuco,Module 10: Research Methods in Healthcare,12th,English/Hindi
8331,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,A critical description of the Uganda Health System,https://www.youtube.com/watch?v=DzrUCWckkyk,Module 10: Research Methods in Healthcare,12th,English/Hindi
8332,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,From Six Building Blocks to Public Health,https://www.youtube.com/watch?v=x6RT72ioR0Y,Module 10: Research Methods in Healthcare,12th,English/Hindi
8333,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Understanding how to navigate the health system (The building blocks of the health system),https://www.youtube.com/watch?v=JAKOYIoswoM,Module 10: Research Methods in Healthcare,12th,English/Hindi
8334,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Systems thinking for Health Systems Strengthening,https://www.youtube.com/watch?v=iIs6zQXUpAU,Module 10: Research Methods in Healthcare,12th,English/Hindi
8335,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,What is a Health System?,https://www.youtube.com/watch?v=uB2EzlKcRIA,Module 10: Research Methods in Healthcare,12th,English/Hindi
8336,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Health Systems (part II),https://www.youtube.com/watch?v=40IL9fxmixI,Module 10: Research Methods in Healthcare,12th,English/Hindi
8337,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Presentation on the Six Building Blocks with Laura Mae-Baldwin,https://www.youtube.com/watch?v=NhhPg0eiAUk,Module 10: Research Methods in Healthcare,12th,English/Hindi
8338,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,The Building Blocks of Health Systems,https://www.youtube.com/watch?v=9kq_MioeAB0,Module 10: Research Methods in Healthcare,12th,English/Hindi
8339,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,"Health systems (part III), finance and leadership",https://www.youtube.com/watch?v=6D7WcQswVSk,Module 10: Research Methods in Healthcare,12th,English/Hindi
8340,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,ZFF Training Video: Six Building Blocks (1 of 6),https://www.youtube.com/watch?v=x8xmv_ueGGs,Module 10: Research Methods in Healthcare,12th,English/Hindi
8341,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,ZFF Training Video: Six Building Blocks (2 of 6),https://www.youtube.com/watch?v=7Yd5RRuH5bQ,Module 10: Research Methods in Healthcare,12th,English/Hindi
8342,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,ZFF Training Video: Six Building Blocks (4 of 6),https://www.youtube.com/watch?v=O_2y5bw6GD0,Module 10: Research Methods in Healthcare,12th,English/Hindi
8343,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,ZFF Training Video: Six Building Blocks (5 of 6),https://www.youtube.com/watch?v=YS4Iy8sPTxI,Module 10: Research Methods in Healthcare,12th,English/Hindi
8344,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,ZFF Training Video: Six Building Blocks (6 of 6),https://www.youtube.com/watch?v=uVHdiiDEweE,Module 10: Research Methods in Healthcare,12th,English/Hindi
8345,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,ZFF Training Video: Six Building Blocks (3 of 6),https://www.youtube.com/watch?v=GTPXd7b0EIo,Module 10: Research Methods in Healthcare,12th,English/Hindi
8346,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,What is Primary Health Care ( PHC )?,https://www.youtube.com/watch?v=mvljECmG00g,Module 10: Research Methods in Healthcare,12th,English/Hindi
8347,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,An Introduction to Primary Health Care and Principles - Public Health,https://www.youtube.com/watch?v=eW7SmJ11Fm8,Module 10: Research Methods in Healthcare,12th,English/Hindi
8348,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,CONCEPTS OF PRIMARY HEALTH CARE [COMMUNITY APPROCHES CONTINUATION],https://www.youtube.com/watch?v=XDG092ngaCI,Module 10: Research Methods in Healthcare,12th,English/Hindi
8349,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,What is primary health care?,https://www.youtube.com/watch?v=_EXy9DTDJu8,Module 10: Research Methods in Healthcare,12th,English/Hindi
8350,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Primary Health Care lecture 1: Introduction and Health Planning Cycle,https://www.youtube.com/watch?v=el3mZfP8KuA,Module 10: Research Methods in Healthcare,12th,English/Hindi
8351,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Primary Health Care (elements and principles) - PSM,https://www.youtube.com/watch?v=38Q-_DGrYtc,Module 10: Research Methods in Healthcare,12th,English/Hindi
8352,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Primary Health Care,https://www.youtube.com/watch?v=jM3ux1KvYkE,Module 10: Research Methods in Healthcare,12th,English/Hindi
8353,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,"Notes-PHC(Primary Health Care) ,""Definition,Principles, Elements"", Community Health Nursing,Unit-1",https://www.youtube.com/watch?v=MaO5bXG8KE0,Module 10: Research Methods in Healthcare,12th,English/Hindi
8354,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,"Primary health care - Elements, principles, activities, outcome & requirements of PHC #nutrition",https://www.youtube.com/watch?v=xEETS6EQc-c,Module 10: Research Methods in Healthcare,12th,English/Hindi
8355,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Community Health Nursing- Primary Health Care,https://www.youtube.com/watch?v=vhFN-bpi7-4,Module 10: Research Methods in Healthcare,12th,English/Hindi
8356,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Primary Health Care lecture | Community Health Nursing | Complete Lecture | BSN Pakistan,https://www.youtube.com/watch?v=9Ra92EybDOU,Module 10: Research Methods in Healthcare,12th,English/Hindi
8357,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Primary health care,https://www.youtube.com/watch?v=xIQCH5U8D2M,Module 10: Research Methods in Healthcare,12th,English/Hindi
8358,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Primary Health Care,https://www.youtube.com/watch?v=1l_PHw3rrp8,Module 10: Research Methods in Healthcare,12th,English/Hindi
8359,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Ready to Go Micah: Introduction to Primary Health Care,https://www.youtube.com/watch?v=vacCGA2SWBk,Module 10: Research Methods in Healthcare,12th,English/Hindi
8360,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,PSM 931 Primary Health Care Level attributes Elements Components Principles Definition,https://www.youtube.com/watch?v=VrKJenIonuw,Module 10: Research Methods in Healthcare,12th,English/Hindi
8361,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,Primary Health Care,https://www.youtube.com/watch?v=wVx-5wMqgyE,Module 10: Research Methods in Healthcare,12th,English/Hindi
8362,Healthcare Management,"YouTube Scholar: Health Systems, Management and Leadership Playlist.",,What is primary healthcare?,https://www.youtube.com/watch?v=a3UhtiAwbog,Module 10: Research Methods in Healthcare,12th,English/Hindi
