Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
8646,Healthcare Management,Power Quality Improvement Technique,5hrs 15min,Power Quality Improvement Technique,https://www.youtube.com/watch?v=z_E8uvhTrwY,Module 1: Introduction to Power Quality,12th,English/Hindi
8647,Healthcare Management,Power Quality Improvement Technique,,Lecture 1: Introduction,https://www.youtube.com/watch?v=x3rmrSof2W8,Module 1: Introduction to Power Quality,12th,English/Hindi
8648,Healthcare Management,Power Quality Improvement Technique,,Lecture 02 :Overview,https://www.youtube.com/watch?v=XwB33QdNAnA,Module 1: Introduction to Power Quality,12th,English/Hindi
8649,Healthcare Management,Power Quality Improvement Technique,,Lecture 03 : Overview II,https://www.youtube.com/watch?v=SGpXDuvi_X8,Module 1: Introduction to Power Quality,12th,English/Hindi
8650,Healthcare Management,Power Quality Improvement Technique,,Lecture 04 : Overview III,https://www.youtube.com/watch?v=j16pYe3KIM4,Module 2: Sources of Poor Power Quality,12th,English/Hindi
8651,Healthcare Management,Power Quality Improvement Technique,,Lecture 05: Source of Poor Power quality,https://www.youtube.com/watch?v=iwD1yuAf5P4,Module 2: Sources of Poor Power Quality,12th,English/Hindi
8652,Healthcare Management,Power Quality Improvement Technique,,Lecture 06: Source of Poor Power quality - II,https://www.youtube.com/watch?v=6TdMq9RlM9A,Module 3: Power Factor Improvement Techniques,12th,English/Hindi
8653,Healthcare Management,Power Quality Improvement Technique,,Lecture 07 : AC Power Quality Standard,https://www.youtube.com/watch?v=AQkobcPO6eo,Module 3: Power Factor Improvement Techniques,12th,English/Hindi
8654,Healthcare Management,Power Quality Improvement Technique,,Lecture 08: Improvement of Power Factor By Capacitor,https://www.youtube.com/watch?v=MxXKxkST9lU,Module 3: Power Factor Improvement Techniques,12th,English/Hindi
8655,Healthcare Management,Power Quality Improvement Technique,,Lecture 09: Passive Filter,https://www.youtube.com/watch?v=nBhp42Z35VE,Module 3: Power Factor Improvement Techniques,12th,English/Hindi
8656,Healthcare Management,Power Quality Improvement Technique,,Lecture 10: Passive Filter - II,https://www.youtube.com/watch?v=zMPxS4Hl3Jw,Module 4: Passive Filter Design,12th,English/Hindi
8657,Healthcare Management,Power Quality Improvement Technique,,Lecture 11:Passive Filter Design,https://www.youtube.com/watch?v=tKPiS__Uo8s,Module 4: Passive Filter Design,12th,English/Hindi
8658,Healthcare Management,Power Quality Improvement Technique,,Lecture  12: Passive Filter Design -II,https://www.youtube.com/watch?v=MULuZsULdB4,Module 4: Passive Filter Design,12th,English/Hindi
8659,Healthcare Management,Power Quality Improvement Technique,,Lecture 13: PWM Rectifier,https://www.youtube.com/watch?v=ajLM59ZqvZA,Module 5: PWM Rectifiers,12th,English/Hindi
8660,Healthcare Management,Power Quality Improvement Technique,,Lecture 14: PWM Rectifier -II,https://www.youtube.com/watch?v=96zf4DfLCxQ,Module 5: PWM Rectifiers,12th,English/Hindi
8661,Healthcare Management,Power Quality Improvement Technique,,Lecture 15: PWM Rectifier -III,https://www.youtube.com/watch?v=-mk1ogePTac,Module 5: PWM Rectifiers,12th,English/Hindi
8662,Healthcare Management,Power Quality Improvement Technique,,Lecture 16:Three Phase Converter,https://www.youtube.com/watch?v=pfmiEP4cOxQ,Module 6: Three Phase Converters,12th,English/Hindi
8663,Healthcare Management,Power Quality Improvement Technique,,Lecture 17: Three phase Converters- II and Multipulse  Converters,https://www.youtube.com/watch?v=r-aMpiyjKQY,Module 6: Three Phase Converters,12th,English/Hindi
8664,Healthcare Management,Power Quality Improvement Technique,,Lecture 18: Three phase Converter III and Multipulse Converters,https://www.youtube.com/watch?v=mljPPs5Cl54,Module 6: Three Phase Converters,12th,English/Hindi
8665,Healthcare Management,Power Quality Improvement Technique,,Lecture  19: VSI and CSI,https://www.youtube.com/watch?v=GSpH3s6K0Ic,Module 7: Multilevel Inverters,12th,English/Hindi
8666,Healthcare Management,Power Quality Improvement Technique,,Lecture 20: Multilevel Inverter,https://www.youtube.com/watch?v=vKKO7uPe6fI,Module 7: Multilevel Inverters,12th,English/Hindi
8667,Healthcare Management,Power Quality Improvement Technique,,Lecture 21:Multilevel Inverter II,https://www.youtube.com/watch?v=ObKTbs0RmrI,Module 7: Multilevel Inverters,12th,English/Hindi
8668,Healthcare Management,Power Quality Improvement Technique,,Lecture 22: Multilevel Inverter -  III,https://www.youtube.com/watch?v=5_LCLoAahD4,Module 8: PWM for Voltage Source Inverters,12th,English/Hindi
8669,Healthcare Management,Power Quality Improvement Technique,,Lecture  23: PWM for Voltage Source Inverter,https://www.youtube.com/watch?v=Z8xkU0QLCvM,Module 8: PWM for Voltage Source Inverters,12th,English/Hindi
8670,Healthcare Management,Power Quality Improvement Technique,,Lecture 24: PWM for Voltage Source Inverter-II,https://www.youtube.com/watch?v=57U8-Cc89Pc,Module 8: PWM for Voltage Source Inverters,12th,English/Hindi
8671,Healthcare Management,Power Quality Improvement Technique,,Lecture 25: PWM for Voltage Source Inverter -III,https://www.youtube.com/watch?v=oJCSoYDdGRw,Module 8: PWM for Voltage Source Inverters,12th,English/Hindi
8672,Healthcare Management,Power Quality Improvement Technique,,Lecture 26: PWM for Voltage Source Inverter -IV,https://www.youtube.com/watch?v=yxxQaogL8Fs,Module 9: Grid Connected VSC and Active Power Filters,12th,English/Hindi
8673,Healthcare Management,Power Quality Improvement Technique,,Lecture 27: Operation and Control of grid Connected VSC,https://www.youtube.com/watch?v=nClZct8Vmw4,Module 9: Grid Connected VSC and Active Power Filters,12th,English/Hindi
8674,Healthcare Management,Power Quality Improvement Technique,,Lecture 28: Grid Connected VSC with Inner Current Control,https://www.youtube.com/watch?v=Ul1cDojt2HI,Module 9: Grid Connected VSC and Active Power Filters,12th,English/Hindi
8675,Healthcare Management,Power Quality Improvement Technique,,Lecture 29: Shunt Active Power Filter,https://www.youtube.com/watch?v=WCo_nyjPuI8,Module 9: Grid Connected VSC and Active Power Filters,12th,English/Hindi
8676,Healthcare Management,Power Quality Improvement Technique,,Lecture 30: Shunt Active Power Filter -II,https://www.youtube.com/watch?v=bbWFpASs41k,Module 10: Hybrid Active Power Filters,12th,English/Hindi
8677,Healthcare Management,Power Quality Improvement Technique,,Lecture 31: Shunt  Active Power Filter III,https://www.youtube.com/watch?v=SMOQdcgAkWM,Module 10: Hybrid Active Power Filters,12th,English/Hindi
8678,Healthcare Management,Power Quality Improvement Technique,,Lecture 32: Shunt Active Power Filter- IV,https://www.youtube.com/watch?v=63EorzQMc4Y,Module 10: Hybrid Active Power Filters,12th,English/Hindi
8679,Healthcare Management,Power Quality Improvement Technique,,Lecture 33: Hybrid Active Power Filter,https://www.youtube.com/watch?v=TK0LJ_x9NaY,Module 11: UPQC,12th,English/Hindi
8680,Healthcare Management,Power Quality Improvement Technique,,Lecture 34: Hybrid Active Power Filter -II,https://www.youtube.com/watch?v=xxnJZLMa37Y,Module 11: UPQC,12th,English/Hindi
8681,Healthcare Management,Power Quality Improvement Technique,,Lecture 35 : Hybrid Shunt Active Power Filter,https://www.youtube.com/watch?v=vVwNEQG9uLY,Module 11: UPQC,12th,English/Hindi
8682,Healthcare Management,Power Quality Improvement Technique,,Lecture 36: UPQC Introduction and Classification,https://www.youtube.com/watch?v=NYPHGZtHF0c,Module 11: UPQC,12th,English/Hindi
8683,Healthcare Management,Power Quality Improvement Technique,,Lecture 37:  UPQC Classification,https://www.youtube.com/watch?v=t0ufVQMGfWc,Module 12: Conclusion,12th,English/Hindi
8684,Healthcare Management,Power Quality Improvement Technique,,Lecture 38 : Operational and Control UPQC,https://www.youtube.com/watch?v=04OTo_VMDDg,Module 12: Conclusion,12th,English/Hindi
8685,Healthcare Management,Power Quality Improvement Technique,,Lecture 39: Control of UPQC,https://www.youtube.com/watch?v=d9QOT8Uembg,Module 12: Conclusion,12th,English/Hindi
8686,Healthcare Management,Power Quality Improvement Technique,,Lecture 40: Conclusion,https://www.youtube.com/watch?v=ZSw8BFXXots,Module 12: Conclusion,12th,English/Hindi
