Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
9800,Mathematics,Linear Algebra,52hrs 4min,Vector Space  | Definition Of Vector Space  | Examples Of Vector Space | Linear Algebra,https://www.youtube.com/watch?v=1XlT3Y2oyAU,Module 1: Introduction to Vector Spaces,1
9801,Mathematics,Linear Algebra,,Vector Space  | Properties Of Vector Space  | Linear Algebra,https://www.youtube.com/watch?v=8Fj0fPugVLo,Module 1: Introduction to Vector Spaces,1
9802,Mathematics,Linear Algebra,,Vector Subspace  | Algebra Of Subspace Theorems | Linear Algebra,https://www.youtube.com/watch?v=uIUVNLdm7nI,Module 1: Introduction to Vector Spaces,1
9803,Mathematics,Linear Algebra,,Vector Subspace  | Linearly Independent | Linearly Dependents Vectors | Linear Algebra,https://www.youtube.com/watch?v=rDrQH9ma82o,Module 1: Introduction to Vector Spaces,1
9804,Mathematics,Linear Algebra,,Vector Subspace  | Basis & Dimension | Examples Of Basis | Linear Algebra,https://www.youtube.com/watch?v=Pc2dWW3aSrk,Module 2: Vector Subspaces,2
9805,Mathematics,Linear Algebra,,Vector Space  | Linear Transformation | Examples Of Linear Transformation | Linear Algebra,https://www.youtube.com/watch?v=1fLxcBJB_t8,Module 2: Vector Subspaces,2
9806,Mathematics,Linear Algebra,,Rank Of Matrix | How to find Rank of Matrix | MATRICES | Linear Algebra,https://www.youtube.com/watch?v=ccaHV-ukK2o,Module 2: Vector Subspaces,2
9807,Mathematics,Linear Algebra,,System Of Linear Equations | Non Homogeneous Equation | Matrices,https://www.youtube.com/watch?v=iwkFNEWqzgc,Module 2: Vector Subspaces,2
9808,Mathematics,Linear Algebra,,System Of Linear Equations | Homogeneous Equation | Matrices,https://www.youtube.com/watch?v=7a9Yawt1O50,Module 3: Linear Transformations and Matrices,3
9809,Mathematics,Linear Algebra,,Eigenvalues and Eigenvectors | Properties and Important Result | Matrices,https://www.youtube.com/watch?v=1wjXVdwzgX8,Module 3: Linear Transformations and Matrices,3
9810,Mathematics,Linear Algebra,,Eigenvalues and Eigenvectors | Eigen Values Examples  |  Eigen Vectors  Examples,https://www.youtube.com/watch?v=GICp5jmoIg0,Module 3: Linear Transformations and Matrices,3
9811,Mathematics,Linear Algebra,,Cayley Hamilton Theorem | Short Trick to Find Inverse of Matrices,https://www.youtube.com/watch?v=ZOHMCsdDti0,Module 4: Systems of Linear Equations,4
9812,Mathematics,Linear Algebra,,Diagonalization of Matrix | Algebraic Multiplicity and Geometric Multiplicity | Matrices,https://www.youtube.com/watch?v=THONvuviGkc,Module 4: Systems of Linear Equations,4
9813,Mathematics,Linear Algebra,,"Diagonalization | Eigenvalues, Eigenvectors with Concept of Diagonalization  | Matrices",https://www.youtube.com/watch?v=DtNbBPfDoL8,"Module 5: Eigenvalues, Eigenvectors, and Diagonalization",5
9814,Mathematics,Linear Algebra,,Matrices and Determinants Short Trick | Characteristic & Minimal Polynomial - Companion Matrix,https://www.youtube.com/watch?v=YLk1LdHBdEY,"Module 5: Eigenvalues, Eigenvectors, and Diagonalization",5
9815,Mathematics,Linear Algebra,,Matrices and Determinants Short Trick | Characteristic Polynomial - Permutations Matrix (PART 1),https://www.youtube.com/watch?v=lSRyRBqftCE,"Module 5: Eigenvalues, Eigenvectors, and Diagonalization",5
9816,Mathematics,Linear Algebra,,Matrices and Determinants Short Trick | Characteristic Polynomial - Permutations Matrix (PART 2),https://www.youtube.com/watch?v=lExKc3ADHLI,Module 6: Advanced Matrix Concepts,6
9817,Mathematics,Linear Algebra,,Vector Subspace  | Subspace Theorems & Examples  | Linear Algebra,https://www.youtube.com/watch?v=y_PHA3szo5s,Module 6: Advanced Matrix Concepts,6
9818,Mathematics,Linear Algebra,,Linear Algebra | Matrix Representation of Linear Transformation by GP Sir,https://www.youtube.com/watch?v=CeqNHmkLn2w,Module 6: Advanced Matrix Concepts,6
9819,Mathematics,Linear Algebra,,Gram-Schmidt Orthogonalisation Process | Linear Algebra by GP Sir,https://www.youtube.com/watch?v=UOZjINOGLog,Module 6: Advanced Matrix Concepts,6
9820,Mathematics,Linear Algebra,,Hypergeometric function | Basic property and differentiation of  Hypergeometric function by gp sir,https://www.youtube.com/watch?v=IDiTQAUHsjo,Module 7: Gram-Schmidt and Hypergeometric Functions,7
9821,Mathematics,Linear Algebra,,Hypergeometric function | Integral Representation of Hypergeometric Function by GP sir,https://www.youtube.com/watch?v=StwlSHcJCs4,Module 7: Gram-Schmidt and Hypergeometric Functions,7
9822,Mathematics,Linear Algebra,,Confluent Hypergeometric Function | Integral Representation & Differentiation by GP sir,https://www.youtube.com/watch?v=MoUFXsam9HA,Module 7: Gram-Schmidt and Hypergeometric Functions,7
