Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
11127,Adult Education,Instructional Strategies,3hrs 23min,How to use C.E.R. - TeachLikeThis,https://www.youtube.com/watch?v=7at5RacD3Sc,Module 1: Foundational Strategies,1
11128,Adult Education,Instructional Strategies,,How to do a Parking Lot - TeachLikeThis,https://www.youtube.com/watch?v=lNlSjz25b1Q,Module 1: Foundational Strategies,1
11129,Adult Education,Instructional Strategies,,How to Teach Vocabulary Acquisition - TeachLikeThis,https://www.youtube.com/watch?v=kXM14bdvXFQ,Module 1: Foundational Strategies,1
11130,Adult Education,Instructional Strategies,,How to do a Writing Roulette - TeachLikeThis,https://www.youtube.com/watch?v=MwrxvQ6xO0o,Module 1: Foundational Strategies,1
11131,Adult Education,Instructional Strategies,,How to use the Lotus Blossom - TeachLikeThis,https://www.youtube.com/watch?v=uDCqWR-tPc8,Module 2: Collaborative Learning,2
11132,Adult Education,Instructional Strategies,,How to use the Frayer Model - TeachLikeThis,https://www.youtube.com/watch?v=AdjN09VouaU,Module 2: Collaborative Learning,2
11133,Adult Education,Instructional Strategies,,How to do a Triple Entry Vocabulary Journal - TeachLikeThis,https://www.youtube.com/watch?v=4ndkaMNjwdw,Module 2: Collaborative Learning,2
11134,Adult Education,Instructional Strategies,,How to do a Close Reading - TeachLikeThis,https://www.youtube.com/watch?v=I_hhMeE7Osw,Module 2: Collaborative Learning,2
11135,Adult Education,Instructional Strategies,,How to use Accountable Talk - TeachLikeThis,https://www.youtube.com/watch?v=gDPXInhu5nA,Module 3: Discussion & Questioning,3
11136,Adult Education,Instructional Strategies,,How to use Didactic Questioning - TeachLikeThis,https://www.youtube.com/watch?v=3fjxMxw0ZIw,Module 3: Discussion & Questioning,3
11137,Adult Education,Instructional Strategies,,How to do a Turn and Talk - TeachLikeThis,https://www.youtube.com/watch?v=2zSUCh10vHY,Module 3: Discussion & Questioning,3
11138,Adult Education,Instructional Strategies,,How to do Group Work - TeachLikeThis,https://www.youtube.com/watch?v=jU-FHjCouBM,Module 3: Discussion & Questioning,3
11139,Adult Education,Instructional Strategies,,How to use the 5 E's - TeachLikeThis,https://www.youtube.com/watch?v=bDPh3vxKdfc,Module 4: Active Learning & Engagement,4
11140,Adult Education,Instructional Strategies,,How to do a Line Up - TeachLikeThis,https://www.youtube.com/watch?v=5_dsKivCt4A,Module 4: Active Learning & Engagement,4
11141,Adult Education,Instructional Strategies,,How to do a Fishbowl - TeachLikeThis,https://www.youtube.com/watch?v=xkWl9b0FZSE,Module 4: Active Learning & Engagement,4
11142,Adult Education,Instructional Strategies,,How to do Concept Mapping - TeachLikeThis,https://www.youtube.com/watch?v=H4Rcj_JYTeo,Module 4: Active Learning & Engagement,4
11143,Adult Education,Instructional Strategies,,How to do the Socratic Method - TeachLikeThis,https://www.youtube.com/watch?v=_CPLu3qCbSU,Module 5:  Instructional Models,5
11144,Adult Education,Instructional Strategies,,How to do a Flipped Classroom - TeachLikeThis,https://www.youtube.com/watch?v=75brIetw63c,Module 5:  Instructional Models,5
11145,Adult Education,Instructional Strategies,,How to do a Jigsaw - TeachLikeThis,https://www.youtube.com/watch?v=RfSKkCVFXfM,Module 5:  Instructional Models,5
11146,Adult Education,Instructional Strategies,,How to do Direct Instruction - TeachLikeThis,https://www.youtube.com/watch?v=OJJkkUPC_yM,Module 5:  Instructional Models,5
11147,Adult Education,Instructional Strategies,,How to use Wait Time - TeachLikeThis,https://www.youtube.com/watch?v=qeavODsosEo,Module 6: Differentiated Instruction,6
11148,Adult Education,Instructional Strategies,,How to use the Release of Responsibility Model - TeachLikeThis,https://www.youtube.com/watch?v=kK5uBmriDNo,Module 6: Differentiated Instruction,6
11149,Adult Education,Instructional Strategies,,How to do a Card Sort - TeachLikeThis,https://www.youtube.com/watch?v=LFtdKeCyvHg,Module 6: Differentiated Instruction,6
11150,Adult Education,Instructional Strategies,,How to do a Commit and Toss - TeachLikeThis,https://www.youtube.com/watch?v=cvpsBy4A0Zk,Module 7: Classroom Management,7
11151,Adult Education,Instructional Strategies,,How Can You Have Better Classroom Management? - TeachLikeThis,https://www.youtube.com/watch?v=5nZhem5C4S0,Module 7: Classroom Management,7
11152,Adult Education,Instructional Strategies,,How Can You Keep Your Students on Task? - TeachLikeThis,https://www.youtube.com/watch?v=FC5XJUz-Iyo,Module 7: Classroom Management,7
11153,Adult Education,Instructional Strategies,,How Can You Use Project Based Learning? - TeachLikeThis,https://www.youtube.com/watch?v=K16URZLo8qk,Module 7: Classroom Management,7
