Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
8421,Real Estate,Real Estate Principles 10th Edition,174hrs 18min,California Real Estate Principles Chapter 1,https://www.youtube.com/watch?v=lWvobjiLcmQ,Module 1: Introduction to Real Estate,1
8422,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 2,https://www.youtube.com/watch?v=R3rwPG78uTg,Module 1: Introduction to Real Estate,1
8423,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 3,https://www.youtube.com/watch?v=SJbm3ikEPYw,Module 2: Property Ownership and Interests,2
8424,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 4,https://www.youtube.com/watch?v=msv-APvcbeA,Module 2: Property Ownership and Interests,2
8425,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 5,https://www.youtube.com/watch?v=KcEmcITjTf8,Module 3: Encumbrances,3
8426,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 6,https://www.youtube.com/watch?v=fN_NyY5iMQ4,Module 3: Encumbrances,3
8427,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 7,https://www.youtube.com/watch?v=z9SFjQau0y8,Module 4: Real Estate Brokerage,4
8428,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 8,https://www.youtube.com/watch?v=XSnjF4RNYyQ,Module 4: Real Estate Brokerage,4
8429,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 9,https://www.youtube.com/watch?v=jgapJwyjNQU,Module 5: Contracts,5
8430,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 10,https://www.youtube.com/watch?v=UeomPTUQtQs,Module 5: Contracts,5
8431,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 11,https://www.youtube.com/watch?v=nnkBDjZj4lU,Module 6: Financing,6
8432,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 12,https://www.youtube.com/watch?v=pFVVcAtY_24,Module 6: Financing,6
8433,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 13,https://www.youtube.com/watch?v=CmwWOjEzpTg,Module 7: Property Valuation,7
8434,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 14,https://www.youtube.com/watch?v=TN-C4Vq9YdY,Module 8: Escrow and Closing,8
8435,Real Estate,Real Estate Principles 10th Edition,,California Real Estate Principles Chapter 15,https://www.youtube.com/watch?v=kayK-sBzmdw,Module 9: Real Estate Math,9
