Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
8065,Physics,Physics - Nuclear Physics Fundamentals and Application,133hrs 22min,Mod-01 Lec-01 -Brief Overview of the course,https://www.youtube.com/watch?v=josqjcH79PE,Module 1: Introduction to Nuclear Physics,1,12th,English/Hindi
8066,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-02 Nuclear Size,https://www.youtube.com/watch?v=6LoWEs8z1A4,Module 1: Introduction to Nuclear Physics,1,12th,English/Hindi
8067,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec- 03 Nuclear Size Cont..,https://www.youtube.com/watch?v=qXi246lq6Rs,Module 1: Introduction to Nuclear Physics,1,12th,English/Hindi
8068,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-04 Nuclear Size Cont..,https://www.youtube.com/watch?v=4ivtgtanGpc,Module 1: Introduction to Nuclear Physics,1,12th,English/Hindi
8069,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-05 Semi empirical Mass Formula,https://www.youtube.com/watch?v=reZ9OLXBYPQ,Module 2: Nuclear Size and Mass,2,12th,English/Hindi
8070,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-06 Semi empirical Mass Formula Cont..,https://www.youtube.com/watch?v=-d89s6Y3Sm0,Module 2: Nuclear Size and Mass,2,12th,English/Hindi
8071,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-07 Semi empirical Mass Formula Cont..,https://www.youtube.com/watch?v=tsZAj26JxCs,Module 2: Nuclear Size and Mass,2,12th,English/Hindi
8072,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-08 Semi empirical Mass Formula Cont..,https://www.youtube.com/watch?v=zzarLVLtnBk,Module 2: Nuclear Size and Mass,2,12th,English/Hindi
8073,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-09 Semi empirical Mass Formula Cont..,https://www.youtube.com/watch?v=XVK6pgVeRDQ,Module 3: Semi-Empirical Mass Formula,3,12th,English/Hindi
8074,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-10 How are Neutron stars bound,https://www.youtube.com/watch?v=6FJ0PzUOJ2c,Module 3: Semi-Empirical Mass Formula,3,12th,English/Hindi
8075,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-11 Deuteron,https://www.youtube.com/watch?v=DE5wLMJjGUY,Module 3: Semi-Empirical Mass Formula,3,12th,English/Hindi
8076,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-12 Deuteron Cont..,https://www.youtube.com/watch?v=MpXaHGHcBIs,Module 3: Semi-Empirical Mass Formula,3,12th,English/Hindi
8077,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-13 Deuteron Cont..,https://www.youtube.com/watch?v=ovHGUsu1NfM,Module 4: Neutron Stars and Deuteron,4,12th,English/Hindi
8078,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-14 Scattering of nucleons,https://www.youtube.com/watch?v=DD3QLqA2kMg,Module 4: Neutron Stars and Deuteron,4,12th,English/Hindi
8079,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-15 Low energy n-p scattering,https://www.youtube.com/watch?v=RIDwCZ4z3Qk,Module 4: Neutron Stars and Deuteron,4,12th,English/Hindi
8080,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-16 Theories of nuclear forces,https://www.youtube.com/watch?v=Jf6MSWoZRmc,Module 5: Nuclear Forces and Scattering,5,12th,English/Hindi
8081,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-17 Shell model,https://www.youtube.com/watch?v=3bwcXPmF2VA,Module 5: Nuclear Forces and Scattering,5,12th,English/Hindi
8082,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-18 Shell model Contd..,https://www.youtube.com/watch?v=lMRFDwnLM54,Module 5: Nuclear Forces and Scattering,5,12th,English/Hindi
8083,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-19 Shell model Contd..,https://www.youtube.com/watch?v=CKAvrJY6gm4,Module 6: Nuclear Shell Model,6,12th,English/Hindi
8084,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-20 Shell model Contd..,https://www.youtube.com/watch?v=HzE063ncm54,Module 6: Nuclear Shell Model,6,12th,English/Hindi
8085,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-21 Shell model Contd..,https://www.youtube.com/watch?v=ma1bPWhLx-U,Module 6: Nuclear Shell Model,6,12th,English/Hindi
8086,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-22 Collective models,https://www.youtube.com/watch?v=q279l40Uo5g,Module 6: Nuclear Shell Model,6,12th,English/Hindi
8087,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-23 Vibrational and Rotational levels,https://www.youtube.com/watch?v=iARqzUgxas8,Module 7: Collective Models and Nuclear Structure,7,12th,English/Hindi
8088,Physics,Physics - Nuclear Physics Fundamentals and Application,,"Mod-01 Lec-24 Radioactivity, Alpha Decay",https://www.youtube.com/watch?v=iMhDYarsfII,Module 7: Collective Models and Nuclear Structure,7,12th,English/Hindi
8089,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-25 Alpha decay Contd..,https://www.youtube.com/watch?v=A7_4Y8UwKHg,Module 7: Collective Models and Nuclear Structure,7,12th,English/Hindi
8090,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-27 Beta decay Contd..,https://www.youtube.com/watch?v=Oq9sdWQc4gg,Module 8: Radioactivity and Decay,8,12th,English/Hindi
8091,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-28 Beta decay Contd..,https://www.youtube.com/watch?v=94g-rTrprmc,Module 8: Radioactivity and Decay,8,12th,English/Hindi
8092,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-29 Gamma decay,https://www.youtube.com/watch?v=Km2Os-gWDUQ,Module 8: Radioactivity and Decay,8,12th,English/Hindi
8093,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-30 Nuclear Reactions,https://www.youtube.com/watch?v=nDZxVR_y8BY,Module 9: Beta Decay and Gamma Decay,9,12th,English/Hindi
8094,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-31 Nuclear reaction Contd..,https://www.youtube.com/watch?v=luMuqDOi2fI,Module 9: Beta Decay and Gamma Decay,9,12th,English/Hindi
8095,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-32 Nuclear reaction Contd..,https://www.youtube.com/watch?v=j5A6uCxpW5Y,Module 9: Beta Decay and Gamma Decay,9,12th,English/Hindi
8096,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-33 Nuclear Fission basics,https://www.youtube.com/watch?v=vPJidbP_oLM,Module 10: Nuclear Reactions and Fission,10,12th,English/Hindi
8097,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec- 34 Nuclear fission of uranium,https://www.youtube.com/watch?v=0tMs9EkktIY,Module 10: Nuclear Reactions and Fission,10,12th,English/Hindi
8098,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01  Lec-35 Nuclear Fission Reactor,https://www.youtube.com/watch?v=bukjtmM2djU,Module 10: Nuclear Reactions and Fission,10,12th,English/Hindi
8099,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-36 Nuclear Energy Programme of India,https://www.youtube.com/watch?v=W6YKL_ZWLZ4,Module 11: Nuclear Reactors and Energy,11,12th,English/Hindi
8100,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-37 Nuclear Fusion,https://www.youtube.com/watch?v=6vPQYYm2fO8,Module 11: Nuclear Reactors and Energy,11,12th,English/Hindi
8101,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-38 Nuclear fusion Contd..,https://www.youtube.com/watch?v=tKOq1bGfdOQ,Module 11: Nuclear Reactors and Energy,11,12th,English/Hindi
8102,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-39 Thermonuclear fusion reactors,https://www.youtube.com/watch?v=nY9MQH9yHvU,Module 12: Nuclear Fusion,12,12th,English/Hindi
8103,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-40 Fusion reactions in Stars and stellar neutrinos,https://www.youtube.com/watch?v=0NMTMmOcZ94,Module 12: Nuclear Fusion,12,12th,English/Hindi
8104,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-41 Nucleosynthesis of elements in Stars,https://www.youtube.com/watch?v=t4dSbHbyOdI,Module 12: Nuclear Fusion,12,12th,English/Hindi
8105,Physics,Physics - Nuclear Physics Fundamentals and Application,,Mod-01 Lec-42 Mossbauer Spectroscopy,https://www.youtube.com/watch?v=Q2Fo5BAReGo,Module 13: Stellar Nucleosynthesis and Applications,13,12th,English/Hindi
