Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
12558,Cybersecurity,Cloud Security,18hrs 4min,Fight Insider Threats with AI-infused SIEM,https://www.youtube.com/watch?v=aXMPqfZt1gk,Module 1: Fight Insider Threats with AI-infused SIEM,1
12559,Cybersecurity,Cloud Security,,What is Malware? Let's Hear the Hacker's Viewpoint,https://www.youtube.com/watch?v=mqzP7gJDM2s,Module 1: What is Malware? Let's Hear the Hacker's Viewpoint,1
12560,Cybersecurity,Cloud Security,,EDR vs. EPP vs. NGAV,https://www.youtube.com/watch?v=8ZlHOZlNIKk,Module 1: EDR vs. EPP vs. NGAV,1
12561,Cybersecurity,Cloud Security,,IBM Security X-Force Threat Intelligence Index Trends 2023,https://www.youtube.com/watch?v=PsT2joRNvpI,Module 1: IBM Security X-Force Threat Intelligence Index Trends 2023,1
12562,Cybersecurity,Cloud Security,,What is Endpoint Detection and Response (EDR)?,https://www.youtube.com/watch?v=55GaIolVVqI,Module 2: What is Endpoint Detection and Response (EDR)?,2
12563,Cybersecurity,Cloud Security,,What is ASM (Attack Surface Management)?,https://www.youtube.com/watch?v=NqKid53v5x8,Module 2: What is ASM (Attack Surface Management)?,2
12564,Cybersecurity,Cloud Security,,Tech Talk: What is Public Key Infrastructure (PKI)?,https://www.youtube.com/watch?v=0ctat6RBrFo,Module 2: Tech Talk: What is Public Key Infrastructure (PKI)?,2
12565,Cybersecurity,Cloud Security,,SIEM or XDR,https://www.youtube.com/watch?v=3MsxAwEshfk,Module 3: SIEM or XDR,3
12566,Cybersecurity,Cloud Security,,What is a Risk Analytics Center and How Can it Prevent a Security Breach?,https://www.youtube.com/watch?v=bOPhZiW0-Rs,Module 3: What is a Risk Analytics Center and How Can it Prevent a Security Breach?,3
12567,Cybersecurity,Cloud Security,,Using Tanium Comply in the IBM Cloud Security and Compliance Center,https://www.youtube.com/watch?v=6P_BFdTIoh4,Module 3: Using Tanium Comply in the IBM Cloud Security and Compliance Center,3
12568,Cybersecurity,Cloud Security,,Intro to IBM Cloud Security and Compliance Center,https://www.youtube.com/watch?v=H13zWZrstCk,Module 4: Intro to IBM Cloud Security and Compliance Center,4
12569,Cybersecurity,Cloud Security,,Cybersecurity and Zero Trust,https://www.youtube.com/watch?v=FMMWSLIcaME,Module 4: Cybersecurity and Zero Trust,4
12570,Cybersecurity,Cloud Security,,What is CSPM (Cloud Security Posture Management)?,https://www.youtube.com/watch?v=V4wmb5KVmKM,Module 4: What is CSPM (Cloud Security Posture Management)?,4
12571,Cybersecurity,Cloud Security,,Zero Trust Explained in 4 mins,https://www.youtube.com/watch?v=yn6CPQ9RioA,Module 5: Zero Trust Explained in 4 mins,5
12572,Cybersecurity,Cloud Security,,What is Ransomware?,https://www.youtube.com/watch?v=imNfrtvYYbw,Module 5: What is Ransomware?,5
12573,Cybersecurity,Cloud Security,,No code change approach to confidential computing,https://www.youtube.com/watch?v=j64WdNBqoWk,Module 5: No code change approach to confidential computing,5
12574,Cybersecurity,Cloud Security,,Data Security and Protection with Zero Trust,https://www.youtube.com/watch?v=Bp00VqBH420,Module 6: Data Security and Protection with Zero Trust,6
12575,Cybersecurity,Cloud Security,,Quantum Computing impact on Cryptography,https://www.youtube.com/watch?v=1cA1qOLaFGQ,Module 6: Quantum Computing impact on Cryptography,6
12576,Cybersecurity,Cloud Security,,Artificial Intelligence for smarter Cybersecurity,https://www.youtube.com/watch?v=rH9-m7AhJhk,Module 6: Artificial Intelligence for smarter Cybersecurity,6
12577,Cybersecurity,Cloud Security,,Intro to IBM Cloud Data Shield,https://www.youtube.com/watch?v=xtNpPI9dHio,Module 7: Intro to IBM Cloud Data Shield,7
12578,Cybersecurity,Cloud Security,,Intro to IBM Cloud Hyper Protect Services,https://www.youtube.com/watch?v=o28kWyxoiV8,Module 7: Intro to IBM Cloud Hyper Protect Services,7
12579,Cybersecurity,Cloud Security,,What is Confidential Computing?,https://www.youtube.com/watch?v=pMHxLBJ6_UA,Module 7: What is Confidential Computing?,7
12580,Cybersecurity,Cloud Security,,Container Security Explained,https://www.youtube.com/watch?v=b_euX_M82uI,Module 8: Container Security Explained,8
12581,Cybersecurity,Cloud Security,,What is Secrets Management?,https://www.youtube.com/watch?v=iETENR5MEB8,Module 8: What is Secrets Management?,8
12582,Cybersecurity,Cloud Security,,Data protection and compliance with IBM Cloud,https://www.youtube.com/watch?v=AT6hhvanus8,Module 8: Data protection and compliance with IBM Cloud,8
12583,Cybersecurity,Cloud Security,,What is Cloud Security?,https://www.youtube.com/watch?v=jI8IKpjiCSM,Module 9: What is Cloud Security?,9
12584,Cybersecurity,Cloud Security,,What is DevSecOps?,https://www.youtube.com/watch?v=J73MELGF6u0,Module 9: What is DevSecOps?,9
12585,Cybersecurity,Cloud Security,,What is edge computing?,https://www.youtube.com/watch?v=cEOUeItHDdo,Module 9: What is edge computing?,9
12586,Cybersecurity,Cloud Security,,What is a DDoS Attack?,https://www.youtube.com/watch?v=z503nLsfe5s,Module 10: What is a DDoS Attack?,10
12587,Cybersecurity,Cloud Security,,Blockchain Explained,https://www.youtube.com/watch?v=QphJEO9ZX6s,Module 10: Blockchain Explained,10
12588,Cybersecurity,Cloud Security,,NAT and Firewall Explained,https://www.youtube.com/watch?v=2llWuivdS7w,Module 10: NAT and Firewall Explained,10
12589,Cybersecurity,Cloud Security,,Observability Explained with LogDNA,https://www.youtube.com/watch?v=bvVgP4tw_Hc,Module 10: Observability Explained with LogDNA,10
