Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
12641,Cybersecurity,Information And Cyber Security,16hrs 8min,"Security Goals : Confidentiality,Integrity,Availability Explained in Hindi",https://www.youtube.com/watch?v=CrLRFn5O_F8,Module 1: Introduction to Security,1
12642,Cybersecurity,Information And Cyber Security,,Elements Of Information Security ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=lvARQKJnwp0,Module 1: Introduction to Security,1
12643,Cybersecurity,Information And Cyber Security,,Security Policy ll Information And Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=cMOWZkYVleg,Module 1: Introduction to Security,1
12644,Cybersecurity,Information And Cyber Security,,Security Attacks : Active and Passive Attack ll Passive Attack Types Explained in Hindi,https://www.youtube.com/watch?v=szHSgMWYSiQ,Module 1: Introduction to Security,1
12645,Cybersecurity,Information And Cyber Security,,Security Attacks : Types Of Active Attacks Explained in Hindi,https://www.youtube.com/watch?v=tSkh7zqbQwg,Module 2: Security Attacks,2
12646,Cybersecurity,Information And Cyber Security,,Active Attack Vs Passive Attack ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=mjaY0ExSmFU,Module 2: Security Attacks,2
12647,Cybersecurity,Information And Cyber Security,,Security Mechanisms ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=KOv4csT0W1s,Module 2: Security Attacks,2
12648,Cybersecurity,Information And Cyber Security,,Security Services ll Categories ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=THSF3aiww7E,Module 2: Security Attacks,2
12649,Cybersecurity,Information And Cyber Security,,Basics Of Network Security ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=BdDd_Ez4iZs,Module 3: Security Mechanisms and Services,3
12650,Cybersecurity,Information And Cyber Security,,Network Security Model ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=V0d5VdTIz_c,Module 3: Security Mechanisms and Services,3
12651,Cybersecurity,Information And Cyber Security,,Symmetric Key Cryptography ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=fKFKThuUdnI,Module 3: Security Mechanisms and Services,3
12652,Cybersecurity,Information And Cyber Security,,Asymmetric Key Cryptography ll Information and Cyber Security Course Explained in Hindi,https://www.youtube.com/watch?v=yvf3lgBxdrA,Module 4: Symmetric Key Cryptography,4
12653,Cybersecurity,Information And Cyber Security,,Symmetric Key Cryptography Vs Asymmetric Key Cryptography Explained in Hindi,https://www.youtube.com/watch?v=H7w4ZmaFzfg,Module 4: Symmetric Key Cryptography,4
12654,Cybersecurity,Information And Cyber Security,,Stream Cipher ll Information and Cyber Security ll Explained with Example in Hindi,https://www.youtube.com/watch?v=dOKXCCwlwCk,Module 4: Symmetric Key Cryptography,4
12655,Cybersecurity,Information And Cyber Security,,Block Cipher ll Information and Cyber Security Course  Explained in Hindi,https://www.youtube.com/watch?v=aGxdQxO0nEo,Module 5: Asymmetric Key Cryptography,5
12656,Cybersecurity,Information And Cyber Security,,Caesar Cipher Explained with Solved Example ll Information and Cyber Security Course in Hindi,https://www.youtube.com/watch?v=euVke4djgDg,Module 5: Asymmetric Key Cryptography,5
12657,Cybersecurity,Information And Cyber Security,,PlayFair Cipher ll Basics Of Playfair Cipher Explained with Solved Example in Hindi,https://www.youtube.com/watch?v=jS8u6bX6Xi4,Module 5: Asymmetric Key Cryptography,5
12658,Cybersecurity,Information And Cyber Security,,PlayFair Cipher Explained with Solved Example in Hindi,https://www.youtube.com/watch?v=IyYRfPaxaFk,Module 6: Classical Ciphers,6
12659,Cybersecurity,Information And Cyber Security,,One Time Pad (Vernam Cipher) Encryption Explained with Solved Example in Hindi,https://www.youtube.com/watch?v=VFMSnDZ7FEI,Module 6: Classical Ciphers,6
12660,Cybersecurity,Information And Cyber Security,,One Time Pad Cipher Decryption Explained With Example in Hindi l Information and Cyber Security,https://www.youtube.com/watch?v=rlrpcNYNPBY,Module 6: Classical Ciphers,6
12661,Cybersecurity,Information And Cyber Security,,Autokey Cipher Encryption and Decryption Explained with Solved Example in Hindi,https://www.youtube.com/watch?v=-UgLXx-RIKE,Module 6: Classical Ciphers,6
12662,Cybersecurity,Information And Cyber Security,,Columnar Transposition Technique Encryption Explained with Solved Example in Hindi,https://www.youtube.com/watch?v=KczOjHHb5Nw,Module 7: One-Time Pad and Autokey Cipher,7
12663,Cybersecurity,Information And Cyber Security,,Transposition Cipher ll Keyless Transposition Technique Explained with Solved Example in Hindi,https://www.youtube.com/watch?v=j7QdpHO5N8U,Module 7: One-Time Pad and Autokey Cipher,7
12664,Cybersecurity,Information And Cyber Security,,Basics of Steganography ll Information and Cyber Security Course Explained with Examples In Hindi,https://www.youtube.com/watch?v=BdyGcVH9fS4,Module 7: One-Time Pad and Autokey Cipher,7
12665,Cybersecurity,Information And Cyber Security,,Block Cipher Mode : Electronic Codebook (ECB) Mode Explained in Hindi,https://www.youtube.com/watch?v=It0KU1kyMUQ,Module 8: Transposition and Steganography,8
12666,Cybersecurity,Information And Cyber Security,,Block Cipher Mode : Cipher Block Chaining (cbc)  Mode Explained in Hindi,https://www.youtube.com/watch?v=fueyWs92cvs,Module 8: Transposition and Steganography,8
12667,Cybersecurity,Information And Cyber Security,,Block Cipher Modes : Cipher Feedback Mode Explained in Hindi l Information and Cyber Security Course,https://www.youtube.com/watch?v=QqcctEPQKuU,Module 8: Transposition and Steganography,8
12668,Cybersecurity,Information And Cyber Security,,Block Cipher Modes : Output Feedback Mode Explained in Hindi l Information and Cyber Security Course,https://www.youtube.com/watch?v=pypos_NnLfM,Module 9: Block Cipher Modes of Operation,9
12669,Cybersecurity,Information And Cyber Security,,Block Cipher Modes : Counter (CTR) Mode Explained in Hindi ll Information and Cyber Security Course,https://www.youtube.com/watch?v=6X1GkaJpBj0,Module 9: Block Cipher Modes of Operation,9
12670,Cybersecurity,Information And Cyber Security,,Feistel Cipher Explained in Hindi ll Information and Cyber Security Course,https://www.youtube.com/watch?v=uVeChiA_yv0,Module 9: Block Cipher Modes of Operation,9
12671,Cybersecurity,Information And Cyber Security,,Modular Arithmetic Part-1 Explained with Examples in Hindi,https://www.youtube.com/watch?v=O3JnMMugG44,Module 9: Block Cipher Modes of Operation,9
