Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
800,Performing Arts,Acting class,0hrs 127min,Facial Expression Tutorial by Khappucino,https://www.youtube.com/watch?v=TrgNKGjSyxA,Module 1: Introduction to Facial Expressions,1,12th,English/Hindi
801,Performing Arts,Acting class,,27 Emotions Every Actor Should Know,https://www.youtube.com/watch?v=tiicx0d7yBg,Module 1: Introduction to Facial Expressions,1,12th,English/Hindi
802,Performing Arts,Acting class,,The secrets to decoding facial expressions,https://www.youtube.com/watch?v=B0ouAnmsO1Y,Module 1: Introduction to Facial Expressions,1,12th,English/Hindi
803,Performing Arts,Acting class,,Top 10 Acting Tips for Beginners | Film Acting Tips | Film Psycho - தமிழில்,https://www.youtube.com/watch?v=hqmgjdzjHtA,Module 1: Introduction to Facial Expressions,1,12th,English/Hindi
804,Performing Arts,Acting class,,How To Act On Camera - Realistically AND Efficiently,https://www.youtube.com/watch?v=w-KQemXlVB8,Module 2: Conveying Emotions Through Acting,2,12th,English/Hindi
805,Performing Arts,Acting class,,Free Acting Lesson. 30 minute beginners session. From LA Talent Manager.,https://www.youtube.com/watch?v=T6ScZ5UnnFs,Module 2: Conveying Emotions Through Acting,2,12th,English/Hindi
806,Performing Arts,Acting class,,ACTING TIPS: ACTING EMOTIONAL FACIAL EXPRESSIONS PART 1  NEED TO KNOW THIS ABOUT ON-CAMERA ACTING,https://www.youtube.com/watch?v=E2r2gEWLq0A,Module 2: Conveying Emotions Through Acting,2,12th,English/Hindi
807,Performing Arts,Acting class,,Amazing steps to improve facial expressions,https://www.youtube.com/watch?v=BYe-juy9ShI,Module 3: Acting Techniques and Tips,3,12th,English/Hindi
808,Performing Arts,Acting class,,Learn how to read face| Face Reading in Hindi with Subtitles,https://www.youtube.com/watch?v=Ceq2Hn1VUGI,Module 3: Acting Techniques and Tips,3,12th,English/Hindi
809,Performing Arts,Acting class,,Rare Cesar 86 / 83 Gold Blank Male Mask Variant,https://www.youtube.com/watch?v=kRv0f2OZJl0,Module 3: Acting Techniques and Tips,3,12th,English/Hindi
810,Performing Arts,Acting class,,Njan Jackson allada song | Dance cover | IIST students | Ambili movie | Soubin Shahir,https://www.youtube.com/watch?v=m92mEwSlVII,Module 4: Understanding Facial Analysis,4,12th,English/Hindi
811,Performing Arts,Acting class,,"Kannaana Kanney Full Video Song | Viswasam Video Songs | Ajith Kumar, Nayanthara | D.Imman | Siva",https://www.youtube.com/watch?v=2FmBoWfMAkU,Module 4: Understanding Facial Analysis,4,12th,English/Hindi
812,Performing Arts,Acting class,,Full Video: Papa Mere Papa | Main Aisa Hi Hoon | Sushmita Sen |  Himesh Reshammiya,https://www.youtube.com/watch?v=bhRswBsogNw,Module 5: Practical Applications and Examples,5,12th,English/Hindi
813,Performing Arts,Acting class,,Rain Rain Go Away Song | Emma & Jannie Sing-Along Nursery Rhymes Kids Songs,https://www.youtube.com/watch?v=OV_kLELRfXI,Module 5: Practical Applications and Examples,5,12th,English/Hindi
814,Performing Arts,Acting class,,Shoulder dance🤣 tutorial❣️#bgm #shorts #maskboy #dance #new #trending,https://www.youtube.com/watch?v=yJA_GoQWfqg,Module 5: Practical Applications and Examples,5,12th,English/Hindi
