Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
5468,Public Health,4.1 - Epidemiology,78hrs 22min,"Endemic, Epidemic, Pandemic & Sporadic | PSM lecture | Community Medicine lecture | PSM made easy",https://www.youtube.com/watch?v=NLMSPJDMeq4,Module 1: Introduction to Epidemiology,1
5469,Public Health,4.1 - Epidemiology,,Steps of Investigation of an Epidemic | PSM lecture | Community Medicine lecture | PSM made easy,https://www.youtube.com/watch?v=FsFG3D3DGVY,Module 1: Introduction to Epidemiology,1
5470,Public Health,4.1 - Epidemiology,,Case Control Study | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=WDhCW2wddus,Module 1: Introduction to Epidemiology,1
5471,Public Health,4.1 - Epidemiology,,Cohort study | PSM lectures | Community Medicine lectures | Arpit | PSM made easy | PSM revision,https://www.youtube.com/watch?v=NM1S3X-10rQ,Module 1: Introduction to Epidemiology,1
5472,Public Health,4.1 - Epidemiology,,Difference between Case Control study and Cohort study | PSM lecture | Community Medicine lecture,https://www.youtube.com/watch?v=JWDeyZYhyGY,Module 2: Observational Studies,2
5473,Public Health,4.1 - Epidemiology,,Cross Sectional Study | PSM lecture | Community Medicine lecture | PSM made easy | PSM revision,https://www.youtube.com/watch?v=zSdPxyTsZIY,Module 2: Observational Studies,2
5474,Public Health,4.1 - Epidemiology,,Nested Case Control Study | PSM lecture | Community Medicine lecture | PSM made easy | Arpit,https://www.youtube.com/watch?v=MNi64gpKqhc,Module 2: Observational Studies,2
5475,Public Health,4.1 - Epidemiology,,Ecological study | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=gvYsEzc7oXk,Module 2: Observational Studies,2
5476,Public Health,4.1 - Epidemiology,,Case Series Study | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=s9U4_S_MhRE,Module 3:  Experimental Studies and Meta-Analysis,3
5477,Public Health,4.1 - Epidemiology,,Study designs | Case Control Study | Cohort Study | PSM lecture | Community Medicine lecture | Arpit,https://www.youtube.com/watch?v=CPrcGiSRGV0,Module 3:  Experimental Studies and Meta-Analysis,3
5478,Public Health,4.1 - Epidemiology,,RCT Randomized Control Trial | Experimental Epidemiology | PSM lecture | Community Medicine lecture,https://www.youtube.com/watch?v=1HkJjLKnLIE,Module 3:  Experimental Studies and Meta-Analysis,3
5479,Public Health,4.1 - Epidemiology,,Clinical trials | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=4ZdQTmhNb1M,Module 4: Bias and Confounding,4
5480,Public Health,4.1 - Epidemiology,,Meta- analysis | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=aNW8w6fPMvE,Module 4: Bias and Confounding,4
5481,Public Health,4.1 - Epidemiology,,Bias | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision | Arpit,https://www.youtube.com/watch?v=W40BZ9P-gfQ,Module 4: Bias and Confounding,4
5482,Public Health,4.1 - Epidemiology,,Blinding | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapidrevision | Arpits,https://www.youtube.com/watch?v=x1yW6iO8qUY,Module 4: Bias and Confounding,4
5483,Public Health,4.1 - Epidemiology,,Confounding | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision | Arpit,https://www.youtube.com/watch?v=IGQngXLq1YE,Module 5: Measures of Disease Frequency and Association,5
5484,Public Health,4.1 - Epidemiology,,Matching | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision | Arpit,https://www.youtube.com/watch?v=lMslMjeYTik,Module 5: Measures of Disease Frequency and Association,5
5485,Public Health,4.1 - Epidemiology,,Standardization of Death Rate | PSM lecture | Community Medicine lecture | PSM made easy | Arpit,https://www.youtube.com/watch?v=k8NJ-qTQ_Nc,Module 5: Measures of Disease Frequency and Association,5
5486,Public Health,4.1 - Epidemiology,,Association | Causation | PSM lecture | Community Medicine lecture | PSM made easy | PSM  Rivision,https://www.youtube.com/watch?v=YuUdNGVlWCA,Module 6: Applications of Epidemiology,6
5487,Public Health,4.1 - Epidemiology,,Uses of Epidemiology | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=A2zZlbiNgfU,Module 6: Applications of Epidemiology,6
5488,Public Health,4.1 - Epidemiology,,International Death Certificate | IDC | PSM lecture | Community Medicine lecture | PSM made easy,https://www.youtube.com/watch?v=2i2xPQYg3qo,Module 6: Applications of Epidemiology,6
