Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
5703,Public Health,16 - Occupational Health,37hrs 0min,Ergonomics | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision | Arpit,https://www.youtube.com/watch?v=c8JyjlPci8o,Module 1: Introduction to Occupational Health | Ergonomics,1
5704,Public Health,16 - Occupational Health,,Occupational Health | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=pjSZaN_xCaI,Module 1: Introduction to Occupational Health | PSM lecture | Community Medicine lecture,1
5705,Public Health,16 - Occupational Health,,Occupational Diseases | PSM lecture | Community Medicine lecture | PSM made easy | PSM revision,https://www.youtube.com/watch?v=UGHIX3EO2VE,Module 1: Introduction to Occupational Health | PSM made easy | PSM rapid revision | Arpit,1
5706,Public Health,16 - Occupational Health,,Decompression Sickness | Caisson's Disease | PSM lecture | Community Medicine lecture | PSM madeeasy,https://www.youtube.com/watch?v=P1RFcATKD4c,Module 2: Occupational Hazards | Occupational Health,2
5707,Public Health,16 - Occupational Health,,Pneumoconiosis | Silicosis | Anthracosis | Asbestosis | PSM lecture | Community Medicine lecture,https://www.youtube.com/watch?v=XOFct1NCOb4,Module 2: Occupational Hazards | PSM lecture | Community Medicine lecture | PSM made easy,2
5708,Public Health,16 - Occupational Health,,Occupational Cancers | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=5DoAo_D-JdA,Module 2: Occupational Hazards | PSM rapid revision | Occupational Diseases,2
5709,Public Health,16 - Occupational Health,,Radiation hazards | Occupational hazards in X-ray | PSM lecture | Community Medicine lecture | Arpit,https://www.youtube.com/watch?v=Y07JZ-r_eU8,Module 3: Occupational Diseases and Hazards | PSM lecture | Community Medicine lecture | PSM made easy,3
5710,Public Health,16 - Occupational Health,,Occupational hazards for Agricultural workers | PSM lecture | Community Medicine lecture | Arpit,https://www.youtube.com/watch?v=io0N2ZhI6So,Module 3: Occupational Diseases and Hazards |  PSM revision | Decompression Sickness | Caisson's Disease,3
5711,Public Health,16 - Occupational Health,,Occupational Dermatitis | PSM lecture | Community Medicine lecture | PSM made easy | Arpits,https://www.youtube.com/watch?v=EQsIPX9bCws,Module 4: Occupational Lung Diseases and Cancers | Pneumoconiosis | Silicosis | Anthracosis | Asbestosis ,4
5712,Public Health,16 - Occupational Health,,Sickness Absenteeism | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=_JW5Fsj2NyQ,Module 4: Occupational Lung Diseases and Cancers | PSM lecture | Community Medicine lecture | Occupational Cancers,4
5713,Public Health,16 - Occupational Health,,Lead Poisoning | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision | PSM,https://www.youtube.com/watch?v=S6xECYUo_bY,Module 5: Occupational Hazards and Prevention | Radiation hazards | Occupational hazards in X-ray | PSM lecture,5
5714,Public Health,16 - Occupational Health,,Prevention of Occupational Diseases | PSM lecture | Community Medicine lecture | PSM made easy,https://www.youtube.com/watch?v=E4EBaQLxEtY,Module 5: Occupational Hazards and Prevention | Community Medicine lecture | Arpit | Occupational hazards for Agricultural workers,5
5715,Public Health,16 - Occupational Health,,Factories Act | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=muuucLycZ18,Module 6: Occupational Health Policy and Legislation | Occupational Dermatitis | Sickness Absenteeism | PSM lecture,6
5716,Public Health,16 - Occupational Health,,ESI Act | Employee State Insurance | Abhiyan Indradhanush | PSM lecture | Community Medicine lecture,https://www.youtube.com/watch?v=HolJpENs4lY,Module 6: Occupational Health Policy and Legislation | Community Medicine lecture | PSM made easy | PSM rapid revision | Lead Poisoning | Prevention of Occupational Diseases | Factories Act | ESI Act | Employee State Insurance | Abhiyan Indradhanush | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,6
