Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
5883,Public Health,11 - Nutrition & Health,111hrs 10min,Nutrients | Proximate Principles | PSM lecture | Community Medicine lecture | PSM made easy,https://www.youtube.com/watch?v=lHO8S0IVTbQ,Module 1: Introduction to Nutrition,1
5884,Public Health,11 - Nutrition & Health,,Dietary Fiber | PSM lecture | Community Medicine lecture | PSM made easy | Arpits PSM | PSM revision,https://www.youtube.com/watch?v=tYcb55_q2n0,Module 1: Introduction to Nutrition,1
5885,Public Health,11 - Nutrition & Health,,Vitamins | Vitamin Deficiency Diseases | PSM lecture | Community Medicine lecture | PSM made easy,https://www.youtube.com/watch?v=eE6-6TzmYc8,Module 1: Introduction to Nutrition,1
5886,Public Health,11 - Nutrition & Health,,Vitamin A | Retinol | Beta Carotene | PSM lecture | Community Medicine lecture | PSM made easy,https://www.youtube.com/watch?v=oS_yuVJ6C8w,Module 1: Introduction to Nutrition,1
5887,Public Health,11 - Nutrition & Health,,Vitamin A Deficiency | Xeropthalmia | PSM lecture | Community Medicine lecture | PSM made easy,https://www.youtube.com/watch?v=ux45djJO2QM,Module 2: Dietary Fiber and Vitamins,2
5888,Public Health,11 - Nutrition & Health,,National Program for Prevention of Nutritional Blindness | PSM lecture | Community Medicine lecture,https://www.youtube.com/watch?v=62YZSnyFGf0,Module 2: Dietary Fiber and Vitamins,2
5889,Public Health,11 - Nutrition & Health,,Vitamin B3 Deficiency | Niacin Deficiency | Pellagra | PSM lecture | Community Medicine lecture,https://www.youtube.com/watch?v=Wjot6zs4DYY,Module 2: Dietary Fiber and Vitamins,2
5890,Public Health,11 - Nutrition & Health,,Trace Elements | Copper | PSM lecture | Community Medicine lecture | Public Health Lecture | Arpits,https://www.youtube.com/watch?v=AqOt57Ja008,Module 2: Dietary Fiber and Vitamins,2
5891,Public Health,11 - Nutrition & Health,,Dietary Antioxidants | PSM lecture | Community Medicine lecture | Public Health lecture | Arpit PSM,https://www.youtube.com/watch?v=8C45DmPEHE4,Module 3: Vitamin Deficiencies,3
5892,Public Health,11 - Nutrition & Health,,Iron | PSM lecture | Community Medicine lecture | Public Health lecture | PSM made easy | Arpit PSM,https://www.youtube.com/watch?v=yf9xZ2N7Nnk,Module 3: Vitamin Deficiencies,3
5893,Public Health,11 - Nutrition & Health,,Nutritional Anemia | PSM lecture | Community Medicine lecture | Public Health lecture | PSM madeeasy,https://www.youtube.com/watch?v=e7iUrowj-AE,Module 3: Vitamin Deficiencies,3
5894,Public Health,11 - Nutrition & Health,,Anemia Mukt Bharat | Intensified Iron Plus Initiative | PSM Lecture | Community Medicine lecture,https://www.youtube.com/watch?v=K1KPbWu9pTg,Module 3: Vitamin Deficiencies,3
5895,Public Health,11 - Nutrition & Health,,Iodine | Goitrogen | PSM lecture | Community Medicine lecture | Public Health lecture | PSM madeeasy,https://www.youtube.com/watch?v=zOKVwBdUrh0,Module 4: Trace Elements and Antioxidants,4
5896,Public Health,11 - Nutrition & Health,,Iodine Deficiency Disorder | Goiter Survey | PSM lecture | Community Medicine lecture | PublicHealth,https://www.youtube.com/watch?v=xVGqfg-Zq9Y,Module 4: Trace Elements and Antioxidants,4
5897,Public Health,11 - Nutrition & Health,,National Iodine Deficiency Disorder Control Program | NIDDCP | PSM lecture | Community Medicine lect,https://www.youtube.com/watch?v=sdKoWjKXebU,Module 4: Trace Elements and Antioxidants,4
5898,Public Health,11 - Nutrition & Health,,Fluorine | PSM lecture | Community Medicine lecture | Public Health lecture | PSM made easy | Arpits,https://www.youtube.com/watch?v=IvtZtklkXp0,Module 5: Iron and Anemia,5
5899,Public Health,11 - Nutrition & Health,,Endemic Fluorosis | Nalgonda Technique | PSM lecture | Community Medicine lecture | Public Health,https://www.youtube.com/watch?v=5B14VYQKLBA,Module 5: Iron and Anemia,5
5900,Public Health,11 - Nutrition & Health,,Zinc | ORS Zinc corner | PSM lecture | Community Medicine lecture | Public Health lecture | Arpits,https://www.youtube.com/watch?v=xJsZxaSNleA,Module 5: Iron and Anemia,5
5901,Public Health,11 - Nutrition & Health,,Protein assessment | Limiting Amino Acid | Essential Amino Acid | PSM lecture | Community Medicine,https://www.youtube.com/watch?v=qw9VtQlxubw,Module 5: Iron and Anemia,5
5902,Public Health,11 - Nutrition & Health,,Net Protein Utilization | NPU | PSM lecture | Community Medicine lecture | Public Health lecture,https://www.youtube.com/watch?v=ccP9UFeKtmI,Module 6: Iodine Deficiency,6
5903,Public Health,11 - Nutrition & Health,,Essential Fatty Acids | EFA | PSM lecture | Community Medicine lecture | Public Health lecture | PSM,https://www.youtube.com/watch?v=Kcrs8dRO8YM,Module 6: Iodine Deficiency,6
5904,Public Health,11 - Nutrition & Health,,Balanced Diet | PSM lecture | Community Medicine lecture | Public Health lecture | PSM made easy,https://www.youtube.com/watch?v=yUA_77V9MjU,Module 6: Iodine Deficiency,6
5905,Public Health,11 - Nutrition & Health,,Dietary Goals | Prudent Diet | PSM lecture | Community Medicine lecture | Public Health lecture,https://www.youtube.com/watch?v=dU9Jb8Rt160,Module 6: Iodine Deficiency,6
5906,Public Health,11 - Nutrition & Health,,Malnutrition | Food Fads & Taboos | PSM lecture | Community Medicine lecture | Public Health lecture,https://www.youtube.com/watch?v=8uR3TPopIi8,Module 7: Fluorine and Zinc,7
5907,Public Health,11 - Nutrition & Health,,Protein Energy Malnutrition | PEM | Kwashiorkar | Marasmus | Shakir Tape | MUAC | Gomez | Waterlow's,https://www.youtube.com/watch?v=KkbPn5YC8wI,Module 7: Fluorine and Zinc,7
5908,Public Health,11 - Nutrition & Health,,Nutritional Rehabilitation Centre | NRC | PSM lecture | Community Medicine lecture | PSM made easy,https://www.youtube.com/watch?v=RiWecmDpS4k,Module 7: Fluorine and Zinc,7
5909,Public Health,11 - Nutrition & Health,,Nutritional Factors in Cardiovascular Diseases | PSM lecture | Community Medicine lecture | Arpits,https://www.youtube.com/watch?v=rtbCIcVcQ9Y,Module 7: Fluorine and Zinc,7
5910,Public Health,11 - Nutrition & Health,,Nutritional Assessment Methods | Dietary Cycle | 24 hour Recall Method | PSM lecture | PSM made easy,https://www.youtube.com/watch?v=TXlSEWkNZjE,Module 8: Protein and Essential Nutrients,8
5911,Public Health,11 - Nutrition & Health,,Nutritional Surveillance | PSM lecture | Community Medicine lecture | Public Health lecture | Arpits,https://www.youtube.com/watch?v=HkdaWnRXveA,Module 8: Protein and Essential Nutrients,8
5912,Public Health,11 - Nutrition & Health,,Difference between Growth Monitoring & Nutritional Surveillance | PSM lecture | PSM made easy,https://www.youtube.com/watch?v=12J0Rxf-s60,Module 8: Protein and Essential Nutrients,8
5913,Public Health,11 - Nutrition & Health,,Milk Borne Diseases | Methylene Blue Reduction Test | PSM lecture | Community Medicine lecture | SPM,https://www.youtube.com/watch?v=DeQ4c93Ku9s,Module 8: Protein and Essential Nutrients,8
