Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
5280,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,42hrs 11min,CTD and eCTD in Regulatory Affairs |  DRA | Pharmaceutics | PharmaWins,https://www.youtube.com/watch?v=xrZI8g70HoI,Module 1: Introduction to Regulatory Affairs,1
5281,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,Drug Master File | DMF | Documentation in Pharmaceutical Industry | Regulatory Affairs,https://www.youtube.com/watch?v=1z_p8H-cvlc,Module 1: CTD and eCTD in Regulatory Affairs,1
5282,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,ANDA Regulatory Approval Process | Drug Regulatory Affairs | M.Pharm Pharmaceutics | Pharma Wins,https://www.youtube.com/watch?v=W2HCm33pr1M,Module 1: Drug Master File (DMF),1
5283,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,NDA Regulatory Approval Process | DRA | Regulatory Affairs | M Pharma Pharmaceutics | PharmaWins,https://www.youtube.com/watch?v=OvRSlJ8YsKU,Module 1: Documentation in Pharmaceutical Industry,1
5284,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,Generic Drug Product Development | Regulatory Affairs | DRA | Pharmaceutics | Pharma Wins,https://www.youtube.com/watch?v=iSwmYdDO5Qs,Module 2: Drug Approval Processes,2
5285,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,Investigators Brochure (IB) | Non Clinical Drug Development | Regulatory Affairs | Pharma Wins,https://www.youtube.com/watch?v=Fm2vQtxGcL8,Module 2: ANDA Regulatory Approval Process,2
5286,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,Scale Up and Post Approval Changes | SUPAC | Regulatory Affairs | DRA | Pharmaceutics | Pharma Wins,https://www.youtube.com/watch?v=9baBjcOP02Y,Module 2: NDA Regulatory Approval Process,2
5287,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,CMC and Post Approval Regulatory Affairs | DRA | M Pharm Pharmaceutics | Pharmawins,https://www.youtube.com/watch?v=8SVyp_ZIOhI,Module 2: Generic Drug Product Development,2
5288,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,Hatch Waxman Act | Regulatory Affairs | DRA | Pharmaceutics | Pharma Wins,https://www.youtube.com/watch?v=hpD-wjutSow,Module 3: Non-Clinical Drug Development,3
5289,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,HIPAA | Requirement to Clinical Study Process | Clinical Trials | Regulatory Affairs | DRA,https://www.youtube.com/watch?v=7uAh4p2GwV4,Module 3: Investigators Brochure (IB),3
5290,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,"ICH Guidelines for Quality, Safety, Efficacy and Multidisciplinary (QSEM), Regulatory Affairs, DRA",https://www.youtube.com/watch?v=BTE0ij_FaZM,Module 3: Investigational Medicinal Product Dossier (IMPD),3
5291,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,Post Marketing Surveillance | PMS | Pharmacovigilance | Clinical Trials | Regulatory Affairs,https://www.youtube.com/watch?v=4nBXSdgyRo0,Module 4: Key Regulatory Guidelines and Acts,4
5292,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,Investigational Medicinal Product Dossier | IMPD | Non Clinical Drug Development | DRA | PharmaWins,https://www.youtube.com/watch?v=SOFTnyNGn8I,"Module 4: ICH Guidelines for Quality, Safety, Efficacy and Multidisciplinary (QSEM)",4
5293,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,Master Formula Record | MFR |  Regulatory Affairs | DRA |  Pharmaceutics | PharmaWins,https://www.youtube.com/watch?v=SXMGWkzCCLI,Module 4: Hatch Waxman Act,4
5294,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,ANDA For Generic Drugs | Regulatory Affairs | DRA Pharmaceutics | Pharma Wins,https://www.youtube.com/watch?v=Y54dPZYks30,Module 4: HIPAA & Clinical Study Process,4
5295,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,Global Submission of NDA | New Drug Appliciation Review Process | Regulatory Affairs | PharmaWins,https://www.youtube.com/watch?v=cyLOzRD2xfU,Module 5: Post-Approval Regulatory Activities,5
5296,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,Bioequivalence (BE) and Drug Product Assessment | Regulatory Affairs | Pharmaceutics | Pharma Wins,https://www.youtube.com/watch?v=07Lm_yIEHjw,Module 5: Scale Up and Post Approval Changes (SUPAC),5
5297,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,"Regulatory Requirements For Product Approval, Regulatory Affairs, DRA, Pharmaceutics, Pharma Wins",https://www.youtube.com/watch?v=KXLsHCX5__4,Module 5: CMC and Post Approval Regulatory Affairs,5
5298,Pharmacy,REGULATORY SCIENCE / REGULATORY AFFAIRS,,"Outsourcing BA and BE to CRO, Contract Research Organization, Regulatory Science, DRA, Pharma Wins",https://www.youtube.com/watch?v=yThkyMGMIKE,Module 5: Post Marketing Surveillance (PMS),5
