Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
5081,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,60hrs 21min,Hospital And Clinical Pharmacy Chapter 1 #Hispital_And_Clinical_Pharmacy_Chapter_1_New_Syllabus,https://www.youtube.com/watch?v=ImeuFAnUSnw,Module 1: Introduction to Hospital and Clinical Pharmacy,1
5082,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Hospital And Clinical Pharmacy chap.1Part 2 #Professional_Responsibilities | #Qualification_Required,https://www.youtube.com/watch?v=y2bfIIuJijU,Module 1: Professional Responsibilities and Good Pharmacy Practices,1
5083,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Good Pharmacy Practice In Hospital| Hospital & Clinical Pharmacy cha.1 Part3| FIP | ASHP|NQAS| NABH,https://www.youtube.com/watch?v=VXVLbg-AoFk,Module 2: Hospital Pharmacy Organization and Drug Formulary Management,2
5084,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Hospital And Clinical Pharmacy Chapter 2| PTC | Objectives | Functions| #Hospital_Formulary,https://www.youtube.com/watch?v=aaqDIFUTY94,Module 2: Infection Control and Antimicrobial Stewardship,2
5085,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Infection Control Committee| Hospital and clinical pharmacy chap.2 part 2 #Antimicrobial_Resistance,https://www.youtube.com/watch?v=7U62VXTGc2I,Module 3: Drug Supply Chain and Inventory Control,3
5086,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Hospital and Clinical Pharmacy Chapter 3 || part 1|| Supply Chain and Inventory Control,https://www.youtube.com/watch?v=3Cp2sT6VcVk,Module 3: Procurement Procedures and Tender Management,3
5087,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Procedure of Drug Purchase|| HCP|| Cha. 3 Part 2| #Quotation_Invitation| #Tender_E-tender,https://www.youtube.com/watch?v=x0Z5I0JOzIU,Module 4: Inventory Control Techniques and Management,4
5088,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Inventory Control || Hospital and Clinical Pharmacy Cha.3 part 3|| #techniques_of_inventory_control,https://www.youtube.com/watch?v=UrwmTaf3phQ,Module 4: Inventory Management of Central Drug Store and Cold Chain,4
5089,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Inventory Management of Central Drug Store | HCP Cha. 3 Part 4 | Maintaining of Cold Chain| ILR,https://www.youtube.com/watch?v=bfVTzv4PW4E,Module 5: Expiry Drug Management and Documentation,5
5090,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,"Expiry Drug Removal and Handling And Disposal||HCP Cha. part 5 || Documentation-Purchase, inventory",https://www.youtube.com/watch?v=FbHijSyZ1FU,Module 5: Drug Distribution Systems in Hospitals,5
5091,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Drug Distribution (HCP)| Floor Stock Method | Unit Dose Drug Distribution Method #Drug_Basket_method,https://www.youtube.com/watch?v=BzURuvUGPpY,Module 6: Drug Distribution to Specialized Units,6
5092,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Distribution of Drugs to ICCU / ICU /NICU /Emergency Wards Hospital and Clinical Pharmacy Chapter 4,https://www.youtube.com/watch?v=lFvs-5Db9uY,Module 6: Automated Drug Dispensing Systems,6
5093,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Automated Drug Dispensing System And Devices || Hospital And Clinical Pharmacy Chapter 4,https://www.youtube.com/watch?v=0KZ5lrzRVN0,Module 7: Distribution and Storage of Controlled Substances,7
5094,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Distribution of Narcotics And   Psychotropic Substances and   Storage,https://www.youtube.com/watch?v=fna7EQhAOSU,Module 7: Compounding in Hospital Pharmacy,7
5095,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Compounding in hospital | IV Admixture|TPN|Incompatibility #Hospital_and_clinical_pharmacy_chapter_5,https://www.youtube.com/watch?v=Nn4q3c7ZPt0,Module 8: Radiopharmaceuticals: Handling and Management,8
5096,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Radiopharmaceuticals | Storage |Dispensing | Disposal | #Hospital_and_Clinical_Pharmacy_Chapter_6,https://www.youtube.com/watch?v=af4H-PNubFw,Module 8: Application of Computers in Hospital Pharmacy,8
5097,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Application of Computer in Hospital  Pharmacy Practice | #Hospital_and_Clinical_Pharmacy_Chapter_7,https://www.youtube.com/watch?v=vRDswGc2wyM,Module 9: Introduction to Clinical Pharmacy,9
5098,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Hospital and Clinical Pharmacy Chapter 8 || Clinical Pharmacy,https://www.youtube.com/watch?v=_fhWi1WYhU4,Module 9: Role and Activities of Clinical Pharmacists,9
5099,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Daily Activities of Clinical Pharmacist || Pharmaceutical Care || Medication Therapy Management,https://www.youtube.com/watch?v=Se5YUkBABTE,Module 10: Clinical Laboratory Tests and Interpretation: Hematological Tests,10
5100,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Hospital and Clinical Pharmacy Chapter 9  || Clinical Laboratory Tests || Haematological Tests,https://www.youtube.com/watch?v=16CC8Zp9xRo,Module 10:  Clinical Laboratory Tests and Interpretation: Liver and Renal Function Tests,10
5101,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Liver Function Tests (LFT tests) || Renal Function Tests ( KFT tests),https://www.youtube.com/watch?v=jRgWSWuHRHI,"Module 11: Clinical Laboratory Tests: Thyroid, Cardiac, and Pulmonary Function Tests",11
5102,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Thyroid Function Tests || Tests Associated with Cardiac Disorders || Pulmonary Function Tests,https://www.youtube.com/watch?v=_3u8-V7J4mU,Module 11: Poisoning and Drug Information Services,11
5103,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Hospital and Clinical Pharmacy Chapter 10 || #poisoning || Drug and Poison Information Centre,https://www.youtube.com/watch?v=6XlTwE2gvA8,Module 12: Pharmacovigilance and Adverse Drug Reactions,12
5104,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Pharmacovigilance || Hospital and Clinical Pharmacy Chapter 11,https://www.youtube.com/watch?v=0Lsh1_6BYWY,Module 12: Medication Errors and Drug Interactions,12
5105,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Hospital and Clinical  Pharmacy Chapter 12  ||  Medication Errors || Drug Interactions,https://www.youtube.com/watch?v=JpA9MTP95_A,Module 13: Important Questions in Hospital and Clinical Pharmacy: Part 1,13
5106,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Hospital and Clinical Pharmacy Important questions || Important questions of hospital  Pharmacy,https://www.youtube.com/watch?v=pYmsv2XdkaA,Module 13: Important Questions in Hospital and Clinical Pharmacy: Part 2,13
5107,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Hospital and Clinical Pharmacy Important questions and answers part 1,https://www.youtube.com/watch?v=gXCwDf8ypHs,Module 14: Introduction to Hospital and Clinical Pharmacy,14
5108,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Important questions and answers of hospital and Clinical Pharmacy part 2,https://www.youtube.com/watch?v=yl9ntuvHBKg,Module 14: Professional Responsibilities and Good Pharmacy Practices,14
5200,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,60hrs 21min,Hospital And Clinical Pharmacy Chapter 1 #Hispital_And_Clinical_Pharmacy_Chapter_1_New_Syllabus,https://www.youtube.com/watch?v=ImeuFAnUSnw,Module 15: Hospital Pharmacy Organization and Drug Formulary Management,15
5201,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Hospital And Clinical Pharmacy chap.1Part 2 #Professional_Responsibilities | #Qualification_Required,https://www.youtube.com/watch?v=y2bfIIuJijU,Module 15: Infection Control and Antimicrobial Stewardship,15
5202,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Good Pharmacy Practice In Hospital| Hospital & Clinical Pharmacy cha.1 Part3| FIP | ASHP|NQAS| NABH,https://www.youtube.com/watch?v=VXVLbg-AoFk,Module 16: Drug Supply Chain and Inventory Control,16
5203,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Hospital And Clinical Pharmacy Chapter 2| PTC | Objectives | Functions| #Hospital_Formulary,https://www.youtube.com/watch?v=aaqDIFUTY94,Module 16: Procurement Procedures and Tender Management,16
5204,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Infection Control Committee| Hospital and clinical pharmacy chap.2 part 2 #Antimicrobial_Resistance,https://www.youtube.com/watch?v=7U62VXTGc2I,Module 17: Inventory Control Techniques and Management,17
5205,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Hospital and Clinical Pharmacy Chapter 3 || part 1|| Supply Chain and Inventory Control,https://www.youtube.com/watch?v=3Cp2sT6VcVk,Module 17: Inventory Management of Central Drug Store and Cold Chain,17
5206,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Procedure of Drug Purchase|| HCP|| Cha. 3 Part 2| #Quotation_Invitation| #Tender_E-tender,https://www.youtube.com/watch?v=x0Z5I0JOzIU,Module 18: Expiry Drug Management and Documentation,18
5207,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Inventory Control || Hospital and Clinical Pharmacy Cha.3 part 3|| #techniques_of_inventory_control,https://www.youtube.com/watch?v=UrwmTaf3phQ,Module 18: Drug Distribution Systems in Hospitals,18
5208,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,Inventory Management of Central Drug Store | HCP Cha. 3 Part 4 | Maintaining of Cold Chain| ILR,https://www.youtube.com/watch?v=bfVTzv4PW4E,Module 19: Drug Distribution to Specialized Units,19
5209,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,"Expiry Drug Removal and Handling And Disposal||HCP Cha. part 5 || Documentation-Purchase, inventory",https://www.youtube.com/watch?v=FbHijSyZ1FU,Module 19: Automated Drug Dispensing Systems,19
