Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
6132,Psychology,CTET Child Development and Pedagogy Topics,0hrs 1677min,#CTET#Classes in తెలుగు#Topic#Concept of Development and its Relationship with Learning:వికాసం భావన#,https://www.youtube.com/watch?v=e3W7hRM0v2s,Module 1: Introduction to Child Development,1
6133,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#in#Telugu#Develomental Stages#వికాస దశలు#Keshavarao#Psychlogy#Pedagogy#,https://www.youtube.com/watch?v=87l7rkFWtA8,Module 1: Introduction to Child Development,1
6134,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#in#Telugu#Influence of Heredity and Environment#Child Development #Keshavarao#Psychology#Peda#,https://www.youtube.com/watch?v=GQcvovdDuts,Module 1: Introduction to Child Development,1
6135,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#తెలుగులో#Principles of Development#వికాస సూత్రాలు#Child Development & Ped#Keshavarao#,https://www.youtube.com/watch?v=rB-Ngc9aMaU,Module 1: Introduction to Child Development,1
6136,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#తెలుగులో#Child Development#Four ImportantTheories 4-6Marks#Keshavarao#Psychology#Peda#,https://www.youtube.com/watch?v=TayuG9ocuVA,Module 2: Cognitive Development Theories,2
6137,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Practice bits 3 Marks 3 Topics#Concept and Principles of Development#Heredity and Environment#,https://www.youtube.com/watch?v=bBKxXwKHRb4,Module 2: Cognitive Development Theories,2
6138,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes తెలుగులో#Piajet Theory of Cognitive Development Part 1#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=-G6XuLQQWM0,Module 2: Cognitive Development Theories,2
6139,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes in Telugu#Piaget Stages ofCognitiveDevelopment( Part2 )#Keshavarao#Psychology#Pedagog#,https://www.youtube.com/watch?v=v7KYrS4VBqY,Module 2: Cognitive Development Theories,2
6140,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#in#Telugu#Vygotsky Theory of Cognitive Development#Socio Cultural Constructivism#KSP#,https://www.youtube.com/watch?v=-gI8hRkSWMo,Module 3: Social and Moral Development,3
6141,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#తెలుగులో#Gardner's Theory of Multiple#Multi Demensional Intelligence#Keshavarao#Psy#,https://www.youtube.com/watch?v=mnHl7wLaWns,Module 3: Social and Moral Development,3
6142,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes తెలుగులో#Kohelberge's Theory of Moral Development#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=kgsrx51oRG4,Module 3: Social and Moral Development,3
6143,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Practice Questions on Kohlberg’s Theory #Keshavarao#Psychology #Pedagogy #,https://www.youtube.com/watch?v=wUdw_7HvCss,"Module 4: Learning, Teaching and Assessment",4
6144,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#తెలుగులో#Child Centered Progressive Education# Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=3-v7GYiCd40,"Module 4: Learning, Teaching and Assessment",4
6145,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Practice Questions from old CTET Papers #on Child Cantered Progressive Education#Keshavarao#,https://www.youtube.com/watch?v=UVg1YJq7vnI,"Module 4: Learning, Teaching and Assessment",4
6146,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#తెలుగులో#Socialisation Processes#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=CTcnl9AS5sU,"Module 4: Learning, Teaching and Assessment",4
6147,Psychology,CTET Child Development and Pedagogy Topics,,"#CTET#Question PaperJanuary 2021 Practice On 3 Theories Piajet, Vygotsky, Gardner#Keshavarao#Psy#",https://www.youtube.com/watch?v=EBaooN6Xvco,Module 5: Inclusive Education and Special Needs,5
6148,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Questions Practice on Socialisation Processes#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=N1vuL3h8YBc,Module 5: Inclusive Education and Special Needs,5
6149,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#తెలుగులో#Gender as Social#Construct#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=nwhHOC0huhA,Module 5: Inclusive Education and Special Needs,5
6150,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#తెలుగులో#Gender as Social#Construct#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=nlrDDBwBzRU,Module 6: Educational Policies and Practice,6
6151,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Questions Practice on Gender as Social Construct#Gender Bias#Stereo Types#Keshavarao#Psycholog,https://www.youtube.com/watch?v=22-G3PaB5C8,Module 6: Educational Policies and Practice,6
6152,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Questions Practice#on Gender as Social Construct#Gender Stereo Types#Gender Bias#Keshavarao#,https://www.youtube.com/watch?v=wpXJKb5nQVs,Module 6: Educational Policies and Practice,6
6153,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes తెలుగులో#Assessment of Learning #Assessment for Learning#CCE#Keshavarao#Psychology#Ped,https://www.youtube.com/watch?v=8EiV_lJLOlw,Module 6: Educational Policies and Practice,6
6154,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Questions Practice#on Assessment of Learning#Assessment for Learning&CCE #Keshavarao#Psychlogy,https://www.youtube.com/watch?v=AWqUeZYIlHc,Module 7: CTET Practice and Previous Year Questions,7
6155,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes తెలుగులో#3Topics 5Marks#Inclsive Education#Children with Special needs#Keshavarao#Psy#,https://www.youtube.com/watch?v=UJ-UJJbB2eQ,Module 7: CTET Practice and Previous Year Questions,7
6156,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Questions Practice on 3Topics 5Marks#Inclusive Education and Children with Special Needs#Kesha,https://www.youtube.com/watch?v=XVJbJLUL-1c,Module 7: CTET Practice and Previous Year Questions,7
6157,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes తెలుగులో#Inclusive Education#Topic:Addressing needs of Divers Background#Keshavarao#Ps,https://www.youtube.com/watch?v=2KVQCUOWt_I,Module 7: CTET Practice and Previous Year Questions,7
6158,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes తెలుగులో #Inclusive Education#Adressing needs of Creative and Talented Children#Keshav,https://www.youtube.com/watch?v=BcWKaF_bq5w,Module 7: CTET Practice and Previous Year Questions,7
6159,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Gifted Children#Inclusive Education#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=UltEt8Rgevc,Module 7: CTET Practice and Previous Year Questions,7
6160,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#Gifted Children#Inclusive Education - 4#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=Tcy9pnt6Yus,Module 7: CTET Practice and Previous Year Questions,7
6161,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#Learning Difficulties and#Other#Impairments#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=WXAlZrVR0-s,Module 7: CTET Practice and Previous Year Questions,7
6162,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#Motivation and Learning#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=ohW7yQ7b93Q,Module 7: CTET Practice and Previous Year Questions,7
6163,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Questions Practice on Motivation#psychology and#Learning#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=t0E3IpdWa4g,Module 7: CTET Practice and Previous Year Questions,7
6164,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#Basic Processes of Teaching#and#Learning#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=zmUpjFtPIvA,Module 7: CTET Practice and Previous Year Questions,7
6165,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#How Children Learn?#Basic Processes of Learning#Keshavarao#Psychology#Pedagogy#,https://www.youtube.com/watch?v=Vn3xRn-1K1s,Module 7: CTET Practice and Previous Year Questions,7
6166,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#Prosesses of Teachings#Teaching for Knowledge Construction#Cognitive Devlp#Keshavarao#,https://www.youtube.com/watch?v=jR01xXv_kCo,Module 7: CTET Practice and Previous Year Questions,7
6167,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Qustions Practice#On Processes of Learning and Teaching#Keshavarao#Psychology#Pedagogy #,https://www.youtube.com/watch?v=LrsILbjmqWY,Module 7: CTET Practice and Previous Year Questions,7
6168,Psychology,CTET Child Development and Pedagogy Topics,,#CTET#Classes#CDP#Child as a Problom Solver and Scientific Investigator#Keshavarao#Psychology#Pedago,https://www.youtube.com/watch?v=KqSFR5Fh9rE,Module 7: CTET Practice and Previous Year Questions,7
